NACA 0012 AIRFOILS                              
 Alfa =   2.50000 Re =   370512.313 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.17955
   0.99374  0.00214  0.16555
   0.98279  0.00365  0.13905
   0.96998  0.00540  0.11238
   0.95565  0.00732  0.08641
   0.94026  0.00934  0.06181
   0.92426  0.01141  0.03936
   0.90794  0.01348  0.01886
   0.89145  0.01554  0.00014
   0.87488  0.01756 -0.01731
   0.85827  0.01955 -0.03334
   0.84163  0.02150 -0.04854
   0.82498  0.02342 -0.06267
   0.80831  0.02531 -0.07630
   0.79164  0.02715 -0.08891
   0.77497  0.02896 -0.10149
   0.75829  0.03074 -0.11326
   0.74161  0.03247 -0.12447
   0.72493  0.03417 -0.13549
   0.70825  0.03583 -0.14595
   0.69157  0.03745 -0.15582
   0.67489  0.03904 -0.16550
   0.65822  0.04058 -0.17471
   0.64155  0.04208 -0.18429
   0.62490  0.04354 -0.19603
   0.60824  0.04495 -0.21355
   0.59160  0.04632 -0.24187
   0.57497  0.04764 -0.28186
   0.55835  0.04891 -0.32037
   0.54174  0.05012 -0.32694
   0.52515  0.05129 -0.33499
   0.50858  0.05239 -0.34383
   0.49203  0.05344 -0.35326
   0.47550  0.05442 -0.36325
   0.45899  0.05534 -0.37380
   0.44250  0.05618 -0.38493
   0.42604  0.05696 -0.39667
   0.40962  0.05766 -0.40900
   0.39322  0.05828 -0.42197
   0.37686  0.05881 -0.43554
   0.36055  0.05925 -0.44970
   0.34427  0.05960 -0.46439
   0.32805  0.05984 -0.47963
   0.31188  0.05999 -0.49541
   0.29576  0.06001 -0.51163
   0.27972  0.05992 -0.52840
   0.26374  0.05971 -0.54571
   0.24786  0.05936 -0.56333
   0.23206  0.05887 -0.58156
   0.21638  0.05822 -0.60036
   0.20082  0.05742 -0.61962
   0.18542  0.05645 -0.63944
   0.17020  0.05530 -0.66001
   0.15520  0.05397 -0.68105
   0.14048  0.05243 -0.70270
   0.12612  0.05070 -0.72535
   0.11223  0.04877 -0.74844
   0.09895  0.04665 -0.77214
   0.08645  0.04437 -0.79576
   0.07492  0.04198 -0.81954
   0.06448  0.03953 -0.84206
   0.05523  0.03707 -0.86320
   0.04714  0.03466 -0.88207
   0.04013  0.03232 -0.89798
   0.03407  0.03007 -0.90985
   0.02883  0.02790 -0.91723
   0.02429  0.02580 -0.91915
   0.02033  0.02378 -0.91375
   0.01687  0.02180 -0.90036
   0.01383  0.01987 -0.87567
   0.01117  0.01796 -0.83648
   0.00884  0.01607 -0.77783
   0.00681  0.01418 -0.69984
   0.00506  0.01228 -0.59015
   0.00358  0.01038 -0.45216
   0.00236  0.00847 -0.27853
   0.00140  0.00655 -0.07005
   0.00069  0.00463  0.15290
   0.00024  0.00274  0.38279
   0.00003  0.00090  0.58354
   0.00003 -0.00090  0.75395
   0.00024 -0.00274  0.88385
   0.00069 -0.00463  0.96652
   0.00140 -0.00655  0.99929
   0.00236 -0.00847  0.98623
   0.00358 -0.01038  0.93868
   0.00506 -0.01228  0.87056
   0.00681 -0.01418  0.78870
   0.00884 -0.01607  0.70499
   0.01117 -0.01796  0.61936
   0.01383 -0.01987  0.53772
   0.01687 -0.02180  0.45999
   0.02033 -0.02378  0.38738
   0.02429 -0.02580  0.31900
   0.02883 -0.02790  0.25574
   0.03407 -0.03007  0.19736
   0.04013 -0.03232  0.14277
   0.04714 -0.03466  0.09256
   0.05523 -0.03707  0.04714
   0.06448 -0.03953  0.00587
   0.07492 -0.04198 -0.03045
   0.08645 -0.04437 -0.06146
   0.09895 -0.04665 -0.08810
   0.11223 -0.04877 -0.11002
   0.12612 -0.05070 -0.12786
   0.14048 -0.05243 -0.14227
   0.15520 -0.05397 -0.15380
   0.17020 -0.05530 -0.16269
   0.18542 -0.05645 -0.16941
   0.20082 -0.05742 -0.17424
   0.21638 -0.05822 -0.17770
   0.23206 -0.05887 -0.17971
   0.24786 -0.05936 -0.18076
   0.26374 -0.05971 -0.18070
   0.27972 -0.05992 -0.17979
   0.29577 -0.06001 -0.17817
   0.31188 -0.05999 -0.17608
   0.32805 -0.05984 -0.17329
   0.34427 -0.05960 -0.17005
   0.36055 -0.05925 -0.16647
   0.37686 -0.05881 -0.16247
   0.39322 -0.05827 -0.15818
   0.40962 -0.05766 -0.15367
   0.42604 -0.05696 -0.14890
   0.44250 -0.05618 -0.14392
   0.45899 -0.05534 -0.13878
   0.47550 -0.05442 -0.13342
   0.49203 -0.05344 -0.12801
   0.50858 -0.05239 -0.12242
   0.52515 -0.05129 -0.11669
   0.54175 -0.05012 -0.11084
   0.55835 -0.04891 -0.10492
   0.57497 -0.04764 -0.09880
   0.59160 -0.04632 -0.09270
   0.60825 -0.04495 -0.08635
   0.62490 -0.04354 -0.08000
   0.64155 -0.04208 -0.07342
   0.65822 -0.04058 -0.06672
   0.67490 -0.03904 -0.05992
   0.69157 -0.03745 -0.05298
   0.70825 -0.03583 -0.04592
   0.72493 -0.03417 -0.03876
   0.74161 -0.03247 -0.03163
   0.75829 -0.03074 -0.02458
   0.77497 -0.02896 -0.01774
   0.79165 -0.02715 -0.01126
   0.80831 -0.02531 -0.00526
   0.82498 -0.02342  0.00021
   0.84163 -0.02150  0.00517
   0.85827 -0.01955  0.00974
   0.87488 -0.01756  0.01379
   0.89145 -0.01554  0.01734
   0.90794 -0.01348  0.02042
   0.92426 -0.01141  0.02310
   0.94026 -0.00934  0.02549
   0.95565 -0.00732  0.02767
   0.96998 -0.00540  0.03542
   0.98279 -0.00365  0.09875
   0.99374 -0.00214  0.15117
   1.00000 -0.00126  0.17955
