NACA 0012 AIRFOILS                              
 Alfa =  -4.80000 Re =   208413.172 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11018
   0.99374  0.00214  0.10962
   0.98279  0.00365  0.10867
   0.96998  0.00540  0.10733
   0.95565  0.00732  0.10547
   0.94026  0.00934  0.10300
   0.92426  0.01141  0.09983
   0.90794  0.01348  0.09597
   0.89145  0.01554  0.09151
   0.87488  0.01756  0.08648
   0.85827  0.01955  0.08074
   0.84163  0.02150  0.07437
   0.82498  0.02342  0.06760
   0.80831  0.02531  0.06065
   0.79164  0.02715  0.05379
   0.77497  0.02896  0.04709
   0.75829  0.03074  0.04069
   0.74161  0.03247  0.03465
   0.72493  0.03417  0.02893
   0.70825  0.03583  0.02353
   0.69157  0.03745  0.01849
   0.67489  0.03904  0.01370
   0.65822  0.04058  0.00925
   0.64155  0.04208  0.00503
   0.62490  0.04354  0.00105
   0.60824  0.04495 -0.00272
   0.59160  0.04632 -0.00618
   0.57497  0.04764 -0.00953
   0.55835  0.04891 -0.01266
   0.54174  0.05012 -0.01550
   0.52515  0.05129 -0.01814
   0.50858  0.05239 -0.02058
   0.49203  0.05344 -0.02270
   0.47550  0.05442 -0.02470
   0.45899  0.05534 -0.02623
   0.44250  0.05618 -0.02759
   0.42604  0.05696 -0.02852
   0.40962  0.05766 -0.02906
   0.39322  0.05828 -0.02927
   0.37686  0.05881 -0.02894
   0.36055  0.05925 -0.02811
   0.34427  0.05960 -0.02665
   0.32805  0.05984 -0.02453
   0.31188  0.05999 -0.02165
   0.29576  0.06001 -0.01792
   0.27972  0.05992 -0.01322
   0.26374  0.05971 -0.00753
   0.24786  0.05936 -0.00033
   0.23206  0.05887  0.00810
   0.21638  0.05822  0.01814
   0.20082  0.05742  0.03019
   0.18542  0.05645  0.04433
   0.17020  0.05530  0.06097
   0.15520  0.05397  0.08058
   0.14048  0.05243  0.10375
   0.12612  0.05070  0.13048
   0.11223  0.04877  0.16179
   0.09895  0.04665  0.19800
   0.08645  0.04437  0.23946
   0.07492  0.04198  0.28608
   0.06448  0.03953  0.33746
   0.05523  0.03707  0.39323
   0.04714  0.03466  0.45205
   0.04013  0.03232  0.51310
   0.03407  0.03007  0.57649
   0.02883  0.02790  0.64050
   0.02429  0.02580  0.70497
