NACA 0012 AIRFOILS                              
 Alfa =  -1.80000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.09484
   0.99374  0.00214  0.07119
   0.98279  0.00365  0.02893
   0.96998  0.00540  0.02817
   0.95565  0.00732  0.02737
   0.94026  0.00934  0.02649
   0.92426  0.01141  0.02547
   0.90794  0.01348  0.02427
   0.89145  0.01554  0.02286
   0.87488  0.01756  0.02117
   0.85827  0.01955  0.01916
   0.84163  0.02150  0.01676
   0.82498  0.02342  0.01391
   0.80831  0.02531  0.01056
   0.79164  0.02715  0.00665
   0.77497  0.02896  0.00216
   0.75829  0.03074 -0.00290
   0.74161  0.03247 -0.00842
   0.72493  0.03417 -0.01446
   0.70825  0.03583 -0.02107
   0.69157  0.03745 -0.02821
   0.67489  0.03904 -0.03577
   0.65822  0.04058 -0.04360
   0.64155  0.04208 -0.05159
   0.62490  0.04354 -0.05964
   0.60824  0.04495 -0.06766
   0.59160  0.04632 -0.07556
   0.57497  0.04764 -0.08339
   0.55835  0.04891 -0.09109
   0.54174  0.05012 -0.09859
   0.52515  0.05129 -0.10595
   0.50858  0.05239 -0.11317
   0.49203  0.05344 -0.12017
   0.47550  0.05442 -0.12710
   0.45899  0.05534 -0.13374
   0.44250  0.05618 -0.14029
   0.42604  0.05696 -0.14658
   0.40962  0.05766 -0.15263
   0.39322  0.05828 -0.15853
   0.37686  0.05881 -0.16411
   0.36055  0.05925 -0.16946
   0.34427  0.05960 -0.17432
   0.32805  0.05984 -0.17896
   0.31188  0.05999 -0.18307
   0.29576  0.06001 -0.18670
   0.27972  0.05992 -0.18974
   0.26374  0.05971 -0.19223
   0.24786  0.05936 -0.19366
   0.23206  0.05887 -0.19444
   0.21638  0.05822 -0.19411
   0.20082  0.05742 -0.19257
   0.18542  0.05645 -0.18950
   0.17020  0.05530 -0.18501
   0.15520  0.05397 -0.17819
   0.14048  0.05243 -0.16907
   0.12612  0.05070 -0.15726
   0.11223  0.04877 -0.14207
   0.09895  0.04665 -0.12302
   0.08645  0.04437 -0.09973
   0.07492  0.04198 -0.07149
   0.06448  0.03953 -0.03857
   0.05523  0.03707 -0.00070
   0.04714  0.03466  0.04184
   0.04013  0.03232  0.08878
   0.03407  0.03007  0.14045
   0.02883  0.02790  0.19674
   0.02429  0.02580  0.25801
   0.02033  0.02378  0.32459
   0.01687  0.02180  0.39604
   0.01383  0.01987  0.47427
   0.01117  0.01796  0.55743
   0.00884  0.01607  0.64347
   0.00681  0.01418  0.73519
   0.00506  0.01228  0.82355
   0.00358  0.01038  0.90291
   0.00236  0.00847  0.96531
   0.00140  0.00655  0.99803
   0.00069  0.00463  0.98848
   0.00024  0.00274  0.93091
   0.00003  0.00090  0.82551
   0.00003 -0.00090  0.68047
   0.00024 -0.00274  0.49907
   0.00069 -0.00463  0.29057
   0.00140 -0.00655  0.07585
   0.00236 -0.00847 -0.12138
   0.00358 -0.01038 -0.29480
   0.00506 -0.01228 -0.43532
   0.00681 -0.01418 -0.54902
   0.00884 -0.01607 -0.63698
   0.01117 -0.01796 -0.70092
   0.01383 -0.01987 -0.74775
   0.01687 -0.02180 -0.78147
   0.02033 -0.02378 -0.80319
   0.02429 -0.02580 -0.81692
   0.02883 -0.02790 -0.82294
   0.03407 -0.03007 -0.82300
   0.04013 -0.03232 -0.81794
   0.04714 -0.03466 -0.80918
   0.05523 -0.03707 -0.79701
   0.06448 -0.03953 -0.78211
   0.07492 -0.04198 -0.76515
   0.08645 -0.04437 -0.74673
   0.09895 -0.04665 -0.72771
   0.11223 -0.04877 -0.70838
   0.12612 -0.05070 -0.68901
   0.14048 -0.05243 -0.66994
   0.15520 -0.05397 -0.65109
   0.17020 -0.05530 -0.63283
   0.18542 -0.05645 -0.61477
   0.20082 -0.05742 -0.59714
   0.21638 -0.05822 -0.57994
   0.23206 -0.05887 -0.56295
   0.24786 -0.05936 -0.54650
   0.26374 -0.05971 -0.53025
   0.27972 -0.05992 -0.51433
   0.29577 -0.06001 -0.49876
   0.31188 -0.05999 -0.48359
   0.32805 -0.05984 -0.46869
   0.34427 -0.05960 -0.45414
   0.36055 -0.05925 -0.43995
   0.37686 -0.05881 -0.42614
   0.39322 -0.05827 -0.41270
   0.40962 -0.05766 -0.39971
   0.42604 -0.05696 -0.38714
   0.44250 -0.05618 -0.37504
   0.45899 -0.05534 -0.36344
   0.47550 -0.05442 -0.35233
   0.49203 -0.05344 -0.34175
   0.50858 -0.05239 -0.33169
   0.52515 -0.05129 -0.32214
   0.54175 -0.05012 -0.31309
   0.55835 -0.04891 -0.30452
   0.57497 -0.04764 -0.29639
   0.59160 -0.04632 -0.28866
   0.60825 -0.04495 -0.28129
   0.62490 -0.04354 -0.27426
   0.64155 -0.04208 -0.26751
   0.65822 -0.04058 -0.26103
   0.67490 -0.03904 -0.25477
   0.69157 -0.03745 -0.24869
   0.70825 -0.03583 -0.24276
   0.72493 -0.03417 -0.23694
   0.74161 -0.03247 -0.22683
   0.75829 -0.03074 -0.18404
   0.77497 -0.02896 -0.14462
   0.79165 -0.02715 -0.11263
   0.80831 -0.02531 -0.08851
   0.82498 -0.02342 -0.07087
   0.84163 -0.02150 -0.05708
   0.85827 -0.01955 -0.04497
   0.87488 -0.01756 -0.03325
   0.89145 -0.01554 -0.02137
   0.90794 -0.01348 -0.00832
   0.92426 -0.01141  0.00563
   0.94026 -0.00934  0.02099
   0.95565 -0.00732  0.03765
   0.96998 -0.00540  0.05492
   0.98279 -0.00365  0.07236
   0.99374 -0.00214  0.08943
   1.00000 -0.00126  0.09484
