NACA 0012 AIRFOILS                              
 Alfa =  -5.40000 Re =   240833.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11779
   0.99374  0.00214  0.11711
   0.98279  0.00365  0.11594
   0.96998  0.00540  0.11425
   0.95565  0.00732  0.11191
   0.94026  0.00934  0.10881
   0.92426  0.01141  0.10492
   0.90794  0.01348  0.10042
   0.89145  0.01554  0.09521
   0.87488  0.01756  0.08920
   0.85827  0.01955  0.08259
   0.84163  0.02150  0.07565
   0.82498  0.02342  0.06873
   0.80831  0.02531  0.06197
   0.79164  0.02715  0.05558
   0.77497  0.02896  0.04953
   0.75829  0.03074  0.04390
   0.74161  0.03247  0.03871
   0.72493  0.03417  0.03385
   0.70825  0.03583  0.02934
   0.69157  0.03745  0.02518
   0.67489  0.03904  0.02125
   0.65822  0.04058  0.01767
   0.64155  0.04208  0.01428
   0.62490  0.04354  0.01114
   0.60824  0.04495  0.00820
   0.59160  0.04632  0.00558
   0.57497  0.04764  0.00304
   0.55835  0.04891  0.00075
   0.54174  0.05012 -0.00127
   0.52515  0.05129 -0.00306
   0.50858  0.05239 -0.00466
   0.49203  0.05344 -0.00592
   0.47550  0.05442 -0.00704
   0.45899  0.05534 -0.00767
   0.44250  0.05618 -0.00811
   0.42604  0.05696 -0.00809
   0.40962  0.05766 -0.00766
   0.39322  0.05828 -0.00687
   0.37686  0.05881 -0.00551
   0.36055  0.05925 -0.00360
   0.34427  0.05960 -0.00103
   0.32805  0.05984  0.00225
   0.31188  0.05999  0.00632
   0.29576  0.06001  0.01134
   0.27972  0.05992  0.01734
   0.26374  0.05971  0.02441
   0.24786  0.05936  0.03303
   0.23206  0.05887  0.04301
   0.21638  0.05822  0.05465
   0.20082  0.05742  0.06841
   0.18542  0.05645  0.08440
   0.17020  0.05530  0.10285
   0.15520  0.05397  0.12459
   0.14048  0.05243  0.14976
   0.12612  0.05070  0.17879
   0.11223  0.04877  0.21251
   0.09895  0.04665  0.25107
   0.08645  0.04437  0.29487
   0.07492  0.04198  0.34387
   0.06448  0.03953  0.39735
   0.05523  0.03707  0.45481
   0.04714  0.03466  0.51497
   0.04013  0.03232  0.57672
   0.03407  0.03007  0.63996
   0.02883  0.02790  0.70280
   0.02429  0.02580  0.76478
   0.02033  0.02378  0.82512
   0.01687  0.02180  0.88096
   0.01383  0.01987  0.93112
   0.01117  0.01796  0.97084
   0.00884  0.01607  0.99556
   0.00681  0.01418  0.99743
   0.00506  0.01228  0.96686
   0.00358  0.01038  0.89170
   0.00236  0.00847  0.75968
   0.00140  0.00655  0.55872
   0.00069  0.00463  0.29116
   0.00024  0.00274 -0.03048
   0.00003  0.00090 -0.38247
   0.00003 -0.00090 -0.74857
   0.00024 -0.00274 -1.11986
   0.00069 -0.00463 -1.47312
   0.00140 -0.00655 -1.76525
   0.00236 -0.00847 -1.98616
   0.00358 -0.01038 -2.13193
   0.00506 -0.01228 -2.20926
   0.00681 -0.01418 -2.24038
   0.00884 -0.01607 -2.23179
   0.01117 -0.01796 -2.19874
   0.01383 -0.01987 -2.14684
   0.01687 -0.02180 -2.08397
   0.02033 -0.02378 -2.01362
   0.02429 -0.02580 -1.93877
   0.02883 -0.02790 -1.86086
   0.03407 -0.03007 -1.78163
   0.04013 -0.03232 -1.70196
   0.04714 -0.03466 -1.62282
   0.05523 -0.03707 -1.54527
   0.06448 -0.03953 -1.47060
   0.07492 -0.04198 -1.40004
   0.08645 -0.04437 -1.33480
   0.09895 -0.04665 -1.27560
   0.11223 -0.04877 -1.22260
   0.12612 -0.05070 -1.17540
   0.14048 -0.05243 -1.13328
   0.15520 -0.05397 -1.09540
   0.17020 -0.05530 -1.06091
   0.18542 -0.05645 -1.02906
   0.20082 -0.05742 -0.99989
   0.21638 -0.05822 -0.88279
   0.23206 -0.05887 -0.80313
   0.24786 -0.05936 -0.76303
   0.26374 -0.05971 -0.73748
   0.27972 -0.05992 -0.71477
   0.29577 -0.06001 -0.69172
   0.31188 -0.05999 -0.66919
   0.32805 -0.05984 -0.64699
   0.34427 -0.05960 -0.62453
   0.36055 -0.05925 -0.60256
   0.37686 -0.05881 -0.58093
   0.39322 -0.05827 -0.55978
   0.40962 -0.05766 -0.53919
   0.42604 -0.05696 -0.51899
   0.44250 -0.05618 -0.49911
   0.45899 -0.05534 -0.47985
   0.47550 -0.05442 -0.46083
   0.49203 -0.05344 -0.44237
   0.50858 -0.05239 -0.42416
   0.52515 -0.05129 -0.40631
   0.54175 -0.05012 -0.38880
   0.55835 -0.04891 -0.37170
   0.57497 -0.04764 -0.35461
   0.59160 -0.04632 -0.33815
   0.60825 -0.04495 -0.32161
   0.62490 -0.04354 -0.30557
   0.64155 -0.04208 -0.28938
   0.65822 -0.04058 -0.27349
   0.67490 -0.03904 -0.25770
   0.69157 -0.03745 -0.24205
   0.70825 -0.03583 -0.22627
   0.72493 -0.03417 -0.21051
   0.74161 -0.03247 -0.19471
   0.75829 -0.03074 -0.17877
   0.77497 -0.02896 -0.16271
   0.79165 -0.02715 -0.14634
   0.80831 -0.02531 -0.12957
   0.82498 -0.02342 -0.11244
   0.84163 -0.02150 -0.09496
   0.85827 -0.01955 -0.07675
   0.87488 -0.01756 -0.05783
   0.89145 -0.01554 -0.03832
   0.90794 -0.01348 -0.01779
   0.92426 -0.01141  0.00346
   0.94026 -0.00934  0.02549
   0.95565 -0.00732  0.04789
   0.96998 -0.00540  0.06972
   0.98279 -0.00365  0.09016
   0.99374 -0.00214  0.10844
   1.00000 -0.00126  0.11779
