NACA 0012 AIRFOILS                              
 Alfa =   8.20000 Re =   231570.188 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11844
   0.99374  0.00214  0.11229
   0.98279  0.00365  0.10066
   0.96998  0.00540  0.08652
   0.95565  0.00732  0.07014
   0.94026  0.00934  0.05205
   0.92426  0.01141  0.03287
   0.90794  0.01348  0.01306
   0.89145  0.01554 -0.00707
   0.87488  0.01756 -0.02739
   0.85827  0.01955 -0.04765
   0.84163  0.02150 -0.06789
   0.82498  0.02342 -0.08796
   0.80831  0.02531 -0.10797
   0.79164  0.02715 -0.12770
   0.77497  0.02896 -0.14753
   0.75829  0.03074 -0.16711
   0.74161  0.03247 -0.18662
   0.72493  0.03417 -0.20620
   0.70825  0.03583 -0.22570
   0.69157  0.03745 -0.24523
   0.67489  0.03904 -0.26492
   0.65822  0.04058 -0.28468
   0.64155  0.04208 -0.30460
   0.62490  0.04354 -0.32480
   0.60824  0.04495 -0.34517
   0.59160  0.04632 -0.36580
   0.57497  0.04764 -0.38691
   0.55835  0.04891 -0.40828
   0.54174  0.05012 -0.43013
   0.52515  0.05129 -0.45235
   0.50858  0.05239 -0.47523
   0.49203  0.05344 -0.49855
   0.47550  0.05442 -0.52251
   0.45899  0.05534 -0.54715
   0.44250  0.05618 -0.57248
   0.42604  0.05696 -0.59854
   0.40962  0.05766 -0.62541
   0.39322  0.05828 -0.65329
   0.37686  0.05881 -0.68211
   0.36055  0.05925 -0.71197
   0.34427  0.05960 -0.74296
   0.32805  0.05984 -0.77514
   0.31188  0.05999 -0.80872
   0.29576  0.06001 -0.84374
   0.27972  0.05992 -0.88042
   0.26374  0.05971 -0.91906
   0.24786  0.05936 -0.95927
   0.23206  0.05887 -1.00184
   0.21638  0.05822 -1.04694
   0.20082  0.05742 -1.09456
   0.18542  0.05645 -1.14496
   0.17020  0.05530 -1.19874
   0.15520  0.05397 -1.25529
   0.14048  0.05243 -1.31474
   0.12612  0.05070 -1.37721
   0.11223  0.04877 -1.44074
   0.09895  0.04665 -1.51167
   0.08645  0.04437 -1.63470
   0.07492  0.04198 -1.97054
   0.06448  0.03953 -2.48985
   0.05523  0.03707 -2.53200
   0.04714  0.03466 -2.57012
   0.04013  0.03232 -2.60983
   0.03407  0.03007 -2.65591
   0.02883  0.02790 -2.71354
   0.02429  0.02580 -2.78892
   0.02033  0.02378 -2.88723
   0.01687  0.02180 -3.00815
   0.01383  0.01987 -3.15087
   0.01117  0.01796 -3.30554
   0.00884  0.01607 -3.45576
   0.00681  0.01418 -3.58608
   0.00506  0.01228 -3.67540
   0.00358  0.01038 -3.70860
   0.00236  0.00847 -3.65160
   0.00140  0.00655 -3.48137
   0.00069  0.00463 -3.19518
   0.00024  0.00274 -2.78693
   0.00003  0.00090 -2.32089
   0.00003 -0.00090 -1.81760
   0.00024 -0.00274 -1.29226
   0.00069 -0.00463 -0.77683
   0.00140 -0.00655 -0.29541
   0.00236 -0.00847  0.10677
   0.00358 -0.01038  0.42165
   0.00506 -0.01228  0.65250
   0.00681 -0.01418  0.81277
   0.00884 -0.01607  0.91457
   0.01117 -0.01796  0.97271
   0.01383 -0.01987  0.99725
   0.01687 -0.02180  0.99748
   0.02033 -0.02378  0.97946
   0.02429 -0.02580  0.94824
   0.02883 -0.02790  0.90683
   0.03407 -0.03007  0.85850
   0.04013 -0.03232  0.80451
   0.04714 -0.03466  0.74737
   0.05523 -0.03707  0.68817
   0.06448 -0.03953  0.62870
   0.07492 -0.04198  0.57076
   0.08645 -0.04437  0.51582
   0.09895 -0.04665  0.46485
   0.11223 -0.04877  0.41844
   0.12612 -0.05070  0.37696
   0.14048 -0.05243  0.33985
   0.15520 -0.05397  0.30700
   0.17020 -0.05530  0.27779
   0.18542 -0.05645  0.25193
   0.20082 -0.05742  0.22907
   0.21638 -0.05822  0.20871
   0.23206 -0.05887  0.19063
   0.24786 -0.05936  0.17443
   0.26374 -0.05971  0.16006
   0.27972 -0.05992  0.14729
   0.29577 -0.06001  0.13600
   0.31188 -0.05999  0.12564
   0.32805 -0.05984  0.11658
   0.34427 -0.05960  0.10850
   0.36055 -0.05925  0.10122
   0.37686 -0.05881  0.09481
   0.39322 -0.05827  0.08906
   0.40962 -0.05766  0.08396
   0.42604 -0.05696  0.07940
   0.44250 -0.05618  0.07539
   0.45899 -0.05534  0.07178
   0.47550 -0.05442  0.06871
   0.49203 -0.05344  0.06588
   0.50858 -0.05239  0.06345
   0.52515 -0.05129  0.06138
   0.54175 -0.05012  0.05958
   0.55835 -0.04891  0.05802
   0.57497 -0.04764  0.05680
   0.59160 -0.04632  0.05564
   0.60825 -0.04495  0.05487
   0.62490 -0.04354  0.05415
   0.64155 -0.04208  0.05372
   0.65822 -0.04058  0.05351
   0.67490 -0.03904  0.05342
   0.69157 -0.03745  0.05353
   0.70825 -0.03583  0.05384
   0.72493 -0.03417  0.05448
   0.74161 -0.03247  0.05519
   0.75829 -0.03074  0.05621
   0.77497 -0.02896  0.05745
   0.79165 -0.02715  0.05905
   0.80831 -0.02531  0.06092
   0.82498 -0.02342  0.06323
   0.84163 -0.02150  0.06588
   0.85827 -0.01955  0.06901
   0.87488 -0.01756  0.07277
   0.89145 -0.01554  0.07701
   0.90794 -0.01348  0.08202
   0.92426 -0.01141  0.08750
   0.94026 -0.00934  0.09358
   0.95565 -0.00732  0.09999
   0.96998 -0.00540  0.10623
   0.98279 -0.00365  0.11180
   0.99374 -0.00214  0.11641
   1.00000 -0.00126  0.11844
