NACA 0012 AIRFOILS                              
 Alfa =  -6.00000 Re =   222307.391 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12228
   0.99374  0.00214  0.12124
   0.98279  0.00365  0.11935
   0.96998  0.00540  0.11675
   0.95565  0.00732  0.11332
   0.94026  0.00934  0.10918
   0.92426  0.01141  0.10426
   0.90794  0.01348  0.09846
   0.89145  0.01554  0.09199
   0.87488  0.01756  0.08517
   0.85827  0.01955  0.07832
   0.84163  0.02150  0.07167
   0.82498  0.02342  0.06539
   0.80831  0.02531  0.05950
   0.79164  0.02715  0.05411
   0.77497  0.02896  0.04911
   0.75829  0.03074  0.04453
   0.74161  0.03247  0.04037
   0.72493  0.03417  0.03651
   0.70825  0.03583  0.03296
   0.69157  0.03745  0.02973
   0.67489  0.03904  0.02671
   0.65822  0.04058  0.02400
   0.64155  0.04208  0.02147
   0.62490  0.04354  0.01917
   0.60824  0.04495  0.01705
   0.59160  0.04632  0.01527
   0.57497  0.04764  0.01355
   0.55835  0.04891  0.01206
   0.54174  0.05012  0.01087
   0.52515  0.05129  0.00991
   0.50858  0.05239  0.00914
   0.49203  0.05344  0.00874
   0.47550  0.05442  0.00847
   0.45899  0.05534  0.00871
   0.44250  0.05618  0.00918
   0.42604  0.05696  0.01010
   0.40962  0.05766  0.01147
   0.39322  0.05828  0.01324
   0.37686  0.05881  0.01558
   0.36055  0.05925  0.01852
   0.34427  0.05960  0.02217
   0.32805  0.05984  0.02654
   0.31188  0.05999  0.03177
   0.29576  0.06001  0.03796
   0.27972  0.05992  0.04521
   0.26374  0.05971  0.05357
   0.24786  0.05936  0.06361
   0.23206  0.05887  0.07497
   0.21638  0.05822  0.08811
   0.20082  0.05742  0.10346
   0.18542  0.05645  0.12106
   0.17020  0.05530  0.14127
   0.15520  0.05397  0.16481
   0.14048  0.05243  0.19194
   0.12612  0.05070  0.22299
   0.11223  0.04877  0.25867
   0.09895  0.04665  0.29933
   0.08645  0.04437  0.34521
   0.07492  0.04198  0.39609
   0.06448  0.03953  0.45122
   0.05523  0.03707  0.50995
   0.04714  0.03466  0.57058
   0.04013  0.03232  0.63262
   0.03407  0.03007  0.69496
   0.02883  0.02790  0.75593
   0.02429  0.02580  0.81534
   0.02033  0.02378  0.87062
   0.01687  0.02180  0.92065
   0.01383  0.01987  0.96165
   0.01117  0.01796  0.99037
   0.00884  0.01607  0.99990
   0.00681  0.01418  0.98259
   0.00506  0.01228  0.92719
   0.00358  0.01038  0.82241
   0.00236  0.00847  0.65410
   0.00140  0.00655  0.41391
   0.00069  0.00463  0.10204
   0.00024  0.00274 -0.25984
   0.00003  0.00090 -0.64729
   0.00003 -0.00090 -1.04512
   0.00024 -0.00274 -1.43776
   0.00069 -0.00463 -1.80638
   0.00140 -0.00655 -2.10385
   0.00236 -0.00847 -2.31813
   0.00358 -0.01038 -2.45040
   0.00506 -0.01228 -2.50893
   0.00681 -0.01418 -2.52094
   0.00884 -0.01607 -2.49148
   0.01117 -0.01796 -2.43841
   0.01383 -0.01987 -2.36666
   0.01687 -0.02180 -2.28515
   0.02033 -0.02378 -2.19723
   0.02429 -0.02580 -2.10654
   0.02883 -0.02790 -2.01414
   0.03407 -0.03007 -1.92230
   0.04013 -0.03232 -1.83236
   0.04714 -0.03466 -1.74610
   0.05523 -0.03707 -1.66521
   0.06448 -0.03953 -1.59109
   0.07492 -0.04198 -1.52446
   0.08645 -0.04437 -1.46593
   0.09895 -0.04665 -1.41496
   0.11223 -0.04877 -1.36995
   0.12612 -0.05070 -1.32882
   0.14048 -0.05243 -1.28927
   0.15520 -0.05397 -1.16537
   0.17020 -0.05530 -1.00223
   0.18542 -0.05645 -0.93259
   0.20082 -0.05742 -0.89899
   0.21638 -0.05822 -0.87205
   0.23206 -0.05887 -0.84427
   0.24786 -0.05936 -0.81587
   0.26374 -0.05971 -0.78725
   0.27972 -0.05992 -0.75967
   0.29577 -0.06001 -0.73227
   0.31188 -0.05999 -0.70558
   0.32805 -0.05984 -0.67955
   0.34427 -0.05960 -0.65424
   0.36055 -0.05925 -0.62987
   0.37686 -0.05881 -0.60598
   0.39322 -0.05827 -0.58282
   0.40962 -0.05766 -0.56034
   0.42604 -0.05696 -0.53847
   0.44250 -0.05618 -0.51703
   0.45899 -0.05534 -0.49629
   0.47550 -0.05442 -0.47593
   0.49203 -0.05344 -0.45615
   0.50858 -0.05239 -0.43676
   0.52515 -0.05129 -0.41773
   0.54175 -0.05012 -0.39913
   0.55835 -0.04891 -0.38096
   0.57497 -0.04764 -0.36285
   0.59160 -0.04632 -0.34541
   0.60825 -0.04495 -0.32790
   0.62490 -0.04354 -0.31089
   0.64155 -0.04208 -0.29379
   0.65822 -0.04058 -0.27700
   0.67490 -0.03904 -0.26029
   0.69157 -0.03745 -0.24374
   0.70825 -0.03583 -0.22707
   0.72493 -0.03417 -0.21043
   0.74161 -0.03247 -0.19374
   0.75829 -0.03074 -0.17692
   0.77497 -0.02896 -0.15997
   0.79165 -0.02715 -0.14272
   0.80831 -0.02531 -0.12509
   0.82498 -0.02342 -0.10711
   0.84163 -0.02150 -0.08879
   0.85827 -0.01955 -0.06979
   0.87488 -0.01756 -0.05016
   0.89145 -0.01554 -0.03003
   0.90794 -0.01348 -0.00906
   0.92426 -0.01141  0.01244
   0.94026 -0.00934  0.03441
   0.95565 -0.00732  0.05636
   0.96998 -0.00540  0.07738
   0.98279 -0.00365  0.09667
   0.99374 -0.00214  0.11352
   1.00000 -0.00126  0.12228
