NACA 0012 AIRFOILS                              
 Alfa =   6.20000 Re =   222307.391 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12321
   0.99374  0.00214  0.11466
   0.98279  0.00365  0.09828
   0.96998  0.00540  0.07941
   0.95565  0.00732  0.05868
   0.94026  0.00934  0.03696
   0.92426  0.01141  0.01509
   0.90794  0.01348 -0.00645
   0.89145  0.01554 -0.02741
   0.87488  0.01756 -0.04786
   0.85827  0.01955 -0.06758
   0.84163  0.02150 -0.08682
   0.82498  0.02342 -0.10543
   0.80831  0.02531 -0.12370
   0.79164  0.02715 -0.14138
   0.77497  0.02896 -0.15907
   0.75829  0.03074 -0.17632
   0.74161  0.03247 -0.19334
   0.72493  0.03417 -0.21041
   0.70825  0.03583 -0.22734
   0.69157  0.03745 -0.24414
   0.67489  0.03904 -0.26115
   0.65822  0.04058 -0.27812
   0.64155  0.04208 -0.29520
   0.62490  0.04354 -0.31256
   0.60824  0.04495 -0.33001
   0.59160  0.04632 -0.34760
   0.57497  0.04764 -0.36566
   0.55835  0.04891 -0.38391
   0.54174  0.05012 -0.40250
   0.52515  0.05129 -0.42141
   0.50858  0.05239 -0.44082
   0.49203  0.05344 -0.46057
   0.47550  0.05442 -0.48083
   0.45899  0.05534 -0.50155
   0.44250  0.05618 -0.52284
   0.42604  0.05696 -0.54464
   0.40962  0.05766 -0.56700
   0.39322  0.05828 -0.59013
   0.37686  0.05881 -0.61387
   0.36055  0.05925 -0.63836
   0.34427  0.05960 -0.66355
   0.32805  0.05984 -0.68946
   0.31188  0.05999 -0.71631
   0.29576  0.06001 -0.74399
   0.27972  0.05992 -0.77268
   0.26374  0.05971 -0.80237
   0.24786  0.05936 -0.83182
   0.23206  0.05887 -0.86244
   0.21638  0.05822 -0.89369
   0.20082  0.05742 -0.92382
   0.18542  0.05645 -0.95277
   0.17020  0.05530 -0.98738
   0.15520  0.05397 -1.06013
   0.14048  0.05243 -1.24688
   0.12612  0.05070 -1.39643
   0.11223  0.04877 -1.43794
   0.09895  0.04665 -1.48064
   0.08645  0.04437 -1.52740
   0.07492  0.04198 -1.58072
   0.06448  0.03953 -1.64242
   0.05523  0.03707 -1.71309
   0.04714  0.03466 -1.79171
   0.04013  0.03232 -1.87759
   0.03407  0.03007 -1.96916
   0.02883  0.02790 -2.06452
   0.02429  0.02580 -2.16146
   0.02033  0.02378 -2.25806
   0.01687  0.02180 -2.35209
   0.01383  0.01987 -2.44048
   0.01117  0.01796 -2.51863
   0.00884  0.01607 -2.57967
   0.00681  0.01418 -2.61629
   0.00506  0.01228 -2.61236
   0.00358  0.01038 -2.55969
   0.00236  0.00847 -2.43263
   0.00140  0.00655 -2.21973
   0.00069  0.00463 -1.92351
   0.00024  0.00274 -1.54922
   0.00003  0.00090 -1.15016
   0.00003 -0.00090 -0.74411
   0.00024 -0.00274 -0.34031
   0.00069 -0.00463  0.03383
   0.00140 -0.00655  0.36101
   0.00236 -0.00847  0.61471
   0.00358 -0.01038  0.79520
   0.00506 -0.01228  0.91059
   0.00681 -0.01418  0.97466
   0.00884 -0.01607  0.99870
   0.01117 -0.01796  0.99447
   0.01383 -0.01987  0.97005
   0.01687 -0.02180  0.93210
   0.02033 -0.02378  0.88438
   0.02429 -0.02580  0.83069
   0.02883 -0.02790  0.77264
   0.03407 -0.03007  0.71229
   0.04013 -0.03232  0.65052
   0.04714 -0.03466  0.58864
   0.05523 -0.03707  0.52764
   0.06448 -0.03953  0.46870
   0.07492 -0.04198  0.41314
   0.08645 -0.04437  0.36172
   0.09895 -0.04665  0.31524
   0.11223 -0.04877  0.27388
   0.12612 -0.05070  0.23763
   0.14048 -0.05243  0.20578
   0.15520 -0.05397  0.17822
   0.17020 -0.05530  0.15407
   0.18542 -0.05645  0.13319
   0.20082 -0.05742  0.11512
   0.21638 -0.05822  0.09932
   0.23206 -0.05887  0.08566
   0.24786 -0.05936  0.07371
   0.26374 -0.05971  0.06341
   0.27972 -0.05992  0.05456
   0.29577 -0.06001  0.04699
   0.31188 -0.05999  0.04029
   0.32805 -0.05984  0.03471
   0.34427 -0.05960  0.03002
   0.36055 -0.05925  0.02601
   0.37686 -0.05881  0.02277
   0.39322 -0.05827  0.02007
   0.40962 -0.05766  0.01797
   0.42604 -0.05696  0.01631
   0.44250 -0.05618  0.01510
   0.45899 -0.05534  0.01427
   0.47550 -0.05442  0.01391
   0.49203 -0.05344  0.01372
   0.50858 -0.05239  0.01390
   0.52515 -0.05129  0.01438
   0.54175 -0.05012  0.01511
   0.55835 -0.04891  0.01606
   0.57497 -0.04764  0.01730
   0.59160 -0.04632  0.01863
   0.60825 -0.04495  0.02031
   0.62490 -0.04354  0.02206
   0.64155 -0.04208  0.02412
   0.65822 -0.04058  0.02640
   0.67490 -0.03904  0.02883
   0.69157 -0.03745  0.03153
   0.70825 -0.03583  0.03447
   0.72493 -0.03417  0.03777
   0.74161 -0.03247  0.04127
   0.75829 -0.03074  0.04516
   0.77497 -0.02896  0.04938
   0.79165 -0.02715  0.05404
   0.80831 -0.02531  0.05911
   0.82498 -0.02342  0.06469
   0.84163 -0.02150  0.07067
   0.85827 -0.01955  0.07708
   0.87488 -0.01756  0.08385
   0.89145 -0.01554  0.09070
   0.90794 -0.01348  0.09741
   0.92426 -0.01141  0.10357
   0.94026 -0.00934  0.10893
   0.95565 -0.00732  0.11337
   0.96998 -0.00540  0.11705
   0.98279 -0.00365  0.11993
   0.99374 -0.00214  0.12206
   1.00000 -0.00126  0.12321
