NACA 0012 AIRFOILS                              
 Alfa =   9.80000 Re =   308760.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10465
   0.99374  0.00214  0.10009
   0.98279  0.00365  0.09144
   0.96998  0.00540  0.08055
   0.95565  0.00732  0.06749
   0.94026  0.00934  0.05253
   0.92426  0.01141  0.03611
   0.90794  0.01348  0.01855
   0.89145  0.01554  0.00014
   0.87488  0.01756 -0.01897
   0.85827  0.01955 -0.03855
   0.84163  0.02150 -0.05856
   0.82498  0.02342 -0.07882
   0.80831  0.02531 -0.09936
   0.79164  0.02715 -0.11994
   0.77497  0.02896 -0.14088
   0.75829  0.03074 -0.16180
   0.74161  0.03247 -0.18284
   0.72493  0.03417 -0.20407
   0.70825  0.03583 -0.22541
   0.69157  0.03745 -0.24683
   0.67489  0.03904 -0.26856
   0.65822  0.04058 -0.29039
   0.64155  0.04208 -0.31250
   0.62490  0.04354 -0.33498
   0.60824  0.04495 -0.35767
   0.59160  0.04632 -0.38071
   0.57497  0.04764 -0.40430
   0.55835  0.04891 -0.42824
   0.54174  0.05012 -0.45272
   0.52515  0.05129 -0.47769
   0.50858  0.05239 -0.50340
   0.49203  0.05344 -0.52970
   0.47550  0.05442 -0.55672
   0.45899  0.05534 -0.58458
   0.44250  0.05618 -0.61327
   0.42604  0.05696 -0.64284
   0.40962  0.05766 -0.67345
   0.39322  0.05828 -0.70523
   0.37686  0.05881 -0.73820
   0.36055  0.05925 -0.77249
   0.34427  0.05960 -0.80818
   0.32805  0.05984 -0.84539
   0.31188  0.05999 -0.88437
   0.29576  0.06001 -0.92522
   0.27972  0.05992 -0.96828
   0.26374  0.05971 -1.01376
   0.24786  0.05936 -1.06163
   0.23206  0.05887 -1.11256
   0.21638  0.05822 -1.16708
   0.20082  0.05742 -1.22526
   0.18542  0.05645 -1.28784
   0.17020  0.05530 -1.35570
   0.15520  0.05397 -1.42909
   0.14048  0.05243 -1.50866
   0.12612  0.05070 -1.59588
   0.11223  0.04877 -1.69053
   0.09895  0.04665 -1.79211
   0.08645  0.04437 -1.89978
   0.07492  0.04198 -2.01492
   0.06448  0.03953 -2.15816
   0.05523  0.03707 -2.42444
   0.04714  0.03466 -3.01525
   0.04013  0.03232 -3.56582
   0.03407  0.03007 -3.60645
   0.02883  0.02790 -3.64379
   0.02429  0.02580 -3.68488
   0.02033  0.02378 -3.73696
   0.01687  0.02180 -3.80992
   0.01383  0.01987 -3.91714
   0.01117  0.01796 -4.06719
   0.00884  0.01607 -4.26036
   0.00681  0.01418 -4.47562
   0.00506  0.01228 -4.66696
   0.00358  0.01038 -4.79919
   0.00236  0.00847 -4.82615
   0.00140  0.00655 -4.71561
   0.00069  0.00463 -4.45490
   0.00024  0.00274 -4.02952
   0.00003  0.00090 -3.51300
   0.00003 -0.00090 -2.93015
   0.00024 -0.00274 -2.29689
   0.00069 -0.00463 -1.65364
   0.00140 -0.00655 -1.03032
   0.00236 -0.00847 -0.48650
   0.00358 -0.01038 -0.04122
   0.00506 -0.01228  0.30331
   0.00681 -0.01418  0.56028
   0.00884 -0.01607  0.74158
   0.01117 -0.01796  0.86489
   0.01383 -0.01987  0.94155
   0.01687 -0.02180  0.98400
   0.02033 -0.02378  0.99949
   0.02429 -0.02580  0.99473
   0.02883 -0.02790  0.97419
   0.03407 -0.03007  0.94182
   0.04013 -0.03232  0.89987
   0.04714 -0.03466  0.85135
   0.05523 -0.03707  0.79778
   0.06448 -0.03953  0.74168
   0.07492 -0.04198  0.68498
   0.08645 -0.04437  0.62973
   0.09895 -0.04665  0.57737
   0.11223 -0.04877  0.52876
   0.12612 -0.05070  0.48454
   0.14048 -0.05243  0.44444
   0.15520 -0.05397  0.40842
   0.17020 -0.05530  0.37599
   0.18542 -0.05645  0.34694
   0.20082 -0.05742  0.32087
   0.21638 -0.05822  0.29739
   0.23206 -0.05887  0.27629
   0.24786 -0.05936  0.25710
   0.26374 -0.05971  0.23989
   0.27972 -0.05992  0.22432
   0.29577 -0.06001  0.21032
   0.31188 -0.05999  0.19734
   0.32805 -0.05984  0.18572
   0.34427 -0.05960  0.17519
   0.36055 -0.05925  0.16553
   0.37686 -0.05881  0.15678
   0.39322 -0.05827  0.14876
   0.40962 -0.05766  0.14145
   0.42604 -0.05696  0.13475
   0.44250 -0.05618  0.12864
   0.45899 -0.05534  0.12296
   0.47550 -0.05442  0.11793
   0.49203 -0.05344  0.11312
   0.50858 -0.05239  0.10874
   0.52515 -0.05129  0.10479
   0.54175 -0.05012  0.10112
   0.55835 -0.04891  0.09772
   0.57497 -0.04764  0.09469
   0.59160 -0.04632  0.09171
   0.60825 -0.04495  0.08916
   0.62490 -0.04354  0.08664
   0.64155 -0.04208  0.08445
   0.65822 -0.04058  0.08243
   0.67490 -0.03904  0.08055
   0.69157 -0.03745  0.07885
   0.70825 -0.03583  0.07731
   0.72493 -0.03417  0.07613
   0.74161 -0.03247  0.07492
   0.75829 -0.03074  0.07402
   0.77497 -0.02896  0.07326
   0.79165 -0.02715  0.07280
   0.80831 -0.02531  0.07252
   0.82498 -0.02342  0.07264
   0.84163 -0.02150  0.07297
   0.85827 -0.01955  0.07362
   0.87488 -0.01756  0.07485
   0.89145 -0.01554  0.07644
   0.90794 -0.01348  0.07874
   0.92426 -0.01141  0.08148
   0.94026 -0.00934  0.08496
   0.95565 -0.00732  0.08919
   0.96998 -0.00540  0.09401
   0.98279 -0.00365  0.09898
   0.99374 -0.00214  0.10386
   1.00000 -0.00126  0.10465
