NACA 0012 AIRFOILS                              
 Alfa =  -8.70000 Re =   308760.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12096
   0.99374  0.00214  0.11895
   0.98279  0.00365  0.11391
   0.96998  0.00540  0.10802
   0.95565  0.00732  0.10179
   0.94026  0.00934  0.09544
   0.92426  0.01141  0.08972
   0.90794  0.01348  0.08466
   0.89145  0.01554  0.08034
   0.87488  0.01756  0.07669
   0.85827  0.01955  0.07365
   0.84163  0.02150  0.07111
   0.82498  0.02342  0.06911
   0.80831  0.02531  0.06741
   0.79164  0.02715  0.06620
   0.77497  0.02896  0.06522
   0.75829  0.03074  0.06449
   0.74161  0.03247  0.06411
   0.72493  0.03417  0.06392
   0.70825  0.03583  0.06389
   0.69157  0.03745  0.06416
   0.67489  0.03904  0.06452
   0.65822  0.04058  0.06518
   0.64155  0.04208  0.06597
   0.62490  0.04354  0.06699
   0.60824  0.04495  0.06813
   0.59160  0.04632  0.06966
   0.57497  0.04764  0.07125
   0.55835  0.04891  0.07306
   0.54174  0.05012  0.07523
   0.52515  0.05129  0.07766
   0.50858  0.05239  0.08031
   0.49203  0.05344  0.08343
   0.47550  0.05442  0.08667
   0.45899  0.05534  0.09060
   0.44250  0.05618  0.09476
   0.42604  0.05696  0.09948
   0.40962  0.05766  0.10480
   0.39322  0.05828  0.11055
   0.37686  0.05881  0.11703
   0.36055  0.05925  0.12427
   0.34427  0.05960  0.13230
   0.32805  0.05984  0.14126
   0.31188  0.05999  0.15121
   0.29576  0.06001  0.16228
   0.27972  0.05992  0.17464
   0.26374  0.05971  0.18825
   0.24786  0.05936  0.20380
   0.23206  0.05887  0.22088
   0.21638  0.05822  0.23997
   0.20082  0.05742  0.26148
   0.18542  0.05645  0.28554
   0.17020  0.05530  0.31243
   0.15520  0.05397  0.34279
   0.14048  0.05243  0.37696
   0.12612  0.05070  0.41504
   0.11223  0.04877  0.45768
   0.09895  0.04665  0.50494
   0.08645  0.04437  0.55661
   0.07492  0.04198  0.61201
   0.06448  0.03953  0.66980
   0.05523  0.03707  0.72857
   0.04714  0.03466  0.78608
   0.04013  0.03232  0.84102
   0.03407  0.03007  0.89117
   0.02883  0.02790  0.93490
   0.02429  0.02580  0.96961
   0.02033  0.02378  0.99267
   0.01687  0.02180  0.99988
   0.01383  0.01987  0.98625
   0.01117  0.01796  0.94424
   0.00884  0.01607  0.86526
   0.00681  0.01418  0.73640
   0.00506  0.01228  0.54451
   0.00358  0.01038  0.27421
   0.00236  0.00847 -0.08459
   0.00140  0.00655 -0.53667
   0.00069  0.00463 -1.06797
   0.00024  0.00274 -1.63176
   0.00003  0.00090 -2.19305
   0.00003 -0.00090 -2.72801
   0.00024 -0.00274 -3.21759
   0.00069 -0.00463 -3.63538
   0.00140 -0.00655 -3.92026
   0.00236 -0.00847 -4.07248
   0.00358 -0.01038 -4.10597
   0.00506 -0.01228 -4.04302
   0.00681 -0.01418 -3.92220
   0.00884 -0.01607 -3.76028
   0.01117 -0.01796 -3.58547
   0.01383 -0.01987 -3.41958
   0.01687 -0.02180 -3.28125
   0.02033 -0.02378 -3.17214
   0.02429 -0.02580 -3.09178
   0.02883 -0.02790 -3.03238
   0.03407 -0.03007 -2.98544
   0.04013 -0.03232 -2.94412
   0.04714 -0.03466 -2.90184
   0.05523 -0.03707 -2.59201
   0.06448 -0.03953 -2.04664
   0.07492 -0.04198 -1.82345
   0.08645 -0.04437 -1.71733
   0.09895 -0.04665 -1.62973
   0.11223 -0.04877 -1.54735
   0.12612 -0.05070 -1.46816
   0.14048 -0.05243 -1.39425
   0.15520 -0.05397 -1.32518
   0.17020 -0.05530 -1.26122
   0.18542 -0.05645 -1.20157
   0.20082 -0.05742 -1.14597
   0.21638 -0.05822 -1.09424
   0.23206 -0.05887 -1.04541
   0.24786 -0.05936 -0.99985
   0.26374 -0.05971 -0.95654
   0.27972 -0.05992 -0.91544
   0.29577 -0.06001 -0.87637
   0.31188 -0.05999 -0.83935
   0.32805 -0.05984 -0.80378
   0.34427 -0.05960 -0.76975
   0.36055 -0.05925 -0.73716
   0.37686 -0.05881 -0.70566
   0.39322 -0.05827 -0.67543
   0.40962 -0.05766 -0.64625
   0.42604 -0.05696 -0.61805
   0.44250 -0.05618 -0.59066
   0.45899 -0.05534 -0.56425
   0.47550 -0.05442 -0.53849
   0.49203 -0.05344 -0.51352
   0.50858 -0.05239 -0.48916
   0.52515 -0.05129 -0.46536
   0.54175 -0.05012 -0.44214
   0.55835 -0.04891 -0.41948
   0.57497 -0.04764 -0.39708
   0.59160 -0.04632 -0.37535
   0.60825 -0.04495 -0.35377
   0.62490 -0.04354 -0.33266
   0.64155 -0.04208 -0.31167
   0.65822 -0.04058 -0.29099
   0.67490 -0.03904 -0.27046
   0.69157 -0.03745 -0.25016
   0.70825 -0.03583 -0.22984
   0.72493 -0.03417 -0.20959
   0.74161 -0.03247 -0.18938
   0.75829 -0.03074 -0.16915
   0.77497 -0.02896 -0.14888
   0.79165 -0.02715 -0.12851
   0.80831 -0.02531 -0.10797
   0.82498 -0.02342 -0.08736
   0.84163 -0.02150 -0.06672
   0.85827 -0.01955 -0.04593
   0.87488 -0.01756 -0.02510
   0.89145 -0.01554 -0.00445
   0.90794 -0.01348  0.01608
   0.92426 -0.01141  0.03613
   0.94026 -0.00934  0.05544
   0.95565 -0.00732  0.07354
   0.96998 -0.00540  0.08976
   0.98279 -0.00365  0.10365
   0.99374 -0.00214  0.11499
   1.00000 -0.00126  0.12096
