NACA 0012 AIRFOILS                              
 Alfa =  -9.10000 Re =   231570.188 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10928
   0.99374  0.00214  0.10761
   0.98279  0.00365  0.10252
   0.96998  0.00540  0.09700
   0.95565  0.00732  0.09151
   0.94026  0.00934  0.08610
   0.92426  0.01141  0.08143
   0.90794  0.01348  0.07739
   0.89145  0.01554  0.07404
   0.87488  0.01756  0.07129
   0.85827  0.01955  0.06907
   0.84163  0.02150  0.06730
   0.82498  0.02342  0.06600
   0.80831  0.02531  0.06496
   0.79164  0.02715  0.06436
   0.77497  0.02896  0.06398
   0.75829  0.03074  0.06381
   0.74161  0.03247  0.06396
   0.72493  0.03417  0.06428
   0.70825  0.03583  0.06476
   0.69157  0.03745  0.06552
   0.67489  0.03904  0.06635
   0.65822  0.04058  0.06749
   0.64155  0.04208  0.06874
   0.62490  0.04354  0.07023
   0.60824  0.04495  0.07183
   0.59160  0.04632  0.07381
   0.57497  0.04764  0.07585
   0.55835  0.04891  0.07812
   0.54174  0.05012  0.08075
   0.52515  0.05129  0.08362
   0.50858  0.05239  0.08676
   0.49203  0.05344  0.09035
   0.47550  0.05442  0.09406
   0.45899  0.05534  0.09846
   0.44250  0.05618  0.10312
   0.42604  0.05696  0.10833
   0.40962  0.05766  0.11415
   0.39322  0.05828  0.12043
   0.37686  0.05881  0.12744
   0.36055  0.05925  0.13521
   0.34427  0.05960  0.14381
   0.32805  0.05984  0.15330
   0.31188  0.05999  0.16383
   0.29576  0.06001  0.17552
   0.27972  0.05992  0.18845
   0.26374  0.05971  0.20273
   0.24786  0.05936  0.21889
   0.23206  0.05887  0.23662
   0.21638  0.05822  0.25638
   0.20082  0.05742  0.27859
   0.18542  0.05645  0.30333
   0.17020  0.05530  0.33089
   0.15520  0.05397  0.36197
   0.14048  0.05243  0.39679
   0.12612  0.05070  0.43551
   0.11223  0.04877  0.47877
   0.09895  0.04665  0.52647
   0.08645  0.04437  0.57843
   0.07492  0.04198  0.63395
   0.06448  0.03953  0.69147
   0.05523  0.03707  0.74967
   0.04714  0.03466  0.80605
   0.04013  0.03232  0.85936
   0.03407  0.03007  0.90732
   0.02883  0.02790  0.94800
   0.02429  0.02580  0.97879
   0.02033  0.02378  0.99700
   0.01687  0.02180  0.99808
   0.01383  0.01987  0.97700
   0.01117  0.01796  0.92550
   0.00884  0.01607  0.83506
   0.00681  0.01418  0.69254
   0.00506  0.01228  0.48424
   0.00358  0.01038  0.19534
   0.00236  0.00847 -0.18445
   0.00140  0.00655 -0.65941
   0.00069  0.00463 -1.21056
   0.00024  0.00274 -1.79155
   0.00003  0.00090 -2.36718
   0.00003 -0.00090 -2.90951
   0.00024 -0.00274 -3.40180
   0.00069 -0.00463 -3.81372
   0.00140 -0.00655 -4.08754
   0.00236 -0.00847 -4.22227
   0.00358 -0.01038 -4.23553
   0.00506 -0.01228 -4.14987
   0.00681 -0.01418 -4.00590
   0.00884 -0.01607 -3.82567
   0.01117 -0.01796 -3.64259
   0.01383 -0.01987 -3.48259
   0.01687 -0.02180 -3.35536
   0.02033 -0.02378 -3.26107
   0.02429 -0.02580 -3.19377
   0.02883 -0.02790 -3.14425
   0.03407 -0.03007 -3.10505
   0.04013 -0.03232 -3.07076
   0.04714 -0.03466 -3.03656
   0.05523 -0.03707 -2.96319
   0.06448 -0.03953 -2.26970
   0.07492 -0.04198 -1.90444
   0.08645 -0.04437 -1.74671
   0.09895 -0.04665 -1.64882
   0.11223 -0.04877 -1.56564
   0.12612 -0.05070 -1.48686
   0.14048 -0.05243 -1.41273
   0.15520 -0.05397 -1.34293
   0.17020 -0.05530 -1.27801
   0.18542 -0.05645 -1.21723
   0.20082 -0.05742 -1.16040
   0.21638 -0.05822 -1.10743
   0.23206 -0.05887 -1.05746
   0.24786 -0.05936 -1.01078
   0.26374 -0.05971 -0.96630
   0.27972 -0.05992 -0.92420
   0.29577 -0.06001 -0.88415
   0.31188 -0.05999 -0.84617
   0.32805 -0.05984 -0.80972
   0.34427 -0.05960 -0.77484
   0.36055 -0.05925 -0.74144
   0.37686 -0.05881 -0.70918
   0.39322 -0.05827 -0.67823
   0.40962 -0.05766 -0.64833
   0.42604 -0.05696 -0.61947
   0.44250 -0.05618 -0.59146
   0.45899 -0.05534 -0.56440
   0.47550 -0.05442 -0.53806
   0.49203 -0.05344 -0.51252
   0.50858 -0.05239 -0.48759
   0.52515 -0.05129 -0.46325
   0.54175 -0.05012 -0.43952
   0.55835 -0.04891 -0.41636
   0.57497 -0.04764 -0.39348
   0.59160 -0.04632 -0.37126
   0.60825 -0.04495 -0.34925
   0.62490 -0.04354 -0.32770
   0.64155 -0.04208 -0.30631
   0.65822 -0.04058 -0.28527
   0.67490 -0.03904 -0.26440
   0.69157 -0.03745 -0.24379
   0.70825 -0.03583 -0.22324
   0.72493 -0.03417 -0.20280
   0.74161 -0.03247 -0.18249
   0.75829 -0.03074 -0.16224
   0.77497 -0.02896 -0.14206
   0.79165 -0.02715 -0.12191
   0.80831 -0.02531 -0.10175
   0.82498 -0.02342 -0.08169
   0.84163 -0.02150 -0.06178
   0.85827 -0.01955 -0.04193
   0.87488 -0.01756 -0.02229
   0.89145 -0.01554 -0.00302
   0.90794 -0.01348  0.01589
   0.92426 -0.01141  0.03415
   0.94026 -0.00934  0.05152
   0.95565 -0.00732  0.06763
   0.96998 -0.00540  0.08195
   0.98279 -0.00365  0.09415
   0.99374 -0.00214  0.10405
   1.00000 -0.00126  0.10928
