NACA 0012 AIRFOILS                              
 Alfa =   0.90000 Re =   240833.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.19096
   0.99374  0.00214  0.17811
   0.98279  0.00365  0.15331
   0.96998  0.00540  0.12931
   0.95565  0.00732  0.10694
   0.94026  0.00934  0.08638
   0.92426  0.01141  0.06805
   0.90794  0.01348  0.05111
   0.89145  0.01554  0.03414
   0.87488  0.01756  0.01455
   0.85827  0.01955 -0.01077
   0.84163  0.02150 -0.04515
   0.82498  0.02342 -0.08829
   0.80831  0.02531 -0.13183
   0.79164  0.02715 -0.13680
   0.77497  0.02896 -0.14186
   0.75829  0.03074 -0.14702
   0.74161  0.03247 -0.15233
   0.72493  0.03417 -0.15782
   0.70825  0.03583 -0.16352
   0.69157  0.03745 -0.16947
   0.67489  0.03904 -0.17569
   0.65822  0.04058 -0.18223
   0.64155  0.04208 -0.18910
   0.62490  0.04354 -0.19634
   0.60824  0.04495 -0.20397
   0.59160  0.04632 -0.21198
   0.57497  0.04764 -0.22040
   0.55835  0.04891 -0.22920
   0.54174  0.05012 -0.23836
   0.52515  0.05129 -0.24785
   0.50858  0.05239 -0.25767
   0.49203  0.05344 -0.26775
   0.47550  0.05442 -0.27812
   0.45899  0.05534 -0.28868
   0.44250  0.05618 -0.29949
   0.42604  0.05696 -0.31045
   0.40962  0.05766 -0.32158
   0.39322  0.05828 -0.33288
   0.37686  0.05881 -0.34433
   0.36055  0.05925 -0.35588
   0.34427  0.05960 -0.36753
   0.32805  0.05984 -0.37922
   0.31188  0.05999 -0.39102
   0.29576  0.06001 -0.40283
   0.27972  0.05992 -0.41470
   0.26374  0.05971 -0.42663
   0.24786  0.05936 -0.43836
   0.23206  0.05887 -0.45009
   0.21638  0.05822 -0.46181
   0.20082  0.05742 -0.47322
   0.18542  0.05645 -0.48443
   0.17020  0.05530 -0.49545
   0.15520  0.05397 -0.50593
   0.14048  0.05243 -0.51575
   0.12612  0.05070 -0.52501
   0.11223  0.04877 -0.53320
   0.09895  0.04665 -0.54008
   0.08645  0.04437 -0.54516
   0.07492  0.04198 -0.54796
   0.06448  0.03953 -0.54793
   0.05523  0.03707 -0.54458
   0.04714  0.03466 -0.53763
   0.04013  0.03232 -0.52648
   0.03407  0.03007 -0.51023
   0.02883  0.02790 -0.48906
   0.02429  0.02580 -0.46075
   0.02033  0.02378 -0.42548
   0.01687  0.02180 -0.38139
   0.01383  0.01987 -0.32622
   0.01117  0.01796 -0.25835
   0.00884  0.01607 -0.17536
   0.00681  0.01418 -0.07422
   0.00506  0.01228  0.04715
   0.00358  0.01038  0.18560
   0.00236  0.00847  0.34391
   0.00140  0.00655  0.51267
   0.00069  0.00463  0.67298
   0.00024  0.00274  0.81639
   0.00003  0.00090  0.91931
   0.00003 -0.00090  0.98158
   0.00024 -0.00274  0.99974
   0.00069 -0.00463  0.97251
   0.00140 -0.00655  0.90503
   0.00236 -0.00847  0.80751
   0.00358 -0.01038  0.69788
   0.00506 -0.01228  0.58420
   0.00681 -0.01418  0.47258
   0.00884 -0.01607  0.37029
   0.01117 -0.01796  0.27658
   0.01383 -0.01987  0.19402
   0.01687 -0.02180  0.11940
   0.02033 -0.02378  0.05347
   0.02429 -0.02580 -0.00530
   0.02883 -0.02790 -0.05671
   0.03407 -0.03007 -0.10232
   0.04013 -0.03232 -0.14303
   0.04714 -0.03466 -0.17816
   0.05523 -0.03707 -0.20894
   0.06448 -0.03953 -0.23508
   0.07492 -0.04198 -0.25677
   0.08645 -0.04437 -0.27401
   0.09895 -0.04665 -0.28746
   0.11223 -0.04877 -0.29728
   0.12612 -0.05070 -0.30405
   0.14048 -0.05243 -0.30845
   0.15520 -0.05397 -0.31070
   0.17020 -0.05530 -0.31124
   0.18542 -0.05645 -0.31030
   0.20082 -0.05742 -0.30808
   0.21638 -0.05822 -0.30494
   0.23206 -0.05887 -0.30092
   0.24786 -0.05936 -0.29634
   0.26374 -0.05971 -0.29104
   0.27972 -0.05992 -0.28523
   0.29577 -0.06001 -0.27892
   0.31188 -0.05999 -0.27250
   0.32805 -0.05984 -0.26562
   0.34427 -0.05960 -0.25845
   0.36055 -0.05925 -0.25119
   0.37686 -0.05881 -0.24366
   0.39322 -0.05827 -0.23603
   0.40962 -0.05766 -0.22828
   0.42604 -0.05696 -0.22045
   0.44250 -0.05618 -0.21251
   0.45899 -0.05534 -0.20453
   0.47550 -0.05442 -0.19647
   0.49203 -0.05344 -0.18841
   0.50858 -0.05239 -0.18030
   0.52515 -0.05129 -0.17214
   0.54175 -0.05012 -0.16396
   0.55835 -0.04891 -0.15580
   0.57497 -0.04764 -0.14758
   0.59160 -0.04632 -0.13946
   0.60825 -0.04495 -0.13131
   0.62490 -0.04354 -0.12327
   0.64155 -0.04208 -0.11529
   0.65822 -0.04058 -0.10748
   0.67490 -0.03904 -0.09989
   0.69157 -0.03745 -0.09257
   0.70825 -0.03583 -0.08559
   0.72493 -0.03417 -0.07900
   0.74161 -0.03247 -0.07284
   0.75829 -0.03074 -0.06711
   0.77497 -0.02896 -0.06175
   0.79165 -0.02715 -0.05673
   0.80831 -0.02531 -0.05210
   0.82498 -0.02342 -0.04786
   0.84163 -0.02150 -0.04400
   0.85827 -0.01955 -0.04046
   0.87488 -0.01756 -0.03719
   0.89145 -0.01554 -0.03414
   0.90794 -0.01348 -0.03122
   0.92426 -0.01141 -0.02833
   0.94026 -0.00934 -0.00948
   0.95565 -0.00732  0.05124
   0.96998 -0.00540  0.10549
   0.98279 -0.00365  0.14546
   0.99374 -0.00214  0.17553
   1.00000 -0.00126  0.19096
