NACA 0012 AIRFOILS                              
 Alfa =   0.40000 Re =   138942.109 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10399
   0.99374  0.00214  0.09122
   0.98279  0.00365  0.06577
   0.96998  0.00540  0.03228
   0.95565  0.00732 -0.01115
   0.94026  0.00934 -0.06455
   0.92426  0.01141 -0.10370
   0.90794  0.01348 -0.10676
   0.89145  0.01554 -0.10975
   0.87488  0.01756 -0.11274
   0.85827  0.01955 -0.11581
   0.84163  0.02150 -0.11900
   0.82498  0.02342 -0.12235
   0.80831  0.02531 -0.12590
   0.79164  0.02715 -0.12970
   0.77497  0.02896 -0.13377
   0.75829  0.03074 -0.13814
   0.74161  0.03247 -0.14286
   0.72493  0.03417 -0.14794
   0.70825  0.03583 -0.15340
   0.69157  0.03745 -0.15924
   0.67489  0.03904 -0.16542
   0.65822  0.04058 -0.17198
   0.64155  0.04208 -0.17896
   0.62490  0.04354 -0.18637
   0.60824  0.04495 -0.19421
   0.59160  0.04632 -0.20246
   0.57497  0.04764 -0.21111
   0.55835  0.04891 -0.22011
   0.54174  0.05012 -0.22943
   0.52515  0.05129 -0.23902
   0.50858  0.05239 -0.24886
   0.49203  0.05344 -0.25888
   0.47550  0.05442 -0.26911
   0.45899  0.05534 -0.27947
   0.44250  0.05618 -0.28996
   0.42604  0.05696 -0.30056
   0.40962  0.05766 -0.31125
   0.39322  0.05828 -0.32207
   0.37686  0.05881 -0.33292
   0.36055  0.05925 -0.34381
   0.34427  0.05960 -0.35473
   0.32805  0.05984 -0.36567
   0.31188  0.05999 -0.37660
   0.29576  0.06001 -0.38753
   0.27972  0.05992 -0.39835
   0.26374  0.05971 -0.40919
   0.24786  0.05936 -0.41973
   0.23206  0.05887 -0.43021
   0.21638  0.05822 -0.44052
   0.20082  0.05742 -0.45042
   0.18542  0.05645 -0.46001
   0.17020  0.05530 -0.46918
   0.15520  0.05397 -0.47760
   0.14048  0.05243 -0.48524
   0.12612  0.05070 -0.49203
   0.11223  0.04877 -0.49746
   0.09895  0.04665 -0.50119
   0.08645  0.04437 -0.50287
   0.07492  0.04198 -0.50196
   0.06448  0.03953 -0.49786
   0.05523  0.03707 -0.49052
   0.04714  0.03466 -0.47859
   0.04013  0.03232 -0.46302
   0.03407  0.03007 -0.44229
   0.02883  0.02790 -0.41583
   0.02429  0.02580 -0.38294
   0.02033  0.02378 -0.34270
   0.01687  0.02180 -0.29400
   0.01383  0.01987 -0.23394
   0.01117  0.01796 -0.16250
   0.00884  0.01607 -0.07666
   0.00681  0.01418  0.02717
   0.00506  0.01228  0.14826
   0.00358  0.01038  0.28546
   0.00236  0.00847  0.43801
   0.00140  0.00655  0.59473
   0.00069  0.00463  0.74313
   0.00024  0.00274  0.86753
   0.00003  0.00090  0.95281
   0.00003 -0.00090  0.99501
