NACA 0012 AIRFOILS                              
 Alfa =  -4.70000 Re =   277884.219 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10791
   0.99374  0.00214  0.10755
   0.98279  0.00365  0.10701
   0.96998  0.00540  0.10621
   0.95565  0.00732  0.10502
   0.94026  0.00934  0.10334
   0.92426  0.01141  0.10103
   0.90794  0.01348  0.09802
   0.89145  0.01554  0.09424
   0.87488  0.01756  0.08976
   0.85827  0.01955  0.08469
   0.84163  0.02150  0.07884
   0.82498  0.02342  0.07229
   0.80831  0.02531  0.06527
   0.79164  0.02715  0.05813
   0.77497  0.02896  0.05105
   0.75829  0.03074  0.04423
   0.74161  0.03247  0.03777
   0.72493  0.03417  0.03165
   0.70825  0.03583  0.02589
   0.69157  0.03745  0.02053
   0.67489  0.03904  0.01543
   0.65822  0.04058  0.01072
   0.64155  0.04208  0.00624
   0.62490  0.04354  0.00203
   0.60824  0.04495 -0.00195
   0.59160  0.04632 -0.00560
   0.57497  0.04764 -0.00915
   0.55835  0.04891 -0.01247
   0.54174  0.05012 -0.01549
   0.52515  0.05129 -0.01831
   0.50858  0.05239 -0.02092
   0.49203  0.05344 -0.02321
   0.47550  0.05442 -0.02539
   0.45899  0.05534 -0.02707
   0.44250  0.05618 -0.02861
   0.42604  0.05696 -0.02971
   0.40962  0.05766 -0.03043
   0.39322  0.05828 -0.03082
   0.37686  0.05881 -0.03068
   0.36055  0.05925 -0.03000
   0.34427  0.05960 -0.02875
   0.32805  0.05984 -0.02679
   0.31188  0.05999 -0.02413
   0.29576  0.06001 -0.02060
   0.27972  0.05992 -0.01611
   0.26374  0.05971 -0.01066
   0.24786  0.05936 -0.00365
   0.23206  0.05887  0.00448
   0.21638  0.05822  0.01432
   0.20082  0.05742  0.02611
   0.18542  0.05645  0.03998
   0.17020  0.05530  0.05629
   0.15520  0.05397  0.07567
   0.14048  0.05243  0.09844
   0.12612  0.05070  0.12492
   0.11223  0.04877  0.15586
   0.09895  0.04665  0.19166
   0.08645  0.04437  0.23276
   0.07492  0.04198  0.27910
   0.06448  0.03953  0.33023
   0.05523  0.03707  0.38556
   0.04714  0.03466  0.44414
   0.04013  0.03232  0.50530
   0.03407  0.03007  0.56843
   0.02883  0.02790  0.63248
   0.02429  0.02580  0.69732
   0.02033  0.02378  0.76142
   0.01687  0.02180  0.82389
   0.01383  0.01987  0.88220
   0.01117  0.01796  0.93438
   0.00884  0.01607  0.97479
   0.00681  0.01418  0.99774
   0.00506  0.01228  0.99377
   0.00358  0.01038  0.95245
   0.00236  0.00847  0.86028
   0.00140  0.00655  0.70665
   0.00069  0.00463  0.48648
   0.00024  0.00274  0.21529
   0.00003  0.00090 -0.09429
   0.00003 -0.00090 -0.42456
