  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.213 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0079   0.02843   0.02084  -0.0166   1.0000   0.0494
  -9.900  -1.0002   0.02802   0.02043  -0.0162   1.0000   0.0502
  -9.800  -0.9926   0.02761   0.01999  -0.0158   1.0000   0.0510
  -9.700  -0.9849   0.02718   0.01951  -0.0153   1.0000   0.0518
  -9.600  -0.9772   0.02674   0.01900  -0.0148   1.0000   0.0527
  -9.500  -0.9693   0.02630   0.01850  -0.0144   1.0000   0.0535
  -9.400  -0.9614   0.02590   0.01802  -0.0139   1.0000   0.0543
  -9.300  -0.9536   0.02560   0.01762  -0.0133   1.0000   0.0551
  -9.200  -0.9458   0.02471   0.01675  -0.0130   1.0000   0.0563
  -9.100  -0.9380   0.02421   0.01630  -0.0126   1.0000   0.0573
  -9.000  -0.9300   0.02387   0.01597  -0.0122   1.0000   0.0585
  -8.900  -0.9220   0.02355   0.01565  -0.0118   1.0000   0.0596
  -8.800  -0.9139   0.02323   0.01531  -0.0113   1.0000   0.0609
  -8.700  -0.9057   0.02291   0.01493  -0.0108   1.0000   0.0622
  -8.600  -0.8975   0.02261   0.01456  -0.0103   1.0000   0.0635
  -8.500  -0.8891   0.02237   0.01424  -0.0098   1.0000   0.0645
  -8.400  -0.8821   0.02159   0.01354  -0.0093   1.0000   0.0661
  -8.300  -0.8746   0.02121   0.01320  -0.0088   1.0000   0.0676
  -8.200  -0.8667   0.02093   0.01293  -0.0083   1.0000   0.0692
  -8.100  -0.8586   0.02066   0.01265  -0.0078   1.0000   0.0710
  -8.000  -0.8504   0.02041   0.01236  -0.0073   1.0000   0.0728
  -7.900  -0.8419   0.02020   0.01208  -0.0068   1.0000   0.0745
  -7.800  -0.8352   0.01964   0.01157  -0.0061   1.0000   0.0765
  -7.700  -0.8281   0.01927   0.01124  -0.0055   1.0000   0.0785
  -7.600  -0.8203   0.01902   0.01099  -0.0050   1.0000   0.0806
  -7.500  -0.8123   0.01878   0.01074  -0.0044   1.0000   0.0831
  -7.400  -0.8040   0.01858   0.01049  -0.0039   1.0000   0.0856
  -7.300  -0.7972   0.01817   0.01011  -0.0032   1.0000   0.0882
  -7.200  -0.7902   0.01784   0.00983  -0.0025   1.0000   0.0910
  -7.100  -0.7824   0.01761   0.00960  -0.0020   1.0000   0.0941
  -7.000  -0.7742   0.01741   0.00937  -0.0014   1.0000   0.0975
  -6.900  -0.7671   0.01708   0.00906  -0.0007   1.0000   0.1009
  -6.800  -0.7600   0.01678   0.00881  -0.0001   1.0000   0.1047
  -6.700  -0.7519   0.01658   0.00860   0.0005   1.0000   0.1090
  -6.600  -0.7441   0.01633   0.00835   0.0011   1.0000   0.1135
  -6.500  -0.7372   0.01602   0.00811   0.0018   1.0000   0.1183
  -6.400  -0.7291   0.01583   0.00791   0.0023   1.0000   0.1240
  -6.300  -0.7219   0.01554   0.00767   0.0030   1.0000   0.1297
  -6.200  -0.7142   0.01531   0.00748   0.0036   1.0000   0.1364
  -6.100  -0.7066   0.01507   0.00727   0.0042   1.0000   0.1434
  -6.000  -0.6989   0.01484   0.00709   0.0048   1.0000   0.1514
  -5.900  -0.6913   0.01460   0.00689   0.0053   1.0000   0.1597
  -5.800  -0.6833   0.01441   0.00672   0.0059   1.0000   0.1694
  -5.700  -0.6760   0.01415   0.00656   0.0065   1.0000   0.1792
  -5.600  -0.6682   0.01394   0.00640   0.0070   1.0000   0.1899
  -5.500  -0.6601   0.01376   0.00625   0.0076   1.0000   0.2017
  -5.400  -0.6524   0.01355   0.00612   0.0081   1.0000   0.2138
  -5.300  -0.6446   0.01335   0.00599   0.0087   1.0000   0.2263
  -5.200  -0.6366   0.01316   0.00587   0.0092   1.0000   0.2393
  -5.100  -0.6285   0.01299   0.00575   0.0097   1.0000   0.2528
  -5.000  -0.6204   0.01283   0.00564   0.0102   1.0000   0.2666
