NACA 0012 AIRFOILS                              
 Alfa =  -1.30000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12678
   0.99374  0.00214  0.10680
   0.98279  0.00365  0.06945
   0.96998  0.00540  0.02036
   0.95565  0.00732  0.00310
   0.94026  0.00934  0.00179
   0.92426  0.01141  0.00041
   0.90794  0.01348 -0.00109
   0.89145  0.01554 -0.00275
   0.87488  0.01756 -0.00463
   0.85827  0.01955 -0.00678
   0.84163  0.02150 -0.00927
   0.82498  0.02342 -0.01214
   0.80831  0.02531 -0.01544
   0.79164  0.02715 -0.01924
   0.77497  0.02896 -0.02355
   0.75829  0.03074 -0.02841
   0.74161  0.03247 -0.03375
   0.72493  0.03417 -0.03951
   0.70825  0.03583 -0.04579
   0.69157  0.03745 -0.05259
   0.67489  0.03904 -0.05988
   0.65822  0.04058 -0.06755
   0.64155  0.04208 -0.07550
   0.62490  0.04354 -0.08365
   0.60824  0.04495 -0.09189
   0.59160  0.04632 -0.10012
   0.57497  0.04764 -0.10838
   0.55835  0.04891 -0.11656
   0.54174  0.05012 -0.12465
   0.52515  0.05129 -0.13264
   0.50858  0.05239 -0.14055
   0.49203  0.05344 -0.14832
   0.47550  0.05442 -0.15601
   0.45899  0.05534 -0.16353
   0.44250  0.05618 -0.17094
   0.42604  0.05696 -0.17819
   0.40962  0.05766 -0.18528
   0.39322  0.05828 -0.19222
   0.37686  0.05881 -0.19893
   0.36055  0.05925 -0.20543
   0.34427  0.05960 -0.21163
   0.32805  0.05984 -0.21752
   0.31188  0.05999 -0.22310
   0.29576  0.06001 -0.22820
   0.27972  0.05992 -0.23287
   0.26374  0.05971 -0.23707
   0.24786  0.05936 -0.24039
   0.23206  0.05887 -0.24312
   0.21638  0.05822 -0.24498
   0.20082  0.05742 -0.24574
   0.18542  0.05645 -0.24524
   0.17020  0.05530 -0.24343
   0.15520  0.05397 -0.23965
   0.14048  0.05243 -0.23384
   0.12612  0.05070 -0.22566
   0.11223  0.04877 -0.21445
   0.09895  0.04665 -0.19975
   0.08645  0.04437 -0.18117
   0.07492  0.04198 -0.15810
   0.06448  0.03953 -0.13037
   0.05523  0.03707 -0.09804
   0.04714  0.03466 -0.06087
   0.04013  0.03232 -0.01911
   0.03407  0.03007  0.02739
   0.02883  0.02790  0.07903
   0.02429  0.02580  0.13665
   0.02033  0.02378  0.20020
