NACA 0012 AIRFOILS                              
 Alfa =   9.20000 Re =   213044.578 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10694
   0.99374  0.00214  0.10180
   0.98279  0.00365  0.09211
   0.96998  0.00540  0.08017
   0.95565  0.00732  0.06611
   0.94026  0.00934  0.05032
   0.92426  0.01141  0.03327
   0.90794  0.01348  0.01530
   0.89145  0.01554 -0.00328
   0.87488  0.01756 -0.02239
   0.85827  0.01955 -0.04177
   0.84163  0.02150 -0.06144
   0.82498  0.02342 -0.08123
   0.80831  0.02531 -0.10120
   0.79164  0.02715 -0.12114
   0.77497  0.02896 -0.14135
   0.75829  0.03074 -0.16149
   0.74161  0.03247 -0.18170
   0.72493  0.03417 -0.20210
   0.70825  0.03583 -0.22253
   0.69157  0.03745 -0.24307
   0.67489  0.03904 -0.26386
   0.65822  0.04058 -0.28476
   0.64155  0.04208 -0.30588
   0.62490  0.04354 -0.32738
   0.60824  0.04495 -0.34905
   0.59160  0.04632 -0.37106
   0.57497  0.04764 -0.39359
   0.55835  0.04891 -0.41642
   0.54174  0.05012 -0.43979
   0.52515  0.05129 -0.46362
   0.50858  0.05239 -0.48811
   0.49203  0.05344 -0.51313
   0.47550  0.05442 -0.53889
   0.45899  0.05534 -0.56537
   0.44250  0.05618 -0.59265
   0.42604  0.05696 -0.62073
   0.40962  0.05766 -0.64975
   0.39322  0.05828 -0.67987
   0.37686  0.05881 -0.71106
   0.36055  0.05925 -0.74345
   0.34427  0.05960 -0.77712
   0.32805  0.05984 -0.81217
   0.31188  0.05999 -0.84878
   0.29576  0.06001 -0.88712
   0.27972  0.05992 -0.92734
   0.26374  0.05971 -0.96977
   0.24786  0.05936 -1.01424
   0.23206  0.05887 -1.06143
   0.21638  0.05822 -1.11154
   0.20082  0.05742 -1.16483
   0.18542  0.05645 -1.22165
   0.17020  0.05530 -1.28268
   0.15520  0.05397 -1.34770
   0.14048  0.05243 -1.41703
   0.12612  0.05070 -1.49104
   0.11223  0.04877 -1.56948
   0.09895  0.04665 -1.65439
   0.08645  0.04437 -1.76173
   0.07492  0.04198 -1.94915
   0.06448  0.03953 -2.38339
   0.05523  0.03707 -3.03374
   0.04714  0.03466 -3.07135
   0.04013  0.03232 -3.10406
   0.03407  0.03007 -3.13714
   0.02883  0.02790 -3.17500
   0.02429  0.02580 -3.22283
   0.02033  0.02378 -3.28764
   0.01687  0.02180 -3.37872
   0.01383  0.01987 -3.50315
   0.01117  0.01796 -3.66087
   0.00884  0.01607 -3.84518
   0.00681  0.01418 -4.02905
   0.00506  0.01228 -4.18003
   0.00358  0.01038 -4.27160
   0.00236  0.00847 -4.26513
   0.00140  0.00655 -4.13468
   0.00069  0.00463 -3.86361
   0.00024  0.00274 -3.45300
   0.00003  0.00090 -2.96267
   0.00003 -0.00090 -2.41840
   0.00024 -0.00274 -1.83759
   0.00069 -0.00463 -1.25239
   0.00140 -0.00655 -0.69328
   0.00236 -0.00847 -0.21429
   0.00358 -0.01038  0.17206
   0.00506 -0.01228  0.46678
   0.00681 -0.01418  0.67953
   0.00884 -0.01607  0.82598
   0.01117 -0.01796  0.91981
   0.01383 -0.01987  0.97375
   0.01687 -0.02180  0.99719
   0.02033 -0.02378  0.99787
   0.02429 -0.02580  0.98108
   0.02883 -0.02790  0.95148
   0.03407 -0.03007  0.91156
   0.04013 -0.03232  0.86446
   0.04714 -0.03466  0.81158
   0.05523 -0.03707  0.75550
   0.06448 -0.03953  0.69752
   0.07492 -0.04198  0.64007
   0.08645 -0.04437  0.58462
   0.09895 -0.04665  0.53261
   0.11223 -0.04877  0.48470
   0.12612 -0.05070  0.44140
   0.14048 -0.05243  0.40237
   0.15520 -0.05397  0.36749
   0.17020 -0.05530  0.33626
   0.18542 -0.05645  0.30840
   0.20082 -0.05742  0.28353
   0.21638 -0.05822  0.26122
   0.23206 -0.05887  0.24125
   0.24786 -0.05936  0.22319
   0.26374 -0.05971  0.20705
   0.27972 -0.05992  0.19256
   0.29577 -0.06001  0.17953
   0.31188 -0.05999  0.16759
   0.32805 -0.05984  0.15693
   0.34427 -0.05960  0.14733
   0.36055 -0.05925  0.13855
   0.37686 -0.05881  0.13070
   0.39322 -0.05827  0.12354
   0.40962 -0.05766  0.11706
   0.42604 -0.05696  0.11116
   0.44250 -0.05618  0.10583
   0.45899 -0.05534  0.10096
   0.47550 -0.05442  0.09664
   0.49203 -0.05344  0.09258
   0.50858 -0.05239  0.08894
   0.52515 -0.05129  0.08568
   0.54175 -0.05012  0.08272
   0.55835 -0.04891  0.08000
   0.57497 -0.04764  0.07763
   0.59160 -0.04632  0.07534
   0.60825 -0.04495  0.07344
   0.62490 -0.04354  0.07157
   0.64155 -0.04208  0.07006
   0.65822 -0.04058  0.06869
   0.67490 -0.03904  0.06747
   0.69157 -0.03745  0.06643
   0.70825 -0.03583  0.06558
   0.72493 -0.03417  0.06505
   0.74161 -0.03247  0.06453
   0.75829 -0.03074  0.06435
   0.77497 -0.02896  0.06427
   0.79165 -0.02715  0.06459
   0.80831 -0.02531  0.06506
   0.82498 -0.02342  0.06595
   0.84163 -0.02150  0.06710
   0.85827 -0.01955  0.06863
   0.87488 -0.01756  0.07074
   0.89145 -0.01554  0.07324
   0.90794 -0.01348  0.07649
   0.92426 -0.01141  0.08020
   0.94026 -0.00934  0.08462
   0.95565 -0.00732  0.08968
   0.96998 -0.00540  0.09511
   0.98279 -0.00365  0.10043
   0.99374 -0.00214  0.10539
   1.00000 -0.00126  0.10694
