NACA 0012 AIRFOILS                              
 Alfa =   7.91667 Re =    64590.844 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10313
   0.99374  0.00214  0.09672
   0.98279  0.00365  0.08487
   0.96998  0.00540  0.07088
   0.95565  0.00732  0.05512
   0.94026  0.00934  0.03811
   0.92426  0.01141  0.02040
   0.90794  0.01348  0.00232
   0.89145  0.01554 -0.01591
   0.87488  0.01756 -0.03421
   0.85827  0.01955 -0.05247
   0.84163  0.02150 -0.07071
   0.82498  0.02342 -0.08886
   0.80831  0.02531 -0.10699
   0.79164  0.02715 -0.12497
   0.77497  0.02896 -0.14308
   0.75829  0.03074 -0.16107
   0.74161  0.03247 -0.17905
   0.72493  0.03417 -0.19713
   0.70825  0.03583 -0.21523
   0.69157  0.03745 -0.23337
   0.67489  0.03904 -0.25170
   0.65822  0.04058 -0.27012
   0.64155  0.04208 -0.28870
   0.62490  0.04354 -0.30754
   0.60824  0.04495 -0.32654
   0.59160  0.04632 -0.34577
   0.57497  0.04764 -0.36540
   0.55835  0.04891 -0.38525
   0.54174  0.05012 -0.40547
   0.52515  0.05129 -0.42601
   0.50858  0.05239 -0.44702
   0.49203  0.05344 -0.46840
   0.47550  0.05442 -0.49024
   0.45899  0.05534 -0.51254
   0.44250  0.05618 -0.53534
   0.42604  0.05696 -0.55864
   0.40962  0.05766 -0.58244
   0.39322  0.05828 -0.60687
   0.37686  0.05881 -0.63190
   0.36055  0.05925 -0.65752
   0.34427  0.05960 -0.68385
   0.32805  0.05984 -0.71098
   0.31188  0.05999 -0.73922
   0.29576  0.06001 -0.76901
   0.27972  0.05992 -0.80020
   0.26374  0.05971 -0.83376
   0.24786  0.05936 -0.87236
   0.23206  0.05887 -0.92050
   0.21638  0.05822 -0.98588
   0.20082  0.05742 -1.08125
   0.18542  0.05645 -1.22688
   0.17020  0.05530 -1.44823
   0.15520  0.05397 -1.71282
   0.14048  0.05243 -1.90071
   0.12612  0.05070 -1.91897
   0.11223  0.04877 -1.93637
   0.09895  0.04665 -1.95391
   0.08645  0.04437 -1.97243
   0.07492  0.04198 -1.99280
   0.06448  0.03953 -2.01608
   0.05523  0.03707 -2.04362
   0.04714  0.03466 -2.07711
   0.04013  0.03232 -2.11872
   0.03407  0.03007 -2.17127
   0.02883  0.02790 -2.23797
   0.02429  0.02580 -2.32130
   0.02033  0.02378 -2.42052
   0.01687  0.02180 -2.53554
   0.01383  0.01987 -2.66265
   0.01117  0.01796 -2.79350
   0.00884  0.01607 -2.91696
   0.00681  0.01418 -3.02025
   0.00506  0.01228 -3.08663
   0.00358  0.01038 -3.09923
   0.00236  0.00847 -3.03243
   0.00140  0.00655 -2.86740
   0.00069  0.00463 -2.59744
   0.00024  0.00274 -2.22889
   0.00003  0.00090 -1.81126
   0.00003 -0.00090 -1.36285
   0.00024 -0.00274 -0.90089
   0.00069 -0.00463 -0.44977
   0.00140 -0.00655 -0.03697
   0.00236 -0.00847  0.30466
   0.00358 -0.01038  0.56632
   0.00506 -0.01228  0.75467
   0.00681 -0.01418  0.87935
   0.00884 -0.01607  0.95459
   0.01117 -0.01796  0.99115
   0.01383 -0.01987  0.99981
   0.01687 -0.02180  0.98754
   0.02033 -0.02378  0.96058
   0.02429 -0.02580  0.92208
   0.02883 -0.02790  0.87591
   0.03407 -0.03007  0.82379
   0.04013 -0.03232  0.76770
   0.04714 -0.03466  0.70901
   0.05523 -0.03707  0.64927
   0.06448 -0.03953  0.58991
   0.07492 -0.04198  0.53246
   0.08645 -0.04437  0.47833
   0.09895 -0.04665  0.42844
   0.11223 -0.04877  0.38318
   0.12612 -0.05070  0.34287
   0.14048 -0.05243  0.30698
   0.15520 -0.05397  0.27527
   0.17020 -0.05530  0.24718
   0.18542 -0.05645  0.22240
   0.20082 -0.05742  0.20053
   0.21638 -0.05822  0.18111
   0.23206 -0.05887  0.16393
   0.24786 -0.05936  0.14859
   0.26374 -0.05971  0.13505
   0.27972 -0.05992  0.12301
   0.29577 -0.06001  0.11238
   0.31188 -0.05999  0.10279
   0.32805 -0.05984  0.09434
   0.34427 -0.05960  0.08686
   0.36055 -0.05925  0.08018
   0.37686 -0.05881  0.07432
   0.39322 -0.05827  0.06910
   0.40962 -0.05766  0.06450
   0.42604 -0.05696  0.06043
   0.44250 -0.05618  0.05688
   0.45899 -0.05534  0.05374
   0.47550 -0.05442  0.05108
   0.49203 -0.05344  0.04869
   0.50858 -0.05239  0.04667
   0.52515 -0.05129  0.04498
   0.54175 -0.05012  0.04357
   0.55835 -0.04891  0.04239
   0.57497 -0.04764  0.04150
   0.59160 -0.04632  0.04074
   0.60825 -0.04495  0.04030
   0.62490 -0.04354  0.03996
   0.64155 -0.04208  0.03988
   0.65822 -0.04058  0.03999
   0.67490 -0.03904  0.04024
   0.69157 -0.03745  0.04070
   0.70825 -0.03583  0.04136
   0.72493 -0.03417  0.04228
   0.74161 -0.03247  0.04334
   0.75829 -0.03074  0.04466
   0.77497 -0.02896  0.04621
   0.79165 -0.02715  0.04806
   0.80831 -0.02531  0.05018
   0.82498 -0.02342  0.05266
   0.84163 -0.02150  0.05545
   0.85827 -0.01955  0.05863
   0.87488 -0.01756  0.06229
   0.89145 -0.01554  0.06632
   0.90794 -0.01348  0.07087
   0.92426 -0.01141  0.07578
   0.94026 -0.00934  0.08106
   0.95565 -0.00732  0.08655
   0.96998 -0.00540  0.09194
   0.98279 -0.00365  0.09688
   0.99374 -0.00214  0.10116
   1.00000 -0.00126  0.10313
