  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.139 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9975   0.03680   0.02893  -0.0182   1.0000   0.0632
  -9.900  -0.9930   0.03598   0.02792  -0.0173   1.0000   0.0637
  -9.800  -0.9884   0.03535   0.02708  -0.0164   1.0000   0.0644
  -9.700  -0.9816   0.03395   0.02566  -0.0162   1.0000   0.0653
  -9.600  -0.9732   0.03315   0.02491  -0.0160   1.0000   0.0664
  -9.500  -0.9653   0.03261   0.02438  -0.0157   1.0000   0.0675
  -9.400  -0.9579   0.03210   0.02384  -0.0152   1.0000   0.0687
  -9.300  -0.9503   0.03156   0.02324  -0.0148   1.0000   0.0699
  -9.200  -0.9428   0.03098   0.02259  -0.0143   1.0000   0.0711
  -9.100  -0.9354   0.03037   0.02188  -0.0137   1.0000   0.0723
  -9.000  -0.9280   0.02979   0.02117  -0.0131   1.0000   0.0734
  -8.900  -0.9207   0.02930   0.02053  -0.0125   1.0000   0.0745
  -8.800  -0.9122   0.02833   0.01955  -0.0122   1.0000   0.0759
  -8.700  -0.9035   0.02769   0.01897  -0.0120   1.0000   0.0775
  -8.600  -0.8951   0.02726   0.01857  -0.0116   1.0000   0.0792
  -8.500  -0.8869   0.02685   0.01814  -0.0112   1.0000   0.0809
  -8.400  -0.8787   0.02642   0.01765  -0.0107   1.0000   0.0828
  -8.300  -0.8704   0.02599   0.01713  -0.0102   1.0000   0.0846
  -8.200  -0.8623   0.02563   0.01664  -0.0096   1.0000   0.0862
  -8.100  -0.8534   0.02476   0.01585  -0.0094   1.0000   0.0883
  -8.000  -0.8451   0.02432   0.01547  -0.0090   1.0000   0.0905
  -7.900  -0.8368   0.02396   0.01513  -0.0086   1.0000   0.0929
  -7.800  -0.8286   0.02361   0.01473  -0.0081   1.0000   0.0955
  -7.700  -0.8203   0.02330   0.01431  -0.0075   1.0000   0.0981
  -7.600  -0.8120   0.02267   0.01373  -0.0071   1.0000   0.1007
  -7.500  -0.8041   0.02224   0.01337  -0.0067   1.0000   0.1034
  -7.400  -0.7960   0.02192   0.01306  -0.0061   1.0000   0.1066
  -7.300  -0.7879   0.02162   0.01270  -0.0056   1.0000   0.1102
  -7.200  -0.7799   0.02117   0.01225  -0.0050   1.0000   0.1137
  -7.100  -0.7724   0.02076   0.01192  -0.0045   1.0000   0.1172
  -7.000  -0.7646   0.02045   0.01162  -0.0039   1.0000   0.1214
  -6.900  -0.7563   0.02021   0.01128  -0.0033   1.0000   0.1260
  -6.800  -0.7493   0.01971   0.01091  -0.0027   1.0000   0.1304
  -6.700  -0.7417   0.01942   0.01065  -0.0021   1.0000   0.1357
  -6.600  -0.7338   0.01911   0.01031  -0.0015   1.0000   0.1415
  -6.500  -0.7268   0.01873   0.01003  -0.0009   1.0000   0.1470
  -6.400  -0.7188   0.01848   0.00975  -0.0003   1.0000   0.1543
  -6.300  -0.7120   0.01809   0.00947   0.0004   1.0000   0.1609
  -6.200  -0.7041   0.01785   0.00921   0.0010   1.0000   0.1696
  -6.100  -0.6973   0.01748   0.00896   0.0016   1.0000   0.1775
  -6.000  -0.6897   0.01720   0.00869   0.0023   1.0000   0.1874
  -5.900  -0.6825   0.01691   0.00847   0.0029   1.0000   0.1977
  -5.800  -0.6754   0.01660   0.00826   0.0036   1.0000   0.2084
  -5.700  -0.6680   0.01633   0.00805   0.0042   1.0000   0.2205
  -5.600  -0.6605   0.01607   0.00785   0.0048   1.0000   0.2337
  -5.400  -0.6458   0.01557   0.00750   0.0061   1.0000   0.2613
  -5.300  -0.6384   0.01534   0.00735   0.0067   1.0000   0.2757
  -5.200  -0.6309   0.01511   0.00721   0.0073   1.0000   0.2905
  -5.100  -0.6233   0.01491   0.00707   0.0079   1.0000   0.3055
