NACA 0012 AIRFOILS                              
 Alfa =  -4.50000 Re =   208413.172 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10564
   0.99374  0.00214  0.10516
   0.98279  0.00365  0.10438
   0.96998  0.00540  0.10328
   0.95565  0.00732  0.10175
   0.94026  0.00934  0.09969
   0.92426  0.01141  0.09701
   0.90794  0.01348  0.09367
   0.89145  0.01554  0.08964
   0.87488  0.01756  0.08505
   0.85827  0.01955  0.07989
   0.84163  0.02150  0.07404
   0.82498  0.02342  0.06759
   0.80831  0.02531  0.06075
   0.79164  0.02715  0.05377
   0.77497  0.02896  0.04681
   0.75829  0.03074  0.04004
   0.74161  0.03247  0.03357
   0.72493  0.03417  0.02738
   0.70825  0.03583  0.02152
   0.69157  0.03745  0.01600
   0.67489  0.03904  0.01073
   0.65822  0.04058  0.00582
   0.64155  0.04208  0.00113
   0.62490  0.04354 -0.00331
   0.60824  0.04495 -0.00751
   0.59160  0.04632 -0.01142
   0.57497  0.04764 -0.01520
   0.55835  0.04891 -0.01876
   0.54174  0.05012 -0.02205
   0.52515  0.05129 -0.02513
   0.50858  0.05239 -0.02802
   0.49203  0.05344 -0.03059
   0.47550  0.05442 -0.03304
   0.45899  0.05534 -0.03504
   0.44250  0.05618 -0.03686
   0.42604  0.05696 -0.03828
   0.40962  0.05766 -0.03933
   0.39322  0.05828 -0.04004
   0.37686  0.05881 -0.04025
   0.36055  0.05925 -0.03994
   0.34427  0.05960 -0.03910
   0.32805  0.05984 -0.03755
   0.31188  0.05999 -0.03528
   0.29576  0.06001 -0.03221
   0.27972  0.05992 -0.02820
   0.26374  0.05971 -0.02318
   0.24786  0.05936 -0.01676
   0.23206  0.05887 -0.00911
   0.21638  0.05822  0.00008
   0.20082  0.05742  0.01129
   0.18542  0.05645  0.02452
   0.17020  0.05530  0.04011
   0.15520  0.05397  0.05871
   0.14048  0.05243  0.08073
   0.12612  0.05070  0.10631
   0.11223  0.04877  0.13641
   0.09895  0.04665  0.17127
   0.08645  0.04437  0.21142
   0.07492  0.04198  0.25686
   0.06448  0.03953  0.30697
   0.05523  0.03707  0.36160
   0.04714  0.03466  0.41969
   0.04013  0.03232  0.48030
   0.03407  0.03007  0.54331
   0.02883  0.02790  0.60770
   0.02429  0.02580  0.67289
   0.02033  0.02378  0.73819
   0.01687  0.02180  0.80239
   0.01383  0.01987  0.86303
   0.01117  0.01796  0.91902
   0.00884  0.01607  0.96402
   0.00681  0.01418  0.99362
   0.00506  0.01228  0.99811
   0.00358  0.01038  0.96741
   0.00236  0.00847  0.88836
   0.00140  0.00655  0.75010
   0.00069  0.00463  0.54689
   0.00024  0.00274  0.29239
   0.00003  0.00090 -0.00130
   0.00003 -0.00090 -0.31812
   0.00024 -0.00274 -0.64621
   0.00069 -0.00463 -0.97192
   0.00140 -0.00655 -1.25624
   0.00236 -0.00847 -1.47847
   0.00358 -0.01038 -1.64060
   0.00506 -0.01228 -1.74081
   0.00681 -0.01418 -1.79919
   0.00884 -0.01607 -1.82059
   0.01117 -0.01796 -1.81678
   0.01383 -0.01987 -1.79348
   0.01687 -0.02180 -1.75774
   0.02033 -0.02378 -1.71289
   0.02429 -0.02580 -1.66209
   0.02883 -0.02790 -1.60630
   0.03407 -0.03007 -1.54788
   0.04013 -0.03232 -1.48724
   0.04714 -0.03466 -1.42536
   0.05523 -0.03707 -1.36333
   0.06448 -0.03953 -1.30199
   0.07492 -0.04198 -1.24240
   0.08645 -0.04437 -1.18551
   0.09895 -0.04665 -1.13201
   0.11223 -0.04877 -1.08234
   0.12612 -0.05070 -1.03652
   0.14048 -0.05243 -0.99448
   0.15520 -0.05397 -0.95594
   0.17020 -0.05530 -0.92065
   0.18542 -0.05645 -0.88833
   0.20082 -0.05742 -0.85870
   0.21638 -0.05822 -0.83156
   0.23206 -0.05887 -0.80663
   0.24786 -0.05936 -0.78369
   0.26374 -0.05971 -0.76249
   0.27972 -0.05992 -0.74279
   0.29577 -0.06001 -0.72439
   0.31188 -0.05999 -0.70715
   0.32805 -0.05984 -0.69112
   0.34427 -0.05960 -0.66352
   0.36055 -0.05925 -0.59780
   0.37686 -0.05881 -0.54356
   0.39322 -0.05827 -0.50763
   0.40962 -0.05766 -0.48419
   0.42604 -0.05696 -0.46650
   0.44250 -0.05618 -0.45043
   0.45899 -0.05534 -0.43532
   0.47550 -0.05442 -0.42046
   0.49203 -0.05344 -0.40549
   0.50858 -0.05239 -0.39067
   0.52515 -0.05129 -0.37587
   0.54175 -0.05012 -0.36119
   0.55835 -0.04891 -0.34670
   0.57497 -0.04764 -0.33196
   0.59160 -0.04632 -0.31776
   0.60825 -0.04495 -0.30325
   0.62490 -0.04354 -0.28917
   0.64155 -0.04208 -0.27483
   0.65822 -0.04058 -0.26070
   0.67490 -0.03904 -0.24660
   0.69157 -0.03745 -0.23261
   0.70825 -0.03583 -0.21843
   0.72493 -0.03417 -0.20421
   0.74161 -0.03247 -0.18996
   0.75829 -0.03074 -0.17554
   0.77497 -0.02896 -0.16099
   0.79165 -0.02715 -0.14612
   0.80831 -0.02531 -0.13085
   0.82498 -0.02342 -0.11521
   0.84163 -0.02150 -0.09926
   0.85827 -0.01955 -0.08254
   0.87488 -0.01756 -0.06509
   0.89145 -0.01554 -0.04706
   0.90794 -0.01348 -0.02787
   0.92426 -0.01141 -0.00787
   0.94026 -0.00934  0.01315
   0.95565 -0.00732  0.03489
   0.96998 -0.00540  0.05648
   0.98279 -0.00365  0.07720
   0.99374 -0.00214  0.09628
   1.00000 -0.00126  0.10564
