NACA 0012 AIRFOILS                              
 Alfa =  -9.70000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10156
   0.99374  0.00214  0.10044
   0.98279  0.00365  0.09568
   0.96998  0.00540  0.09081
   0.95565  0.00732  0.08622
   0.94026  0.00934  0.08180
   0.92426  0.01141  0.07819
   0.90794  0.01348  0.07520
   0.89145  0.01554  0.07284
   0.87488  0.01756  0.07104
   0.85827  0.01955  0.06971
   0.84163  0.02150  0.06878
   0.82498  0.02342  0.06827
   0.80831  0.02531  0.06800
   0.79164  0.02715  0.06814
   0.77497  0.02896  0.06847
   0.75829  0.03074  0.06900
   0.74161  0.03247  0.06981
   0.72493  0.03417  0.07081
   0.70825  0.03583  0.07194
   0.69157  0.03745  0.07333
   0.67489  0.03904  0.07481
   0.65822  0.04058  0.07658
   0.64155  0.04208  0.07846
   0.62490  0.04354  0.08059
   0.60824  0.04495  0.08282
   0.59160  0.04632  0.08544
   0.57497  0.04764  0.08813
   0.55835  0.04891  0.09104
   0.54174  0.05012  0.09433
   0.52515  0.05129  0.09788
   0.50858  0.05239  0.10168
   0.49203  0.05344  0.10595
   0.47550  0.05442  0.11037
   0.45899  0.05534  0.11547
   0.44250  0.05618  0.12087
   0.42604  0.05696  0.12681
   0.40962  0.05766  0.13337
   0.39322  0.05828  0.14044
   0.37686  0.05881  0.14824
   0.36055  0.05925  0.15683
   0.34427  0.05960  0.16625
   0.32805  0.05984  0.17661
   0.31188  0.05999  0.18802
   0.29576  0.06001  0.20060
   0.27972  0.05992  0.21447
   0.26374  0.05971  0.22970
   0.24786  0.05936  0.24683
   0.23206  0.05887  0.26555
   0.21638  0.05822  0.28633
   0.20082  0.05742  0.30959
   0.18542  0.05645  0.33534
   0.17020  0.05530  0.36397
   0.15520  0.05397  0.39606
   0.14048  0.05243  0.43187
   0.12612  0.05070  0.47148
   0.11223  0.04877  0.51556
   0.09895  0.04665  0.56383
   0.08645  0.04437  0.61610
   0.07492  0.04198  0.67143
   0.06448  0.03953  0.72823
   0.05523  0.03707  0.78495
   0.04714  0.03466  0.83919
   0.04013  0.03232  0.88909
   0.03407  0.03007  0.93277
   0.02883  0.02790  0.96755
   0.02429  0.02580  0.99114
   0.02033  0.02378  1.00000
   0.01687  0.02180  0.98958
   0.01383  0.01987  0.95451
   0.01117  0.01796  0.88542
   0.00884  0.01607  0.77404
   0.00681  0.01418  0.60588
   0.00506  0.01228  0.36662
   0.00358  0.01038  0.04301
   0.00236  0.00847 -0.37627
   0.00140  0.00655 -0.89175
   0.00069  0.00463 -1.48365
   0.00024  0.00274 -2.09935
   0.00003  0.00090 -2.69877
   0.00003 -0.00090 -3.25683
   0.00024 -0.00274 -3.75380
   0.00069 -0.00463 -4.15841
   0.00140 -0.00655 -4.41232
   0.00236 -0.00847 -4.51559
   0.00358 -0.01038 -4.48945
   0.00506 -0.01228 -4.36251
   0.00681 -0.01418 -4.17914
   0.00884 -0.01607 -3.97518
   0.01117 -0.01796 -3.79236
   0.01383 -0.01987 -3.64853
   0.01687 -0.02180 -3.54354
   0.02033 -0.02378 -3.47118
   0.02429 -0.02580 -3.42026
   0.02883 -0.02790 -3.38232
   0.03407 -0.03007 -3.35149
   0.04013 -0.03232 -3.32365
   0.04714 -0.03466 -3.29510
   0.05523 -0.03707 -3.26141
   0.06448 -0.03953 -2.53553
   0.07492 -0.04198 -2.07938
   0.08645 -0.04437 -1.85202
   0.09895 -0.04665 -1.72144
   0.11223 -0.04877 -1.62444
   0.12612 -0.05070 -1.53909
   0.14048 -0.05243 -1.46055
   0.15520 -0.05397 -1.38724
   0.17020 -0.05530 -1.31911
   0.18542 -0.05645 -1.25532
   0.20082 -0.05742 -1.19577
   0.21638 -0.05822 -1.14016
   0.23206 -0.05887 -1.08778
   0.24786 -0.05936 -1.03878
   0.26374 -0.05971 -0.99224
   0.27972 -0.05992 -0.94814
   0.29577 -0.06001 -0.90623
   0.31188 -0.05999 -0.86652
   0.32805 -0.05984 -0.82843
   0.34427 -0.05960 -0.79203
   0.36055 -0.05925 -0.75718
   0.37686 -0.05881 -0.72356
   0.39322 -0.05827 -0.69130
   0.40962 -0.05766 -0.66017
   0.42604 -0.05696 -0.63016
   0.44250 -0.05618 -0.60103
   0.45899 -0.05534 -0.57292
   0.47550 -0.05442 -0.54559
   0.49203 -0.05344 -0.51907
   0.50858 -0.05239 -0.49323
   0.52515 -0.05129 -0.46804
   0.54175 -0.05012 -0.44347
   0.55835 -0.04891 -0.41951
   0.57497 -0.04764 -0.39591
   0.59160 -0.04632 -0.37296
   0.60825 -0.04495 -0.35031
   0.62490 -0.04354 -0.32813
   0.64155 -0.04208 -0.30618
   0.65822 -0.04058 -0.28462
   0.67490 -0.03904 -0.26330
   0.69157 -0.03745 -0.24229
   0.70825 -0.03583 -0.22141
   0.72493 -0.03417 -0.20074
   0.74161 -0.03247 -0.18027
   0.75829 -0.03074 -0.15997
   0.77497 -0.02896 -0.13983
   0.79165 -0.02715 -0.11984
   0.80831 -0.02531 -0.09998
   0.82498 -0.02342 -0.08033
   0.84163 -0.02150 -0.06095
   0.85827 -0.01955 -0.04178
   0.87488 -0.01756 -0.02293
   0.89145 -0.01554 -0.00454
   0.90794 -0.01348  0.01339
   0.92426 -0.01141  0.03064
   0.94026 -0.00934  0.04700
   0.95565 -0.00732  0.06216
   0.96998 -0.00540  0.07565
   0.98279 -0.00365  0.08717
   0.99374 -0.00214  0.09656
   1.00000 -0.00126  0.10156
