  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.278 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0131   0.02496   0.01773  -0.0157   1.0000   0.0432
  -9.900  -1.0054   0.02464   0.01739  -0.0152   1.0000   0.0440
  -9.800  -0.9978   0.02432   0.01703  -0.0148   1.0000   0.0447
  -9.700  -0.9900   0.02399   0.01665  -0.0143   1.0000   0.0455
  -9.600  -0.9821   0.02369   0.01629  -0.0138   1.0000   0.0463
  -9.500  -0.9740   0.02344   0.01596  -0.0133   1.0000   0.0469
  -9.400  -0.9671   0.02277   0.01529  -0.0128   1.0000   0.0478
  -9.300  -0.9602   0.02222   0.01476  -0.0123   1.0000   0.0486
  -9.200  -0.9527   0.02186   0.01441  -0.0118   1.0000   0.0494
  -9.100  -0.9449   0.02155   0.01411  -0.0113   1.0000   0.0503
  -9.000  -0.9370   0.02127   0.01382  -0.0109   1.0000   0.0513
  -8.900  -0.9289   0.02101   0.01353  -0.0104   1.0000   0.0523
  -8.800  -0.9208   0.02075   0.01324  -0.0099   1.0000   0.0535
  -8.700  -0.9124   0.02053   0.01297  -0.0094   1.0000   0.0545
  -8.600  -0.9045   0.02022   0.01261  -0.0089   1.0000   0.0555
  -8.500  -0.8985   0.01965   0.01209  -0.0082   1.0000   0.0569
  -8.400  -0.8911   0.01933   0.01180  -0.0077   1.0000   0.0581
  -8.300  -0.8832   0.01908   0.01155  -0.0071   1.0000   0.0595
  -8.200  -0.8752   0.01885   0.01130  -0.0066   1.0000   0.0609
  -8.100  -0.8671   0.01862   0.01105  -0.0061   1.0000   0.0623
  -8.000  -0.8587   0.01842   0.01081  -0.0056   1.0000   0.0638
  -7.900  -0.8516   0.01807   0.01045  -0.0049   1.0000   0.0653
  -7.800  -0.8452   0.01767   0.01010  -0.0042   1.0000   0.0672
  -7.700  -0.8376   0.01743   0.00987  -0.0036   1.0000   0.0690
  -7.600  -0.8296   0.01723   0.00966  -0.0031   1.0000   0.0710
  -7.500  -0.8214   0.01704   0.00945  -0.0025   1.0000   0.0731
  -7.400  -0.8127   0.01690   0.00926  -0.0020   1.0000   0.0749
  -7.300  -0.8069   0.01646   0.00887  -0.0012   1.0000   0.0775
  -7.200  -0.7995   0.01621   0.00865  -0.0006   1.0000   0.0799
  -7.100  -0.7914   0.01602   0.00846  -0.0000   1.0000   0.0827
  -7.000  -0.7829   0.01587   0.00828   0.0005   1.0000   0.0855
  -6.900  -0.7759   0.01557   0.00800   0.0012   1.0000   0.0887
  -6.800  -0.7685   0.01531   0.00779   0.0018   1.0000   0.0921
  -6.700  -0.7604   0.01514   0.00760   0.0023   1.0000   0.0958
  -6.600  -0.7521   0.01498   0.00742   0.0029   1.0000   0.0995
  -6.500  -0.7451   0.01468   0.00719   0.0036   1.0000   0.1040
  -6.400  -0.7371   0.01449   0.00702   0.0041   1.0000   0.1089
  -6.300  -0.7291   0.01430   0.00683   0.0047   1.0000   0.1140
  -6.200  -0.7216   0.01406   0.00665   0.0053   1.0000   0.1197
  -6.100  -0.7132   0.01392   0.00650   0.0058   1.0000   0.1259
  -6.000  -0.7059   0.01367   0.00632   0.0064   1.0000   0.1327
  -5.900  -0.6975   0.01352   0.00617   0.0069   1.0000   0.1402
  -5.800  -0.6900   0.01329   0.00601   0.0075   1.0000   0.1483
  -5.700  -0.6818   0.01312   0.00587   0.0080   1.0000   0.1571
  -5.600  -0.6739   0.01293   0.00574   0.0085   1.0000   0.1667
  -5.500  -0.6659   0.01274   0.00561   0.0091   1.0000   0.1765
  -5.400  -0.6576   0.01258   0.00549   0.0096   1.0000   0.1873
  -5.300  -0.6495   0.01241   0.00538   0.0100   1.0000   0.1989
  -5.200  -0.6413   0.01224   0.00527   0.0105   1.0000   0.2106
  -5.100  -0.6331   0.01208   0.00517   0.0110   1.0000   0.2225
  -5.000  -0.6247   0.01194   0.00507   0.0114   1.0000   0.2350
