NACA 0012 AIRFOILS                              
 Alfa =  -0.70000 Re =   222307.391 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.18803
   0.99374  0.00214  0.17323
   0.98279  0.00365  0.14454
   0.96998  0.00540  0.10673
   0.95565  0.00732  0.05598
   0.94026  0.00934 -0.00305
   0.92426  0.01141 -0.03505
   0.90794  0.01348 -0.03792
   0.89145  0.01554 -0.04079
   0.87488  0.01756 -0.04374
   0.85827  0.01955 -0.04688
   0.84163  0.02150 -0.05026
   0.82498  0.02342 -0.05393
   0.80831  0.02531 -0.05794
   0.79164  0.02715 -0.06234
   0.77497  0.02896 -0.06713
   0.75829  0.03074 -0.07231
   0.74161  0.03247 -0.07783
   0.72493  0.03417 -0.08374
   0.70825  0.03583 -0.09008
   0.69157  0.03745 -0.09684
   0.67489  0.03904 -0.10400
   0.65822  0.04058 -0.11151
   0.64155  0.04208 -0.11930
   0.62490  0.04354 -0.12732
   0.60824  0.04495 -0.13550
   0.59160  0.04632 -0.14378
   0.57497  0.04764 -0.15217
   0.55835  0.04891 -0.16060
   0.54174  0.05012 -0.16905
   0.52515  0.05129 -0.17749
   0.50858  0.05239 -0.18597
   0.49203  0.05344 -0.19439
   0.47550  0.05442 -0.20287
   0.45899  0.05534 -0.21123
   0.44250  0.05618 -0.21961
   0.42604  0.05696 -0.22793
   0.40962  0.05766 -0.23613
   0.39322  0.05828 -0.24434
   0.37686  0.05881 -0.25242
   0.36055  0.05925 -0.26036
   0.34427  0.05960 -0.26816
   0.32805  0.05984 -0.27574
   0.31188  0.05999 -0.28313
   0.29576  0.06001 -0.29023
   0.27972  0.05992 -0.29701
   0.26374  0.05971 -0.30351
   0.24786  0.05936 -0.30931
   0.23206  0.05887 -0.31476
   0.21638  0.05822 -0.31958
   0.20082  0.05742 -0.32350
   0.18542  0.05645 -0.32648
   0.17020  0.05530 -0.32858
   0.15520  0.05397 -0.32908
   0.14048  0.05243 -0.32784
   0.12612  0.05070 -0.32495
   0.11223  0.04877 -0.31956
   0.09895  0.04665 -0.31116
   0.08645  0.04437 -0.29952
   0.07492  0.04198 -0.28404
   0.06448  0.03953 -0.26443
   0.05523  0.03707 -0.24025
   0.04714  0.03466 -0.21180
   0.04013  0.03232 -0.17853
   0.03407  0.03007 -0.14008
   0.02883  0.02790 -0.09614
   0.02429  0.02580 -0.04639
   0.02033  0.02378  0.01044
   0.01687  0.02180  0.07418
   0.01383  0.01987  0.14770
   0.01117  0.01796  0.23037
   0.00884  0.01607  0.32359
   0.00681  0.01418  0.42666
   0.00506  0.01228  0.54018
   0.00358  0.01038  0.65808
   0.00236  0.00847  0.77448
   0.00140  0.00655  0.87908
   0.00069  0.00463  0.95742
   0.00024  0.00274  0.99676
   0.00003  0.00090  0.99127
   0.00003 -0.00090  0.94155
   0.00024 -0.00274  0.84994
   0.00069 -0.00463  0.71899
   0.00140 -0.00655  0.56396
   0.00236 -0.00847  0.40322
   0.00358 -0.01038  0.24916
   0.00506 -0.01228  0.11122
   0.00681 -0.01418 -0.01105
   0.00884 -0.01607 -0.11263
   0.01117 -0.01796 -0.19829
   0.01383 -0.01987 -0.26777
   0.01687 -0.02180 -0.32628
   0.02033 -0.02378 -0.37275
   0.02429 -0.02580 -0.41174
   0.02883 -0.02790 -0.44231
   0.03407 -0.03007 -0.46658
   0.04013 -0.03232 -0.48543
   0.04714 -0.03466 -0.49966
   0.05523 -0.03707 -0.50931
   0.06448 -0.03953 -0.51528
   0.07492 -0.04198 -0.51768
   0.08645 -0.04437 -0.51705
   0.09895 -0.04665 -0.51409
   0.11223 -0.04877 -0.50909
   0.12612 -0.05070 -0.50246
   0.14048 -0.05243 -0.49478
   0.15520 -0.05397 -0.48608
   0.17020 -0.05530 -0.47691
   0.18542 -0.05645 -0.46698
   0.20082 -0.05742 -0.45669
   0.21638 -0.05822 -0.44610
   0.23206 -0.05887 -0.43531
   0.24786 -0.05936 -0.42436
   0.26374 -0.05971 -0.41320
   0.27972 -0.05992 -0.40199
   0.29577 -0.06001 -0.39066
   0.31188 -0.05999 -0.37943
   0.32805 -0.05984 -0.36815
   0.34427 -0.05960 -0.35688
   0.36055 -0.05925 -0.34570
   0.37686 -0.05881 -0.33452
   0.39322 -0.05827 -0.32346
   0.40962 -0.05766 -0.31250
   0.42604 -0.05696 -0.30166
   0.44250 -0.05618 -0.29094
   0.45899 -0.05534 -0.28039
   0.47550 -0.05442 -0.26997
   0.49203 -0.05344 -0.25978
   0.50858 -0.05239 -0.24978
   0.52515 -0.05129 -0.24001
   0.54175 -0.05012 -0.23050
   0.55835 -0.04891 -0.22131
   0.57497 -0.04764 -0.21242
   0.59160 -0.04632 -0.20391
   0.60825 -0.04495 -0.19576
   0.62490 -0.04354 -0.18802
   0.64155 -0.04208 -0.18066
   0.65822 -0.04058 -0.17368
   0.67490 -0.03904 -0.16708
   0.69157 -0.03745 -0.16081
   0.70825 -0.03583 -0.15486
   0.72493 -0.03417 -0.14918
   0.74161 -0.03247 -0.14375
   0.75829 -0.03074 -0.13856
   0.77497 -0.02896 -0.13358
   0.79165 -0.02715 -0.12876
   0.80831 -0.02531 -0.12406
   0.82498 -0.02342 -0.11941
   0.84163 -0.02150 -0.10776
   0.85827 -0.01955 -0.05947
   0.87488 -0.01756 -0.01552
   0.89145 -0.01554  0.01962
   0.90794 -0.01348  0.04675
   0.92426 -0.01141  0.06884
   0.94026 -0.00934  0.08912
   0.95565 -0.00732  0.10966
   0.96998 -0.00540  0.13118
   0.98279 -0.00365  0.15359
   0.99374 -0.00214  0.17632
   1.00000 -0.00126  0.18803
