NACA 0012 AIRFOILS                              
 Alfa =  12.30000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.03375
   0.99374  0.00214 -0.03471
   0.98279  0.00365 -0.03632
   0.96998  0.00540 -0.03810
   0.95565  0.00732 -0.03996
   0.94026  0.00934 -0.04182
   0.92426  0.01141 -0.04378
   0.90794  0.01348 -0.04644
   0.89145  0.01554 -0.05107
   0.87488  0.01756 -0.05692
   0.85827  0.01955 -0.06364
   0.84163  0.02150 -0.07125
   0.82498  0.02342 -0.07976
   0.80831  0.02531 -0.08920
   0.79164  0.02715 -0.09956
   0.77497  0.02896 -0.11090
   0.75829  0.03074 -0.12317
   0.74161  0.03247 -0.13643
   0.72493  0.03417 -0.15066
   0.70825  0.03583 -0.16587
   0.69157  0.03745 -0.18206
   0.67489  0.03904 -0.19925
   0.65822  0.04058 -0.21741
   0.64155  0.04208 -0.23657
   0.62490  0.04354 -0.25673
   0.60824  0.04495 -0.27786
   0.59160  0.04632 -0.29997
   0.57497  0.04764 -0.32312
   0.55835  0.04891 -0.34724
   0.54174  0.05012 -0.37240
   0.52515  0.05129 -0.39856
   0.50858  0.05239 -0.42582
   0.49203  0.05344 -0.45412
   0.47550  0.05442 -0.48354
   0.45899  0.05534 -0.51412
   0.44250  0.05618 -0.54589
   0.42604  0.05696 -0.57890
   0.40962  0.05766 -0.61323
   0.39322  0.05828 -0.64899
   0.37686  0.05881 -0.68628
   0.36055  0.05925 -0.72518
   0.34427  0.05960 -0.76578
   0.32805  0.05984 -0.80828
   0.31188  0.05999 -0.85286
   0.29576  0.06001 -0.89971
   0.27972  0.05992 -0.94909
   0.26374  0.05971 -1.00130
   0.24786  0.05936 -1.05656
   0.23206  0.05887 -1.11538
   0.21638  0.05822 -1.17831
   0.20082  0.05742 -1.24591
   0.18542  0.05645 -1.31875
   0.17020  0.05530 -1.39811
   0.15520  0.05397 -1.48492
   0.14048  0.05243 -1.58090
   0.12612  0.05070 -1.68918
   0.11223  0.04877 -1.81369
   0.09895  0.04665 -1.96291
   0.08645  0.04437 -2.15177
   0.07492  0.04198 -2.40632
   0.06448  0.03953 -2.76644
   0.05523  0.03707 -3.22495
   0.04714  0.03466 -3.79502
   0.04013  0.03232 -4.15400
   0.03407  0.03007 -4.17389
   0.02883  0.02790 -4.19116
   0.02429  0.02580 -4.20829
   0.02033  0.02378 -4.22795
   0.01687  0.02180 -4.25413
   0.01383  0.01987 -4.29345
   0.01117  0.01796 -4.35730
   0.00884  0.01607 -4.46505
   0.00681  0.01418 -4.63588
   0.00506  0.01228 -4.87414
