NACA 0012 AIRFOILS                              
 Alfa =   2.50000 Re =   115785.094 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.06927
   0.99374  0.00214  0.06414
   0.98279  0.00365  0.04914
   0.96998  0.00540  0.03345
   0.95565  0.00732  0.01753
   0.94026  0.00934  0.00182
   0.92426  0.01141 -0.01297
   0.90794  0.01348 -0.02683
   0.89145  0.01554 -0.03983
   0.87488  0.01756 -0.05237
   0.85827  0.01955 -0.06464
   0.84163  0.02150 -0.07700
   0.82498  0.02342 -0.08979
   0.80831  0.02531 -0.10492
   0.79164  0.02715 -0.12402
   0.77497  0.02896 -0.14955
   0.75829  0.03074 -0.18329
   0.74161  0.03247 -0.22589
   0.72493  0.03417 -0.27569
   0.70825  0.03583 -0.30801
   0.69157  0.03745 -0.31377
   0.67489  0.03904 -0.31949
   0.65822  0.04058 -0.32524
   0.64155  0.04208 -0.33107
   0.62490  0.04354 -0.33703
   0.60824  0.04495 -0.34320
   0.59160  0.04632 -0.34963
   0.57497  0.04764 -0.35636
   0.55835  0.04891 -0.36345
   0.54174  0.05012 -0.37097
   0.52515  0.05129 -0.37895
   0.50858  0.05239 -0.38745
   0.49203  0.05344 -0.39649
   0.47550  0.05442 -0.40609
   0.45899  0.05534 -0.41630
   0.44250  0.05618 -0.42718
   0.42604  0.05696 -0.43879
   0.40962  0.05766 -0.45116
   0.39322  0.05828 -0.46430
   0.37686  0.05881 -0.47823
   0.36055  0.05925 -0.49291
   0.34427  0.05960 -0.50834
   0.32805  0.05984 -0.52448
   0.31188  0.05999 -0.54131
   0.29576  0.06001 -0.55880
   0.27972  0.05992 -0.57696
   0.26374  0.05971 -0.59579
   0.24786  0.05936 -0.61522
   0.23206  0.05887 -0.63534
   0.21638  0.05822 -0.65622
   0.20082  0.05742 -0.67780
   0.18542  0.05645 -0.70025
   0.17020  0.05530 -0.72359
   0.15520  0.05397 -0.74791
   0.14048  0.05243 -0.77319
   0.12612  0.05070 -0.79979
   0.11223  0.04877 -0.82746
   0.09895  0.04665 -0.85620
   0.08645  0.04437 -0.88574
   0.07492  0.04198 -0.91561
   0.06448  0.03953 -0.94539
   0.05523  0.03707 -0.97388
   0.04714  0.03466 -1.00078
   0.04013  0.03232 -1.02481
   0.03407  0.03007 -1.04543
   0.02883  0.02790 -1.06165
   0.02429  0.02580 -1.07300
   0.02033  0.02378 -1.07722
   0.01687  0.02180 -1.07338
   0.01383  0.01987 -1.05803
   0.01117  0.01796 -1.02850
   0.00884  0.01607 -0.98004
   0.00681  0.01418 -0.90856
   0.00506  0.01228 -0.80798
   0.00358  0.01038 -0.67206
   0.00236  0.00847 -0.49749
   0.00140  0.00655 -0.28369
   0.00069  0.00463 -0.04428
   0.00024  0.00274  0.20557
   0.00003  0.00090  0.43388
   0.00003 -0.00090  0.63504
   0.00024 -0.00274  0.79734
   0.00069 -0.00463  0.91660
   0.00140 -0.00655  0.98281
   0.00236 -0.00847  0.99972
   0.00358 -0.01038  0.97684
   0.00506 -0.01228  0.92713
   0.00681 -0.01418  0.86026
   0.00884 -0.01607  0.78522
   0.01117 -0.01796  0.70659
   0.01383 -0.01987  0.62882
   0.01687 -0.02180  0.55346
   0.02033 -0.02378  0.48107
   0.02429 -0.02580  0.41160
   0.02883 -0.02790  0.34718
   0.03407 -0.03007  0.28666
   0.04013 -0.03232  0.22920
   0.04714 -0.03466  0.17627
   0.05523 -0.03707  0.12752
   0.06448 -0.03953  0.08299
   0.07492 -0.04198  0.04349
   0.08645 -0.04437  0.00907
   0.09895 -0.04665 -0.02035
   0.11223 -0.04877 -0.04502
   0.12612 -0.05070 -0.06530
   0.14048 -0.05243 -0.08205
   0.15520 -0.05397 -0.09542
   0.17020 -0.05530 -0.10617
   0.18542 -0.05645 -0.11452
   0.20082 -0.05742 -0.12077
   0.21638 -0.05822 -0.12553
   0.23206 -0.05887 -0.12871
   0.24786 -0.05936 -0.13080
   0.26374 -0.05971 -0.13174
   0.27972 -0.05992 -0.13166
   0.29577 -0.06001 -0.13081
   0.31188 -0.05999 -0.12938
   0.32805 -0.05984 -0.12719
