NACA 0012 AIRFOILS                              
 Alfa =  -3.20000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.08000
   0.99374  0.00214  0.07968
   0.98279  0.00365  0.07925
   0.96998  0.00540  0.07868
   0.95565  0.00732  0.07791
   0.94026  0.00934  0.07689
   0.92426  0.01141  0.07555
   0.90794  0.01348  0.07383
   0.89145  0.01554  0.07167
   0.87488  0.01756  0.06899
   0.85827  0.01955  0.06573
   0.84163  0.02150  0.06186
   0.82498  0.02342  0.05737
   0.80831  0.02531  0.05239
   0.79164  0.02715  0.04688
   0.77497  0.02896  0.04074
   0.75829  0.03074  0.03405
   0.74161  0.03247  0.02697
   0.72493  0.03417  0.01966
   0.70825  0.03583  0.01229
   0.69157  0.03745  0.00501
   0.67489  0.03904 -0.00215
   0.65822  0.04058 -0.00907
   0.64155  0.04208 -0.01579
   0.62490  0.04354 -0.02226
   0.60824  0.04495 -0.02850
   0.59160  0.04632 -0.03444
   0.57497  0.04764 -0.04025
   0.55835  0.04891 -0.04581
   0.54174  0.05012 -0.05113
   0.52515  0.05129 -0.05622
   0.50858  0.05239 -0.06115
   0.49203  0.05344 -0.06577
   0.47550  0.05442 -0.07031
   0.45899  0.05534 -0.07446
   0.44250  0.05618 -0.07841
   0.42604  0.05696 -0.08207
   0.40962  0.05766 -0.08542
   0.39322  0.05828 -0.08844
   0.37686  0.05881 -0.09110
   0.36055  0.05925 -0.09331
   0.34427  0.05960 -0.09504
   0.32805  0.05984 -0.09621
   0.31188  0.05999 -0.09681
   0.29576  0.06001 -0.09671
   0.27972  0.05992 -0.09576
   0.26374  0.05971 -0.09405
   0.24786  0.05936 -0.09109
   0.23206  0.05887 -0.08706
   0.21638  0.05822 -0.08168
   0.20082  0.05742 -0.07467
   0.18542  0.05645 -0.06577
   0.17020  0.05530 -0.05486
   0.15520  0.05397 -0.04132
   0.14048  0.05243 -0.02459
   0.12612  0.05070 -0.00477
   0.11223  0.04877  0.01931
   0.09895  0.04665  0.04768
   0.08645  0.04437  0.08124
   0.07492  0.04198  0.11993
   0.06448  0.03953  0.16362
   0.05523  0.03707  0.21240
   0.04714  0.03466  0.26464
   0.04013  0.03232  0.32129
   0.03407  0.03007  0.38148
   0.02883  0.02790  0.44438
   0.02429  0.02580  0.51057
   0.02033  0.02378  0.57979
   0.01687  0.02180  0.65045
   0.01383  0.01987  0.72254
   0.01117  0.01796  0.79521
   0.00884  0.01607  0.86389
   0.00681  0.01418  0.92600
   0.00506  0.01228  0.97382
   0.00358  0.01038  0.99870
   0.00236  0.00847  0.98901
   0.00140  0.00655  0.93277
   0.00069  0.00463  0.82030
   0.00024  0.00274  0.65623
   0.00003  0.00090  0.44629
   0.00003 -0.00090  0.20704
   0.00024 -0.00274 -0.05973
   0.00069 -0.00463 -0.33907
   0.00140 -0.00655 -0.59610
   0.00236 -0.00847 -0.81562
   0.00358 -0.01038 -0.99039
   0.00506 -0.01228 -1.11592
   0.00681 -0.01418 -1.20482
   0.00884 -0.01607 -1.26153
   0.01117 -0.01796 -1.29353
   0.01383 -0.01987 -1.30510
   0.01687 -0.02180 -1.30413
   0.02033 -0.02378 -1.29258
