NACA 0012 AIRFOILS                              
 Alfa =  -6.30000 Re =   308760.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12724
   0.99374  0.00214  0.12632
   0.98279  0.00365  0.12468
   0.96998  0.00540  0.12231
   0.95565  0.00732  0.11907
   0.94026  0.00934  0.11500
   0.92426  0.01141  0.11010
   0.90794  0.01348  0.10418
   0.89145  0.01554  0.09749
   0.87488  0.01756  0.09041
   0.85827  0.01955  0.08338
   0.84163  0.02150  0.07663
   0.82498  0.02342  0.07039
   0.80831  0.02531  0.06461
   0.79164  0.02715  0.05941
   0.77497  0.02896  0.05465
   0.75829  0.03074  0.05035
   0.74161  0.03247  0.04649
   0.72493  0.03417  0.04294
   0.70825  0.03583  0.03970
   0.69157  0.03745  0.03682
   0.67489  0.03904  0.03412
   0.65822  0.04058  0.03176
   0.64155  0.04208  0.02957
   0.62490  0.04354  0.02762
   0.60824  0.04495  0.02585
   0.59160  0.04632  0.02443
   0.57497  0.04764  0.02306
   0.55835  0.04891  0.02194
   0.54174  0.05012  0.02113
   0.52515  0.05129  0.02054
   0.50858  0.05239  0.02015
   0.49203  0.05344  0.02017
   0.47550  0.05442  0.02028
   0.45899  0.05534  0.02098
   0.44250  0.05618  0.02186
   0.42604  0.05696  0.02323
   0.40962  0.05766  0.02508
   0.39322  0.05828  0.02731
   0.37686  0.05881  0.03016
   0.36055  0.05925  0.03365
   0.34427  0.05960  0.03781
   0.32805  0.05984  0.04276
   0.31188  0.05999  0.04856
   0.29576  0.06001  0.05539
   0.27972  0.05992  0.06328
   0.26374  0.05971  0.07231
   0.24786  0.05936  0.08305
   0.23206  0.05887  0.09516
   0.21638  0.05822  0.10910
   0.20082  0.05742  0.12528
   0.18542  0.05645  0.14374
   0.17020  0.05530  0.16491
   0.15520  0.05397  0.18937
   0.14048  0.05243  0.21754
   0.12612  0.05070  0.24961
   0.11223  0.04877  0.28641
   0.09895  0.04665  0.32814
   0.08645  0.04437  0.37499
   0.07492  0.04198  0.42673
   0.06448  0.03953  0.48282
   0.05523  0.03707  0.54182
   0.04714  0.03466  0.60280
   0.04013  0.03232  0.66456
   0.03407  0.03007  0.72602
   0.02883  0.02790  0.78559
   0.02429  0.02580  0.84285
   0.02033  0.02378  0.89497
   0.01687  0.02180  0.94070
   0.01383  0.01987  0.97603
   0.01117  0.01796  0.99703
   0.00884  0.01607  0.99670
   0.00681  0.01418  0.96692
   0.00506  0.01228  0.89536
   0.00358  0.01038  0.77092
   0.00236  0.00847  0.57925
   0.00140  0.00655  0.31229
   0.00069  0.00463 -0.02783
   0.00024  0.00274 -0.41640
   0.00003  0.00090 -0.83034
   0.00003 -0.00090 -1.24663
   0.00024 -0.00274 -1.65648
   0.00069 -0.00463 -2.03526
   0.00140 -0.00655 -2.33479
   0.00236 -0.00847 -2.54440
   0.00358 -0.01038 -2.66927
   0.00506 -0.01228 -2.71543
   0.00681 -0.01418 -2.71300
   0.00884 -0.01607 -2.66945
   0.01117 -0.01796 -2.60214
   0.01383 -0.01987 -2.51641
   0.01687 -0.02180 -2.42234
   0.02033 -0.02378 -2.32292
   0.02429 -0.02580 -2.22179
   0.02883 -0.02790 -2.12103
   0.03407 -0.03007 -2.02349
   0.04013 -0.03232 -1.93134
   0.04714 -0.03466 -1.84652
   0.05523 -0.03707 -1.76973
   0.06448 -0.03953 -1.70168
   0.07492 -0.04198 -1.64195
   0.08645 -0.04437 -1.58831
   0.09895 -0.04665 -1.53734
   0.11223 -0.04877 -1.41403
   0.12612 -0.05070 -1.18950
   0.14048 -0.05243 -1.11074
   0.15520 -0.05397 -1.07079
   0.17020 -0.05530 -1.03363
   0.18542 -0.05645 -0.99562
   0.20082 -0.05742 -0.95904
   0.21638 -0.05822 -0.92244
   0.23206 -0.05887 -0.88717
   0.24786 -0.05936 -0.85366
   0.26374 -0.05971 -0.82119
   0.27972 -0.05992 -0.78988
   0.29577 -0.06001 -0.75975
   0.31188 -0.05999 -0.73101
   0.32805 -0.05984 -0.70308
   0.34427 -0.05960 -0.67605
   0.36055 -0.05925 -0.65013
   0.37686 -0.05881 -0.62484
   0.39322 -0.05827 -0.60039
   0.40962 -0.05766 -0.57683
   0.42604 -0.05696 -0.55384
   0.44250 -0.05618 -0.53147
   0.45899 -0.05534 -0.50983
   0.47550 -0.05442 -0.48864
   0.49203 -0.05344 -0.46809
   0.50858 -0.05239 -0.44795
   0.52515 -0.05129 -0.42823
   0.54175 -0.05012 -0.40899
   0.55835 -0.04891 -0.39020
   0.57497 -0.04764 -0.37150
   0.59160 -0.04632 -0.35349
   0.60825 -0.04495 -0.33546
   0.62490 -0.04354 -0.31793
   0.64155 -0.04208 -0.30034
   0.65822 -0.04058 -0.28306
   0.67490 -0.03904 -0.26589
   0.69157 -0.03745 -0.24889
   0.70825 -0.03583 -0.23178
   0.72493 -0.03417 -0.21471
   0.74161 -0.03247 -0.19758
   0.75829 -0.03074 -0.18033
   0.77497 -0.02896 -0.16296
   0.79165 -0.02715 -0.14527
   0.80831 -0.02531 -0.12721
   0.82498 -0.02342 -0.10877
   0.84163 -0.02150 -0.08999
   0.85827 -0.01955 -0.07050
   0.87488 -0.01756 -0.05036
   0.89145 -0.01554 -0.02969
   0.90794 -0.01348 -0.00813
   0.92426 -0.01141  0.01400
   0.94026 -0.00934  0.03662
   0.95565 -0.00732  0.05926
   0.96998 -0.00540  0.08093
   0.98279 -0.00365  0.10083
   0.99374 -0.00214  0.11820
   1.00000 -0.00126  0.12724
