NACA 0012 AIRFOILS                              
 Alfa =   7.80000 Re =   208413.172 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11924
   0.99374  0.00214  0.11276
   0.98279  0.00365  0.10051
   0.96998  0.00540  0.08572
   0.95565  0.00732  0.06874
   0.94026  0.00934  0.05013
   0.92426  0.01141  0.03057
   0.90794  0.01348  0.01050
   0.89145  0.01554 -0.00974
   0.87488  0.01756 -0.03007
   0.85827  0.01955 -0.05023
   0.84163  0.02150 -0.07028
   0.82498  0.02342 -0.09010
   0.80831  0.02531 -0.10978
   0.79164  0.02715 -0.12912
   0.77497  0.02896 -0.14856
   0.75829  0.03074 -0.16769
   0.74161  0.03247 -0.18671
   0.72493  0.03417 -0.20581
   0.70825  0.03583 -0.22481
   0.69157  0.03745 -0.24380
   0.67489  0.03904 -0.26295
   0.65822  0.04058 -0.28214
   0.64155  0.04208 -0.30149
   0.62490  0.04354 -0.32113
   0.60824  0.04495 -0.34089
   0.59160  0.04632 -0.36089
   0.57497  0.04764 -0.38139
   0.55835  0.04891 -0.40209
   0.54174  0.05012 -0.42326
   0.52515  0.05129 -0.44480
   0.50858  0.05239 -0.46694
   0.49203  0.05344 -0.48951
   0.47550  0.05442 -0.51268
   0.45899  0.05534 -0.53649
   0.44250  0.05618 -0.56095
   0.42604  0.05696 -0.58613
   0.40962  0.05766 -0.61203
   0.39322  0.05828 -0.63888
   0.37686  0.05881 -0.66662
   0.36055  0.05925 -0.69533
   0.34427  0.05960 -0.72512
   0.32805  0.05984 -0.75593
   0.31188  0.05999 -0.78807
   0.29576  0.06001 -0.82152
   0.27972  0.05992 -0.85647
   0.26374  0.05971 -0.89317
   0.24786  0.05936 -0.93132
   0.23206  0.05887 -0.97139
   0.21638  0.05822 -1.01374
   0.20082  0.05742 -1.05811
   0.18542  0.05645 -1.10469
   0.17020  0.05530 -1.15390
   0.15520  0.05397 -1.20478
   0.14048  0.05243 -1.25579
   0.12612  0.05070 -1.30862
   0.11223  0.04877 -1.36796
   0.09895  0.04665 -1.47785
   0.08645  0.04437 -1.78634
   0.07492  0.04198 -2.23517
   0.06448  0.03953 -2.27634
   0.05523  0.03707 -2.31408
   0.04714  0.03466 -2.35334
   0.04013  0.03232 -2.39826
   0.03407  0.03007 -2.45325
   0.02883  0.02790 -2.52316
   0.02429  0.02580 -2.61213
   0.02033  0.02378 -2.71995
   0.01687  0.02180 -2.84598
   0.01383  0.01987 -2.98470
   0.01117  0.01796 -3.12552
   0.00884  0.01607 -3.25603
   0.00681  0.01418 -3.36434
   0.00506  0.01228 -3.43081
   0.00358  0.01038 -3.44328
   0.00236  0.00847 -3.36766
   0.00140  0.00655 -3.18781
   0.00069  0.00463 -2.89680
   0.00024  0.00274 -2.49674
   0.00003  0.00090 -2.04541
   0.00003 -0.00090 -1.56297
   0.00024 -0.00274 -1.06447
   0.00069 -0.00463 -0.58067
   0.00140 -0.00655 -0.13547
   0.00236 -0.00847  0.23352
   0.00358 -0.01038  0.51802
   0.00506 -0.01228  0.72209
   0.00681 -0.01418  0.85980
   0.00884 -0.01607  0.94358
   0.01117 -0.01796  0.98698
   0.01383 -0.01987  0.99998
   0.01687 -0.02180  0.99100
   0.02033 -0.02378  0.96572
   0.02429 -0.02580  0.92888
   0.02883 -0.02790  0.88312
   0.03407 -0.03007  0.83174
   0.04013 -0.03232  0.77553
   0.04714 -0.03466  0.71677
   0.05523 -0.03707  0.65677
   0.06448 -0.03953  0.59703
   0.07492 -0.04198  0.53921
   0.08645 -0.04437  0.48473
   0.09895 -0.04665  0.43444
   0.11223 -0.04877  0.38891
   0.12612 -0.05070  0.34831
   0.14048 -0.05243  0.31215
   0.15520 -0.05397  0.28027
   0.17020 -0.05530  0.25198
   0.18542 -0.05645  0.22710
   0.20082 -0.05742  0.20513
   0.21638 -0.05822  0.18563
   0.23206 -0.05887  0.16841
   0.24786 -0.05936  0.15303
   0.26374 -0.05971  0.13947
   0.27972 -0.05992  0.12745
   0.29577 -0.06001  0.11684
   0.31188 -0.05999  0.10724
   0.32805 -0.05984  0.09883
   0.34427 -0.05960  0.09142
   0.36055 -0.05925  0.08477
   0.37686 -0.05881  0.07899
   0.39322 -0.05827  0.07382
   0.40962 -0.05766  0.06931
   0.42604 -0.05696  0.06531
   0.44250 -0.05618  0.06185
   0.45899 -0.05534  0.05877
   0.47550 -0.05442  0.05625
   0.49203 -0.05344  0.05391
   0.50858 -0.05239  0.05200
   0.52515 -0.05129  0.05040
   0.54175 -0.05012  0.04910
   0.55835 -0.04891  0.04801
   0.57497 -0.04764  0.04727
   0.59160 -0.04632  0.04657
   0.60825 -0.04495  0.04627
   0.62490 -0.04354  0.04601
   0.64155 -0.04208  0.04605
   0.65822 -0.04058  0.04631
   0.67490 -0.03904  0.04668
   0.69157 -0.03745  0.04726
   0.70825 -0.03583  0.04806
   0.72493 -0.03417  0.04916
   0.74161 -0.03247  0.05038
   0.75829 -0.03074  0.05190
   0.77497 -0.02896  0.05366
   0.79165 -0.02715  0.05579
   0.80831 -0.02531  0.05821
   0.82498 -0.02342  0.06110
   0.84163 -0.02150  0.06434
   0.85827 -0.01955  0.06808
   0.87488 -0.01756  0.07244
   0.89145 -0.01554  0.07730
   0.90794 -0.01348  0.08284
   0.92426 -0.01141  0.08882
   0.94026 -0.00934  0.09523
   0.95565 -0.00732  0.10174
   0.96998 -0.00540  0.10785
   0.98279 -0.00365  0.11309
   0.99374 -0.00214  0.11726
   1.00000 -0.00126  0.11924
