NACA 0012 AIRFOILS                              
 Alfa =  -0.90000 Re =   277884.219 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.20302
   0.99374  0.00214  0.18911
   0.98279  0.00365  0.16207
   0.96998  0.00540  0.12835
   0.95565  0.00732  0.08423
   0.94026  0.00934  0.02636
   0.92426  0.01141 -0.02981
   0.90794  0.01348 -0.03329
   0.89145  0.01554 -0.03675
   0.87488  0.01756 -0.04030
   0.85827  0.01955 -0.04402
   0.84163  0.02150 -0.04799
   0.82498  0.02342 -0.05226
   0.80831  0.02531 -0.05686
   0.79164  0.02715 -0.06179
   0.77497  0.02896 -0.06702
   0.75829  0.03074 -0.07260
   0.74161  0.03247 -0.07856
   0.72493  0.03417 -0.08492
   0.70825  0.03583 -0.09165
   0.69157  0.03745 -0.09871
   0.67489  0.03904 -0.10606
   0.65822  0.04058 -0.11361
   0.64155  0.04208 -0.12134
   0.62490  0.04354 -0.12920
   0.60824  0.04495 -0.13713
   0.59160  0.04632 -0.14509
   0.57497  0.04764 -0.15314
   0.55835  0.04891 -0.16119
   0.54174  0.05012 -0.16922
   0.52515  0.05129 -0.17727
   0.50858  0.05239 -0.18533
   0.49203  0.05344 -0.19334
   0.47550  0.05442 -0.20139
   0.45899  0.05534 -0.20932
   0.44250  0.05618 -0.21728
   0.42604  0.05696 -0.22517
   0.40962  0.05766 -0.23293
   0.39322  0.05828 -0.24072
   0.37686  0.05881 -0.24837
   0.36055  0.05925 -0.25584
   0.34427  0.05960 -0.26317
   0.32805  0.05984 -0.27032
   0.31188  0.05999 -0.27718
   0.29576  0.06001 -0.28378
   0.27972  0.05992 -0.29010
   0.26374  0.05971 -0.29597
   0.24786  0.05936 -0.30119
   0.23206  0.05887 -0.30598
   0.21638  0.05822 -0.31018
   0.20082  0.05742 -0.31334
   0.18542  0.05645 -0.31566
   0.17020  0.05530 -0.31686
   0.15520  0.05397 -0.31644
   0.14048  0.05243 -0.31437
   0.12612  0.05070 -0.31027
   0.11223  0.04877 -0.30382
   0.09895  0.04665 -0.29410
   0.08645  0.04437 -0.28114
   0.07492  0.04198 -0.26410
   0.06448  0.03953 -0.24281
   0.05523  0.03707 -0.21732
   0.04714  0.03466 -0.18712
   0.04013  0.03232 -0.15217
   0.03407  0.03007 -0.11192
   0.02883  0.02790 -0.06670
   0.02429  0.02580 -0.01537
   0.02033  0.02378  0.04244
   0.01687  0.02180  0.10822
   0.01383  0.01987  0.18212
   0.01117  0.01796  0.26556
   0.00884  0.01607  0.35899
   0.00681  0.01418  0.46142
   0.00506  0.01228  0.57330
   0.00358  0.01038  0.68808
   0.00236  0.00847  0.80041
   0.00140  0.00655  0.89900
   0.00069  0.00463  0.96915
   0.00024  0.00274  0.99933
   0.00003  0.00090  0.98395
   0.00003 -0.00090  0.92508
   0.00024 -0.00274  0.82345
   0.00069 -0.00463  0.68426
   0.00140 -0.00655  0.52282
   0.00236 -0.00847  0.35827
   0.00358 -0.01038  0.20031
   0.00506 -0.01228  0.06143
   0.00681 -0.01418 -0.06047
   0.00884 -0.01607 -0.16110
   0.01117 -0.01796 -0.24497
   0.01383 -0.01987 -0.31313
   0.01687 -0.02180 -0.36862
   0.02033 -0.02378 -0.41382
   0.02429 -0.02580 -0.44988
   0.02883 -0.02790 -0.47780
   0.03407 -0.03007 -0.50013
   0.04013 -0.03232 -0.51681
   0.04714 -0.03466 -0.52859
   0.05523 -0.03707 -0.53608
   0.06448 -0.03953 -0.54003
   0.07492 -0.04198 -0.54045
   0.08645 -0.04437 -0.53808
   0.09895 -0.04665 -0.53341
   0.11223 -0.04877 -0.52709
   0.12612 -0.05070 -0.51900
   0.14048 -0.05243 -0.51022
   0.15520 -0.05397 -0.50044
   0.17020 -0.05530 -0.49024
   0.18542 -0.05645 -0.47956
   0.20082 -0.05742 -0.46844
   0.21638 -0.05822 -0.45716
   0.23206 -0.05887 -0.44562
   0.24786 -0.05936 -0.43411
   0.26374 -0.05971 -0.42244
   0.27972 -0.05992 -0.41061
   0.29577 -0.06001 -0.39884
   0.31188 -0.05999 -0.38719
   0.32805 -0.05984 -0.37548
