NACA 0012 AIRFOILS                              
 Alfa =   0.40000 Re =   370512.313 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.21264
   0.99374  0.00214  0.19750
   0.98279  0.00365  0.16777
   0.96998  0.00540  0.13998
   0.95565  0.00732  0.11482
   0.94026  0.00934  0.09228
   0.92426  0.01141  0.07294
   0.90794  0.01348  0.05611
   0.89145  0.01554  0.04109
   0.87488  0.01756  0.02638
   0.85827  0.01955  0.00978
   0.84163  0.02150 -0.01285
   0.82498  0.02342 -0.04465
   0.80831  0.02531 -0.08373
   0.79164  0.02715 -0.11158
   0.77497  0.02896 -0.11650
   0.75829  0.03074 -0.12183
   0.74161  0.03247 -0.12742
   0.72493  0.03417 -0.13324
   0.70825  0.03583 -0.13931
   0.69157  0.03745 -0.14565
   0.67489  0.03904 -0.15228
   0.65822  0.04058 -0.15923
   0.64155  0.04208 -0.16650
   0.62490  0.04354 -0.17410
   0.60824  0.04495 -0.18201
   0.59160  0.04632 -0.19021
   0.57497  0.04764 -0.19872
   0.55835  0.04891 -0.20748
   0.54174  0.05012 -0.21646
   0.52515  0.05129 -0.22565
   0.50858  0.05239 -0.23505
   0.49203  0.05344 -0.24457
   0.47550  0.05442 -0.25432
   0.45899  0.05534 -0.26410
   0.44250  0.05618 -0.27409
   0.42604  0.05696 -0.28412
   0.40962  0.05766 -0.29423
   0.39322  0.05828 -0.30446
   0.37686  0.05881 -0.31474
   0.36055  0.05925 -0.32505
   0.34427  0.05960 -0.33540
   0.32805  0.05984 -0.34568
   0.31188  0.05999 -0.35601
   0.29576  0.06001 -0.36615
   0.27972  0.05992 -0.37635
   0.26374  0.05971 -0.38644
   0.24786  0.05936 -0.39615
   0.23206  0.05887 -0.40577
   0.21638  0.05822 -0.41514
   0.20082  0.05742 -0.42399
   0.18542  0.05645 -0.43250
   0.17020  0.05530 -0.44040
   0.15520  0.05397 -0.44757
   0.14048  0.05243 -0.45363
   0.12612  0.05070 -0.45874
   0.11223  0.04877 -0.46244
   0.09895  0.04665 -0.46397
   0.08645  0.04437 -0.46333
   0.07492  0.04198 -0.45993
   0.06448  0.03953 -0.45296
   0.05523  0.03707 -0.44262
   0.04714  0.03466 -0.42795
   0.04013  0.03232 -0.40936
   0.03407  0.03007 -0.38465
   0.02883  0.02790 -0.35561
   0.02429  0.02580 -0.31953
   0.02033  0.02378 -0.27664
   0.01687  0.02180 -0.22438
   0.01383  0.01987 -0.16228
   0.01117  0.01796 -0.08817
   0.00884  0.01607  0.00130
   0.00681  0.01418  0.10388
   0.00506  0.01228  0.22620
   0.00358  0.01038  0.35994
   0.00236  0.00847  0.50690
   0.00140  0.00655  0.65735
   0.00069  0.00463  0.79528
   0.00024  0.00274  0.90510
   0.00003  0.00090  0.97394
   0.00003 -0.00090  0.99984
   0.00024 -0.00274  0.98072
   0.00069 -0.00463  0.91917
   0.00140 -0.00655  0.81913
   0.00236 -0.00847  0.70047
   0.00358 -0.01038  0.57195
   0.00506 -0.01228  0.44613
   0.00681 -0.01418  0.33044
   0.00884 -0.01607  0.22607
   0.01117 -0.01796  0.13231
   0.01383 -0.01987  0.05246
   0.01687 -0.02180 -0.01777
   0.02033 -0.02378 -0.07925
   0.02429 -0.02580 -0.13219
   0.02883 -0.02790 -0.17740
   0.03407 -0.03007 -0.21731
   0.04013 -0.03232 -0.25161
   0.04714 -0.03466 -0.28071
   0.05523 -0.03707 -0.30469
   0.06448 -0.03953 -0.32500
   0.07492 -0.04198 -0.34079
   0.08645 -0.04437 -0.35248
   0.09895 -0.04665 -0.36108
   0.11223 -0.04877 -0.36631
   0.12612 -0.05070 -0.36878
   0.14048 -0.05243 -0.36963
   0.15520 -0.05397 -0.36840
   0.17020 -0.05530 -0.36605
   0.18542 -0.05645 -0.36234
   0.20082 -0.05742 -0.35758
   0.21638 -0.05822 -0.35214
   0.23206 -0.05887 -0.34602
   0.24786 -0.05936 -0.33955
   0.26374 -0.05971 -0.33247
   0.27972 -0.05992 -0.32496
   0.29577 -0.06001 -0.31716
   0.31188 -0.05999 -0.30932
   0.32805 -0.05984 -0.30106
   0.34427 -0.05960 -0.29272
   0.36055 -0.05925 -0.28429
   0.37686 -0.05881 -0.27568
   0.39322 -0.05827 -0.26706
   0.40962 -0.05766 -0.25840
   0.42604 -0.05696 -0.24973
   0.44250 -0.05618 -0.24103
   0.45899 -0.05534 -0.23237
   0.47550 -0.05442 -0.22366
   0.49203 -0.05344 -0.21507
   0.50858 -0.05239 -0.20647
   0.52515 -0.05129 -0.19790
   0.54175 -0.05012 -0.18940
   0.55835 -0.04891 -0.18100
   0.57497 -0.04764 -0.17263
   0.59160 -0.04632 -0.16444
   0.60825 -0.04495 -0.15630
   0.62490 -0.04354 -0.14836
   0.64155 -0.04208 -0.14055
   0.65822 -0.04058 -0.13295
   0.67490 -0.03904 -0.12559
   0.69157 -0.03745 -0.11849
   0.70825 -0.03583 -0.11168
   0.72493 -0.03417 -0.10517
   0.74161 -0.03247 -0.09898
   0.75829 -0.03074 -0.09309
   0.77497 -0.02896 -0.08750
   0.79165 -0.02715 -0.08215
   0.80831 -0.02531 -0.07704
   0.82498 -0.02342 -0.07211
   0.84163 -0.02150 -0.06733
   0.85827 -0.01955 -0.06269
   0.87488 -0.01756 -0.03463
   0.89145 -0.01554  0.01064
   0.90794 -0.01348  0.04854
   0.92426 -0.01141  0.07696
   0.94026 -0.00934  0.10015
   0.95565 -0.00732  0.12247
   0.96998 -0.00540  0.14608
   0.98279 -0.00365  0.17160
   0.99374 -0.00214  0.19886
   1.00000 -0.00126  0.21264
