NACA 0012 AIRFOILS                              
 Alfa =  -6.10000 Re =   277884.219 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12478
   0.99374  0.00214  0.12388
   0.98279  0.00365  0.12227
   0.96998  0.00540  0.11996
   0.95565  0.00732  0.11682
   0.94026  0.00934  0.11285
   0.92426  0.01141  0.10815
   0.90794  0.01348  0.10250
   0.89145  0.01554  0.09604
   0.87488  0.01756  0.08911
   0.85827  0.01955  0.08210
   0.84163  0.02150  0.07527
   0.82498  0.02342  0.06887
   0.80831  0.02531  0.06289
   0.79164  0.02715  0.05745
   0.77497  0.02896  0.05243
   0.75829  0.03074  0.04787
   0.74161  0.03247  0.04375
   0.72493  0.03417  0.03994
   0.70825  0.03583  0.03645
   0.69157  0.03745  0.03330
   0.67489  0.03904  0.03035
   0.65822  0.04058  0.02775
   0.64155  0.04208  0.02530
   0.62490  0.04354  0.02311
   0.60824  0.04495  0.02109
   0.59160  0.04632  0.01941
   0.57497  0.04764  0.01781
   0.55835  0.04891  0.01642
   0.54174  0.05012  0.01536
   0.52515  0.05129  0.01451
   0.50858  0.05239  0.01387
   0.49203  0.05344  0.01359
   0.47550  0.05442  0.01345
   0.45899  0.05534  0.01384
   0.44250  0.05618  0.01444
   0.42604  0.05696  0.01552
   0.40962  0.05766  0.01705
   0.39322  0.05828  0.01897
   0.37686  0.05881  0.02148
   0.36055  0.05925  0.02463
   0.34427  0.05960  0.02842
   0.32805  0.05984  0.03302
   0.31188  0.05999  0.03843
   0.29576  0.06001  0.04484
   0.27972  0.05992  0.05231
   0.26374  0.05971  0.06092
   0.24786  0.05936  0.07122
   0.23206  0.05887  0.08282
   0.21638  0.05822  0.09626
   0.20082  0.05742  0.11188
   0.18542  0.05645  0.12983
   0.17020  0.05530  0.15040
   0.15520  0.05397  0.17423
   0.14048  0.05243  0.20174
   0.12612  0.05070  0.23316
   0.11223  0.04877  0.26927
   0.09895  0.04665  0.31033
   0.08645  0.04437  0.35659
   0.07492  0.04198  0.40776
   0.06448  0.03953  0.46326
   0.05523  0.03707  0.52214
   0.04714  0.03466  0.58287
   0.04013  0.03232  0.64486
   0.03407  0.03007  0.70686
   0.02883  0.02790  0.76741
   0.02429  0.02580  0.82600
   0.02033  0.02378  0.88004
   0.01687  0.02180  0.92866
   0.01383  0.01987  0.96742
   0.01117  0.01796  0.99335
   0.00884  0.01607  0.99920
   0.00681  0.01418  0.97723
   0.00506  0.01228  0.91564
   0.00358  0.01038  0.80349
   0.00236  0.00847  0.62634
   0.00140  0.00655  0.37503
   0.00069  0.00463  0.05279
   0.00024  0.00274 -0.31937
   0.00003  0.00090 -0.71832
   0.00003 -0.00090 -1.12408
   0.00024 -0.00274 -1.52363
   0.00069 -0.00463 -1.89628
   0.00140 -0.00655 -2.19427
   0.00236 -0.00847 -2.40854
   0.00358 -0.01038 -2.53737
   0.00506 -0.01228 -2.59205
   0.00681 -0.01418 -2.59736
   0.00884 -0.01607 -2.56308
   0.01117 -0.01796 -2.50439
   0.01383 -0.01987 -2.42743
   0.01687 -0.02180 -2.34102
   0.02033 -0.02378 -2.24862
   0.02429 -0.02580 -2.15385
   0.02883 -0.02790 -2.05807
   0.03407 -0.03007 -1.96363
   0.04013 -0.03232 -1.87216
   0.04714 -0.03466 -1.78568
   0.05523 -0.03707 -1.70571
   0.06448 -0.03953 -1.63306
   0.07492 -0.04198 -1.56833
   0.08645 -0.04437 -1.51134
   0.09895 -0.04665 -1.46043
   0.11223 -0.04877 -1.41308
   0.12612 -0.05070 -1.36240
   0.14048 -0.05243 -1.12112
   0.15520 -0.05397 -1.03277
   0.17020 -0.05530 -0.99626
   0.18542 -0.05645 -0.96509
   0.20082 -0.05742 -0.93229
   0.21638 -0.05822 -0.89943
   0.23206 -0.05887 -0.86735
   0.24786 -0.05936 -0.83554
   0.26374 -0.05971 -0.80454
   0.27972 -0.05992 -0.77455
   0.29577 -0.06001 -0.74564
   0.31188 -0.05999 -0.71798
   0.32805 -0.05984 -0.69093
   0.34427 -0.05960 -0.66476
   0.36055 -0.05925 -0.63962
   0.37686 -0.05881 -0.61499
   0.39322 -0.05827 -0.59123
   0.40962 -0.05766 -0.56820
   0.42604 -0.05696 -0.54581
   0.44250 -0.05618 -0.52391
   0.45899 -0.05534 -0.50275
   0.47550 -0.05442 -0.48202
   0.49203 -0.05344 -0.46189
   0.50858 -0.05239 -0.44219
   0.52515 -0.05129 -0.42284
   0.54175 -0.05012 -0.40398
   0.55835 -0.04891 -0.38552
   0.57497 -0.04764 -0.36719
   0.59160 -0.04632 -0.34952
   0.60825 -0.04495 -0.33179
   0.62490 -0.04354 -0.31457
   0.64155 -0.04208 -0.29729
   0.65822 -0.04058 -0.28031
   0.67490 -0.03904 -0.26342
   0.69157 -0.03745 -0.24671
   0.70825 -0.03583 -0.22988
   0.72493 -0.03417 -0.21308
   0.74161 -0.03247 -0.19624
   0.75829 -0.03074 -0.17927
   0.77497 -0.02896 -0.16217
   0.79165 -0.02715 -0.14477
   0.80831 -0.02531 -0.12698
   0.82498 -0.02342 -0.10882
   0.84163 -0.02150 -0.09033
   0.85827 -0.01955 -0.07113
   0.87488 -0.01756 -0.05127
   0.89145 -0.01554 -0.03088
   0.90794 -0.01348 -0.00960
   0.92426 -0.01141  0.01226
   0.94026 -0.00934  0.03465
   0.95565 -0.00732  0.05709
   0.96998 -0.00540  0.07861
   0.98279 -0.00365  0.09842
   0.99374 -0.00214  0.11577
   1.00000 -0.00126  0.12478
