NACA 0012 AIRFOILS                              
 Alfa =  -5.60000 Re =   208413.172 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11909
   0.99374  0.00214  0.11821
   0.98279  0.00365  0.11662
   0.96998  0.00540  0.11443
   0.95565  0.00732  0.11148
   0.94026  0.00934  0.10775
   0.92426  0.01141  0.10340
   0.90794  0.01348  0.09832
   0.89145  0.01554  0.09247
   0.87488  0.01756  0.08600
   0.85827  0.01955  0.07921
   0.84163  0.02150  0.07236
   0.82498  0.02342  0.06571
   0.80831  0.02531  0.05933
   0.79164  0.02715  0.05337
   0.77497  0.02896  0.04777
   0.75829  0.03074  0.04259
   0.74161  0.03247  0.03782
   0.72493  0.03417  0.03337
   0.70825  0.03583  0.02923
   0.69157  0.03745  0.02543
   0.67489  0.03904  0.02185
   0.65822  0.04058  0.01859
   0.64155  0.04208  0.01552
   0.62490  0.04354  0.01269
   0.60824  0.04495  0.01005
   0.59160  0.04632  0.00772
   0.57497  0.04764  0.00547
   0.55835  0.04891  0.00346
   0.54174  0.05012  0.00175
   0.52515  0.05129  0.00023
   0.50858  0.05239 -0.00107
   0.49203  0.05344 -0.00204
   0.47550  0.05442 -0.00287
   0.45899  0.05534 -0.00319
   0.44250  0.05618 -0.00333
   0.42604  0.05696 -0.00301
   0.40962  0.05766 -0.00226
   0.39322  0.05828 -0.00114
   0.37686  0.05881  0.00053
   0.36055  0.05925  0.00283
   0.34427  0.05960  0.00574
   0.32805  0.05984  0.00939
   0.31188  0.05999  0.01385
   0.29576  0.06001  0.01922
   0.27972  0.05992  0.02567
   0.26374  0.05971  0.03316
   0.24786  0.05936  0.04225
   0.23206  0.05887  0.05269
   0.21638  0.05822  0.06481
   0.20082  0.05742  0.07910
   0.18542  0.05645  0.09558
   0.17020  0.05530  0.11468
   0.15520  0.05397  0.13692
   0.14048  0.05243  0.16283
   0.12612  0.05070  0.19249
   0.11223  0.04877  0.22686
   0.09895  0.04665  0.26608
   0.08645  0.04437  0.31064
   0.07492  0.04198  0.36020
   0.06448  0.03953  0.41430
   0.05523  0.03707  0.47226
   0.04714  0.03466  0.53254
   0.04013  0.03232  0.59458
   0.03407  0.03007  0.65730
   0.02883  0.02790  0.71991
   0.02429  0.02580  0.78113
   0.02033  0.02378  0.83995
   0.01687  0.02180  0.89407
   0.01383  0.01987  0.94158
   0.01117  0.01796  0.97791
   0.00884  0.01607  0.99819
   0.00681  0.01418  0.99425
   0.00506  0.01228  0.95648
   0.00358  0.01038  0.87203
   0.00236  0.00847  0.72966
   0.00140  0.00655  0.51674
   0.00069  0.00463  0.23583
   0.00024  0.00274 -0.09660
   0.00003  0.00090 -0.45994
   0.00003 -0.00090 -0.83525
   0.00024 -0.00274 -1.21257
   0.00069 -0.00463 -1.56942
   0.00140 -0.00655 -1.86437
   0.00236 -0.00847 -2.08260
   0.00358 -0.01038 -2.22482
   0.00506 -0.01228 -2.29629
   0.00681 -0.01418 -2.32155
   0.00884 -0.01607 -2.30766
   0.01117 -0.01796 -2.26927
   0.01383 -0.01987 -2.21145
   0.01687 -0.02180 -2.14335
   0.02033 -0.02378 -2.06812
   0.02429 -0.02580 -1.98865
   0.02883 -0.02790 -1.90634
   0.03407 -0.03007 -1.82319
   0.04013 -0.03232 -1.74004
   0.04714 -0.03466 -1.65798
   0.05523 -0.03707 -1.57827
   0.06448 -0.03953 -1.50224
   0.07492 -0.04198 -1.43138
   0.08645 -0.04437 -1.36682
   0.09895 -0.04665 -1.30906
   0.11223 -0.04877 -1.25789
   0.12612 -0.05070 -1.21274
   0.14048 -0.05243 -1.17269
   0.15520 -0.05397 -1.13655
   0.17020 -0.05530 -1.10318
   0.18542 -0.05645 -1.07163
   0.20082 -0.05742 -0.97961
   0.21638 -0.05822 -0.86437
   0.23206 -0.05887 -0.80281
   0.24786 -0.05936 -0.77069
   0.26374 -0.05971 -0.74686
   0.27972 -0.05992 -0.72403
   0.29577 -0.06001 -0.70068
   0.31188 -0.05999 -0.67723
   0.32805 -0.05984 -0.65407
   0.34427 -0.05960 -0.63156
   0.36055 -0.05925 -0.60888
   0.37686 -0.05881 -0.58657
   0.39322 -0.05827 -0.56493
   0.40962 -0.05766 -0.54389
   0.42604 -0.05696 -0.52327
   0.44250 -0.05618 -0.50302
   0.45899 -0.05534 -0.48337
   0.47550 -0.05442 -0.46406
   0.49203 -0.05344 -0.44522
   0.50858 -0.05239 -0.42675
   0.52515 -0.05129 -0.40854
   0.54175 -0.05012 -0.39076
   0.55835 -0.04891 -0.37336
   0.57497 -0.04764 -0.35597
   0.59160 -0.04632 -0.33926
   0.60825 -0.04495 -0.32244
   0.62490 -0.04354 -0.30610
   0.64155 -0.04208 -0.28965
   0.65822 -0.04058 -0.27349
   0.67490 -0.03904 -0.25741
   0.69157 -0.03745 -0.24149
   0.70825 -0.03583 -0.22542
   0.72493 -0.03417 -0.20939
   0.74161 -0.03247 -0.19330
   0.75829 -0.03074 -0.17708
   0.77497 -0.02896 -0.16072
   0.79165 -0.02715 -0.14406
   0.80831 -0.02531 -0.12701
   0.82498 -0.02342 -0.10960
   0.84163 -0.02150 -0.09184
   0.85827 -0.01955 -0.07337
   0.87488 -0.01756 -0.05424
   0.89145 -0.01554 -0.03455
   0.90794 -0.01348 -0.01392
   0.92426 -0.01141  0.00734
   0.94026 -0.00934  0.02924
   0.95565 -0.00732  0.05134
   0.96998 -0.00540  0.07269
   0.98279 -0.00365  0.09250
   0.99374 -0.00214  0.11004
   1.00000 -0.00126  0.11909
