NACA 0012 AIRFOILS                              
 Alfa =   4.60000 Re =   185256.156 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10749
   0.99374  0.00214  0.09813
   0.98279  0.00365  0.07928
   0.96998  0.00540  0.05872
   0.95565  0.00732  0.03717
   0.94026  0.00934  0.01546
   0.92426  0.01141 -0.00561
   0.90794  0.01348 -0.02577
   0.89145  0.01554 -0.04493
   0.87488  0.01756 -0.06333
   0.85827  0.01955 -0.08078
   0.84163  0.02150 -0.09767
   0.82498  0.02342 -0.11383
   0.80831  0.02531 -0.12964
   0.79164  0.02715 -0.14476
   0.77497  0.02896 -0.15997
   0.75829  0.03074 -0.17465
   0.74161  0.03247 -0.18908
   0.72493  0.03417 -0.20357
   0.70825  0.03583 -0.21787
   0.69157  0.03745 -0.23199
   0.67489  0.03904 -0.24628
   0.65822  0.04058 -0.26043
   0.64155  0.04208 -0.27460
   0.62490  0.04354 -0.28898
   0.60824  0.04495 -0.30328
   0.59160  0.04632 -0.31757
   0.57497  0.04764 -0.33218
   0.55835  0.04891 -0.34677
   0.54174  0.05012 -0.36142
   0.52515  0.05129 -0.37611
   0.50858  0.05239 -0.39115
   0.49203  0.05344 -0.40604
   0.47550  0.05442 -0.42068
   0.45899  0.05534 -0.43567
   0.44250  0.05618 -0.45103
   0.42604  0.05696 -0.46684
   0.40962  0.05766 -0.48506
   0.39322  0.05828 -0.51034
   0.37686  0.05881 -0.54977
   0.36055  0.05925 -0.60860
   0.34427  0.05960 -0.67912
   0.32805  0.05984 -0.70142
   0.31188  0.05999 -0.71761
   0.29576  0.06001 -0.73477
   0.27972  0.05992 -0.75300
   0.26374  0.05971 -0.77248
   0.24786  0.05936 -0.79344
   0.23206  0.05887 -0.81615
   0.21638  0.05822 -0.84086
   0.20082  0.05742 -0.86785
   0.18542  0.05645 -0.89740
   0.17020  0.05530 -0.92980
   0.15520  0.05397 -0.96530
   0.14048  0.05243 -1.00419
   0.12612  0.05070 -1.04680
   0.11223  0.04877 -1.09333
   0.09895  0.04665 -1.14387
   0.08645  0.04437 -1.19843
   0.07492  0.04198 -1.25653
   0.06448  0.03953 -1.31743
   0.05523  0.03707 -1.38019
   0.04714  0.03466 -1.44384
   0.04013  0.03232 -1.50733
   0.03407  0.03007 -1.56947
   0.02883  0.02790 -1.62993
   0.02429  0.02580 -1.68749
   0.02033  0.02378 -1.74071
   0.01687  0.02180 -1.78771
   0.01383  0.01987 -1.82587
   0.01117  0.01796 -1.85113
   0.00884  0.01607 -1.85729
   0.00681  0.01418 -1.83789
   0.00506  0.01228 -1.78286
   0.00358  0.01038 -1.68386
   0.00236  0.00847 -1.52322
   0.00140  0.00655 -1.29978
   0.00069  0.00463 -1.01596
   0.00024  0.00274 -0.68837
   0.00003  0.00090 -0.35656
   0.00003 -0.00090 -0.03563
   0.00024 -0.00274  0.26486
   0.00069 -0.00463  0.52526
   0.00140 -0.00655  0.73435
   0.00236 -0.00847  0.87737
   0.00358 -0.01038  0.96207
   0.00506 -0.01228  0.99668
   0.00681 -0.01418  0.99546
   0.00884 -0.01607  0.96848
   0.01117 -0.01796  0.92526
   0.01383 -0.01987  0.87112
   0.01687 -0.02180  0.81132
   0.02033 -0.02378  0.74764
   0.02429 -0.02580  0.68269
   0.02883 -0.02790  0.61770
   0.03407 -0.03007  0.55344
   0.04013 -0.03232  0.49053
   0.04714 -0.03466  0.42954
   0.05523 -0.03707  0.37125
   0.06448 -0.03953  0.31634
   0.07492 -0.04198  0.26567
   0.08645 -0.04437  0.21991
   0.09895 -0.04665  0.17940
   0.11223 -0.04877  0.14404
   0.12612 -0.05070  0.11365
   0.14048 -0.05243  0.08752
   0.15520 -0.05397  0.06531
   0.17020 -0.05530  0.04634
   0.18542 -0.05645  0.03030
   0.20082 -0.05742  0.01685
   0.21638 -0.05822  0.00544
   0.23206 -0.05887 -0.00408
   0.24786 -0.05936 -0.01210
   0.26374 -0.05971 -0.01866
   0.27972 -0.05992 -0.02391
   0.29577 -0.06001 -0.02808
   0.31188 -0.05999 -0.03148
   0.32805 -0.05984 -0.03393
   0.34427 -0.05960 -0.03562
   0.36055 -0.05925 -0.03673
   0.37686 -0.05881 -0.03716
   0.39322 -0.05827 -0.03716
   0.40962 -0.05766 -0.03666
   0.42604 -0.05696 -0.03575
   0.44250 -0.05618 -0.03447
   0.45899 -0.05534 -0.03290
   0.47550 -0.05442 -0.03092
   0.49203 -0.05344 -0.02878
   0.50858 -0.05239 -0.02632
   0.52515 -0.05129 -0.02361
   0.54175 -0.05012 -0.02066
   0.55835 -0.04891 -0.01752
   0.57497 -0.04764 -0.01410
   0.59160 -0.04632 -0.01058
   0.60825 -0.04495 -0.00674
   0.62490 -0.04354 -0.00277
   0.64155 -0.04208  0.00150
   0.65822 -0.04058  0.00600
   0.67490 -0.03904  0.01073
   0.69157 -0.03745  0.01574
   0.70825 -0.03583  0.02104
   0.72493 -0.03417  0.02670
   0.74161 -0.03247  0.03262
   0.75829 -0.03074  0.03887
   0.77497 -0.02896  0.04540
   0.79165 -0.02715  0.05217
   0.80831 -0.02531  0.05906
   0.82498 -0.02342  0.06592
   0.84163 -0.02150  0.07253
   0.85827 -0.01955  0.07867
   0.87488 -0.01756  0.08420
   0.89145 -0.01554  0.08906
   0.90794 -0.01348  0.09342
   0.92426 -0.01141  0.09718
