NACA 0012 AIRFOILS                              
 Alfa =  -4.50000 Re =   231570.188 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10522
   0.99374  0.00214  0.10480
   0.98279  0.00365  0.10414
   0.96998  0.00540  0.10320
   0.95565  0.00732  0.10186
   0.94026  0.00934  0.10003
   0.92426  0.01141  0.09759
   0.90794  0.01348  0.09448
   0.89145  0.01554  0.09067
   0.87488  0.01756  0.08621
   0.85827  0.01955  0.08121
   0.84163  0.02150  0.07550
   0.82498  0.02342  0.06913
   0.80831  0.02531  0.06228
   0.79164  0.02715  0.05524
   0.77497  0.02896  0.04819
   0.75829  0.03074  0.04133
   0.74161  0.03247  0.03476
   0.72493  0.03417  0.02848
   0.70825  0.03583  0.02254
   0.69157  0.03745  0.01695
   0.67489  0.03904  0.01164
   0.65822  0.04058  0.00668
   0.64155  0.04208  0.00195
   0.62490  0.04354 -0.00251
   0.60824  0.04495 -0.00675
   0.59160  0.04632 -0.01067
   0.57497  0.04764 -0.01448
   0.55835  0.04891 -0.01805
   0.54174  0.05012 -0.02135
   0.52515  0.05129 -0.02445
   0.50858  0.05239 -0.02734
   0.49203  0.05344 -0.02992
   0.47550  0.05442 -0.03238
   0.45899  0.05534 -0.03439
   0.44250  0.05618 -0.03622
   0.42604  0.05696 -0.03764
   0.40962  0.05766 -0.03869
   0.39322  0.05828 -0.03941
   0.37686  0.05881 -0.03962
   0.36055  0.05925 -0.03931
   0.34427  0.05960 -0.03848
   0.32805  0.05984 -0.03692
   0.31188  0.05999 -0.03465
   0.29576  0.06001 -0.03157
   0.27972  0.05992 -0.02757
   0.26374  0.05971 -0.02254
   0.24786  0.05936 -0.01612
   0.23206  0.05887 -0.00846
   0.21638  0.05822  0.00073
   0.20082  0.05742  0.01196
   0.18542  0.05645  0.02520
   0.17020  0.05530  0.04079
   0.15520  0.05397  0.05940
   0.14048  0.05243  0.08145
   0.12612  0.05070  0.10704
   0.11223  0.04877  0.13716
   0.09895  0.04665  0.17203
   0.08645  0.04437  0.21220
   0.07492  0.04198  0.25767
   0.06448  0.03953  0.30779
   0.05523  0.03707  0.36244
   0.04714  0.03466  0.42056
   0.04013  0.03232  0.48116
   0.03407  0.03007  0.54419
   0.02883  0.02790  0.60858
   0.02429  0.02580  0.67374
   0.02033  0.02378  0.73901
   0.01687  0.02180  0.80316
   0.01383  0.01987  0.86373
   0.01117  0.01796  0.91960
   0.00884  0.01607  0.96445
   0.00681  0.01418  0.99382
   0.00506  0.01228  0.99799
   0.00358  0.01038  0.96686
   0.00236  0.00847  0.88726
   0.00140  0.00655  0.74830
   0.00069  0.00463  0.54417
   0.00024  0.00274  0.28890
   0.00003  0.00090 -0.00573
   0.00003 -0.00090 -0.32350
   0.00024 -0.00274 -0.65223
   0.00069 -0.00463 -0.97877
   0.00140 -0.00655 -1.26350
   0.00236 -0.00847 -1.48567
   0.00358 -0.01038 -1.64776
   0.00506 -0.01228 -1.74754
   0.00681 -0.01418 -1.80557
   0.00884 -0.01607 -1.82647
   0.01117 -0.01796 -1.82217
   0.01383 -0.01987 -1.79839
   0.01687 -0.02180 -1.76220
   0.02033 -0.02378 -1.71692
   0.02429 -0.02580 -1.66574
   0.02883 -0.02790 -1.60957
   0.03407 -0.03007 -1.55085
   0.04013 -0.03232 -1.48993
   0.04714 -0.03466 -1.42780
   0.05523 -0.03707 -1.36557
   0.06448 -0.03953 -1.30406
   0.07492 -0.04198 -1.24435
   0.08645 -0.04437 -1.18738
   0.09895 -0.04665 -1.13383
   0.11223 -0.04877 -1.08415
   0.12612 -0.05070 -1.03833
   0.14048 -0.05243 -0.99632
   0.15520 -0.05397 -0.95782
   0.17020 -0.05530 -0.92258
   0.18542 -0.05645 -0.89031
   0.20082 -0.05742 -0.86072
   0.21638 -0.05822 -0.83360
   0.23206 -0.05887 -0.80866
   0.24786 -0.05936 -0.78569
   0.26374 -0.05971 -0.76442
   0.27972 -0.05992 -0.74466
   0.29577 -0.06001 -0.72627
   0.31188 -0.05999 -0.70933
   0.32805 -0.05984 -0.68674
   0.34427 -0.05960 -0.62022
   0.36055 -0.05925 -0.56487
   0.37686 -0.05881 -0.52853
   0.39322 -0.05827 -0.50517
   0.40962 -0.05766 -0.48713
   0.42604 -0.05696 -0.47093
   0.44250 -0.05618 -0.45537
   0.45899 -0.05534 -0.43989
   0.47550 -0.05442 -0.42451
   0.49203 -0.05344 -0.40939
   0.50858 -0.05239 -0.39426
   0.52515 -0.05129 -0.37912
   0.54175 -0.05012 -0.36412
   0.55835 -0.04891 -0.34936
   0.57497 -0.04764 -0.33437
   0.59160 -0.04632 -0.31996
   0.60825 -0.04495 -0.30526
   0.62490 -0.04354 -0.29103
   0.64155 -0.04208 -0.27655
   0.65822 -0.04058 -0.26230
   0.67490 -0.03904 -0.24810
   0.69157 -0.03745 -0.23402
   0.70825 -0.03583 -0.21975
   0.72493 -0.03417 -0.20547
   0.74161 -0.03247 -0.19115
   0.75829 -0.03074 -0.17669
   0.77497 -0.02896 -0.16209
   0.79165 -0.02715 -0.14718
   0.80831 -0.02531 -0.13188
   0.82498 -0.02342 -0.11621
   0.84163 -0.02150 -0.10024
   0.85827 -0.01955 -0.08349
   0.87488 -0.01756 -0.06602
   0.89145 -0.01554 -0.04797
   0.90794 -0.01348 -0.02876
   0.92426 -0.01141 -0.00873
   0.94026 -0.00934  0.01234
