NACA 0012 AIRFOILS                              
 Alfa =  -3.30000 Re =   208413.172 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.08096
   0.99374  0.00214  0.08068
   0.98279  0.00365  0.08031
   0.96998  0.00540  0.07983
   0.95565  0.00732  0.07916
   0.94026  0.00934  0.07825
   0.92426  0.01141  0.07703
   0.90794  0.01348  0.07543
   0.89145  0.01554  0.07338
   0.87488  0.01756  0.07081
   0.85827  0.01955  0.06765
   0.84163  0.02150  0.06384
   0.82498  0.02342  0.05938
   0.80831  0.02531  0.05440
   0.79164  0.02715  0.04886
   0.77497  0.02896  0.04266
   0.75829  0.03074  0.03590
   0.74161  0.03247  0.02874
   0.72493  0.03417  0.02137
   0.70825  0.03583  0.01398
   0.69157  0.03745  0.00670
   0.67489  0.03904 -0.00043
   0.65822  0.04058 -0.00729
   0.64155  0.04208 -0.01392
   0.62490  0.04354 -0.02030
   0.60824  0.04495 -0.02644
   0.59160  0.04632 -0.03226
   0.57497  0.04764 -0.03794
   0.55835  0.04891 -0.04337
   0.54174  0.05012 -0.04853
   0.52515  0.05129 -0.05350
   0.50858  0.05239 -0.05828
   0.49203  0.05344 -0.06276
   0.47550  0.05442 -0.06714
   0.45899  0.05534 -0.07112
   0.44250  0.05618 -0.07495
   0.42604  0.05696 -0.07841
   0.40962  0.05766 -0.08159
   0.39322  0.05828 -0.08445
   0.37686  0.05881 -0.08692
   0.36055  0.05925 -0.08893
   0.34427  0.05960 -0.09045
   0.32805  0.05984 -0.09143
   0.31188  0.05999 -0.09181
   0.29576  0.06001 -0.09148
   0.27972  0.05992 -0.09031
   0.26374  0.05971 -0.08828
   0.24786  0.05936 -0.08510
   0.23206  0.05887 -0.08071
   0.21638  0.05822 -0.07510
   0.20082  0.05742 -0.06775
   0.18542  0.05645 -0.05856
   0.17020  0.05530 -0.04719
   0.15520  0.05397 -0.03319
   0.14048  0.05243 -0.01612
   0.12612  0.05070  0.00426
   0.11223  0.04877  0.02868
   0.09895  0.04665  0.05780
   0.08645  0.04437  0.09181
   0.07492  0.04198  0.13106
   0.06448  0.03953  0.17547
   0.05523  0.03707  0.22452
   0.04714  0.03466  0.27760
   0.04013  0.03232  0.33433
   0.03407  0.03007  0.39506
   0.02883  0.02790  0.45847
   0.02429  0.02580  0.52446
   0.02033  0.02378  0.59307
   0.01687  0.02180  0.66400
   0.01383  0.01987  0.73542
   0.01117  0.01796  0.80717
   0.00884  0.01607  0.87412
   0.00681  0.01418  0.93380
   0.00506  0.01228  0.97899
   0.00358  0.01038  0.99967
   0.00236  0.00847  0.98514
   0.00140  0.00655  0.92190
   0.00069  0.00463  0.80385
   0.00024  0.00274  0.63103
   0.00003  0.00090  0.41536
   0.00003 -0.00090  0.16953
   0.00024 -0.00274 -0.10489
   0.00069 -0.00463 -0.38516
   0.00140 -0.00655 -0.64559
   0.00236 -0.00847 -0.86804
   0.00358 -0.01038 -1.04046
   0.00506 -0.01228 -1.16424
   0.00681 -0.01418 -1.25211
   0.00884 -0.01607 -1.30461
   0.01117 -0.01796 -1.33456
   0.01383 -0.01987 -1.34391
   0.01687 -0.02180 -1.33989
   0.02033 -0.02378 -1.32497
   0.02429 -0.02580 -1.30384
   0.02883 -0.02790 -1.27505
   0.03407 -0.03007 -1.24254
   0.04013 -0.03232 -1.20627
   0.04714 -0.03466 -1.16764
   0.05523 -0.03707 -1.12689
   0.06448 -0.03953 -1.08570
   0.07492 -0.04198 -1.04438
   0.08645 -0.04437 -1.00385
   0.09895 -0.04665 -0.96487
   0.11223 -0.04877 -0.92785
   0.12612 -0.05070 -0.89285
   0.14048 -0.05243 -0.85995
   0.15520 -0.05397 -0.82897
   0.17020 -0.05530 -0.79978
   0.18542 -0.05645 -0.77216
   0.20082 -0.05742 -0.74596
   0.21638 -0.05822 -0.72113
   0.23206 -0.05887 -0.69750
   0.24786 -0.05936 -0.67512
   0.26374 -0.05971 -0.65380
   0.27972 -0.05992 -0.63357
   0.29577 -0.06001 -0.61442
   0.31188 -0.05999 -0.59637
   0.32805 -0.05984 -0.57935
   0.34427 -0.05960 -0.56334
   0.36055 -0.05925 -0.54831
   0.37686 -0.05881 -0.53419
   0.39322 -0.05827 -0.52091
   0.40962 -0.05766 -0.50840
   0.42604 -0.05696 -0.49657
   0.44250 -0.05618 -0.48534
   0.45899 -0.05534 -0.47464
   0.47550 -0.05442 -0.46442
   0.49203 -0.05344 -0.45474
   0.50858 -0.05239 -0.44220
   0.52515 -0.05129 -0.39249
   0.54175 -0.05012 -0.34733
