NACA 0012 AIRFOILS                              
 Alfa =  14.69388 Re =    43060.563 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.36774
   0.99374  0.00214 -0.36930
   0.98279  0.00365 -0.37205
   0.96998  0.00540 -0.37531
   0.95565  0.00732 -0.37902
   0.94026  0.00934 -0.38307
   0.92426  0.01141 -0.38737
   0.90794  0.01348 -0.39184
   0.89145  0.01554 -0.39646
   0.87488  0.01756 -0.40122
   0.85827  0.01955 -0.40610
   0.84163  0.02150 -0.41111
   0.82498  0.02342 -0.41625
   0.80831  0.02531 -0.42153
   0.79164  0.02715 -0.42695
   0.77497  0.02896 -0.43253
   0.75829  0.03074 -0.43827
   0.74161  0.03247 -0.44418
   0.72493  0.03417 -0.45027
   0.70825  0.03583 -0.45655
   0.69157  0.03745 -0.46304
   0.67489  0.03904 -0.46975
   0.65822  0.04058 -0.47669
   0.64155  0.04208 -0.48387
   0.62490  0.04354 -0.49132
   0.60824  0.04495 -0.49906
   0.59160  0.04632 -0.50711
   0.57497  0.04764 -0.51549
   0.55835  0.04891 -0.52422
   0.54174  0.05012 -0.53335
   0.52515  0.05129 -0.54290
   0.50858  0.05239 -0.55292
   0.49203  0.05344 -0.56345
   0.47550  0.05442 -0.57454
   0.45899  0.05534 -0.58625
   0.44250  0.05618 -0.59866
   0.42604  0.05696 -0.61185
   0.40962  0.05766 -0.62592
   0.39322  0.05828 -0.64101
   0.37686  0.05881 -0.65724
   0.36055  0.05925 -0.67483
   0.34427  0.05960 -0.69402
   0.32805  0.05984 -0.71515
   0.31188  0.05999 -0.73868
   0.29576  0.06001 -0.76576
   0.27972  0.05992 -0.79719
   0.26374  0.05971 -0.83505
   0.24786  0.05936 -0.88434
   0.23206  0.05887 -0.97047
   0.21638  0.05822 -0.97230
   0.20082  0.05742 -0.97421
   0.18542  0.05645 -0.97620
   0.17020  0.05530 -0.97831
   0.15520  0.05397 -0.98055
   0.14048  0.05243 -0.98292
   0.12612  0.05070 -0.98544
   0.11223  0.04877 -0.98810
   0.09895  0.04665 -0.99089
   0.08645  0.04437 -0.99381
   0.07492  0.04198 -0.99684
   0.06448  0.03953 -0.99999
   0.05523  0.03707 -1.00331
   0.04714  0.03466 -1.00694
   0.04013  0.03232 -1.01107
   0.03407  0.03007 -1.01611
   0.02883  0.02790 -1.02260
   0.02429  0.02580 -1.03147
   0.02033  0.02378 -1.04410
   0.01687  0.02180 -1.06257
   0.01383  0.01987 -1.09020
   0.01117  0.01796 -1.13199
   0.00884  0.01607 -1.19376
   0.00681  0.01418 -1.27752
   0.00506  0.01228 -1.38123
   0.00358  0.01038 -1.48236
   0.00236  0.00847 -1.54548
   0.00140  0.00655 -1.54003
   0.00069  0.00463 -1.44542
   0.00024  0.00274 -1.26328
   0.00003  0.00090 -1.02186
   0.00003 -0.00090 -0.74000
   0.00024 -0.00274 -0.43004
   0.00069 -0.00463 -0.11418
   0.00140 -0.00655  0.18526
   0.00236 -0.00847  0.44190
   0.00358 -0.01038  0.64333
   0.00506 -0.01228  0.79214
   0.00681 -0.01418  0.89390
   0.00884 -0.01607  0.95699
   0.01117 -0.01796  0.99022
   0.01383 -0.01987  1.00000
   0.01687 -0.02180  0.99249
   0.02033 -0.02378  0.97137
   0.02429 -0.02580  0.94074
   0.02883 -0.02790  0.90201
   0.03407 -0.03007  0.85739
   0.04013 -0.03232  0.80811
   0.04714 -0.03466  0.75553
   0.05523 -0.03707  0.70065
   0.06448 -0.03953  0.64497
   0.07492 -0.04198  0.58977
   0.08645 -0.04437  0.53637
   0.09895 -0.04665  0.48602
   0.11223 -0.04877  0.43909
   0.12612 -0.05070  0.39615
   0.14048 -0.05243  0.35694
   0.15520 -0.05397  0.32128
   0.17020 -0.05530  0.28885
   0.18542 -0.05645  0.25932
   0.20082 -0.05742  0.23246
   0.21638 -0.05822  0.20784
   0.23206 -0.05887  0.18534
   0.24786 -0.05936  0.16454
   0.26374 -0.05971  0.14540
   0.27972 -0.05992  0.12777
   0.29577 -0.06001  0.11142
   0.31188 -0.05999  0.09610
   0.32805 -0.05984  0.08185
   0.34427 -0.05960  0.06855
   0.36055 -0.05925  0.05601
   0.37686 -0.05881  0.04421
   0.39322 -0.05827  0.03307
   0.40962 -0.05766  0.02250
   0.42604 -0.05696  0.01241
   0.44250 -0.05618  0.00277
   0.45899 -0.05534 -0.00649
   0.47550 -0.05442 -0.01539
   0.49203 -0.05344 -0.02403
   0.50858 -0.05239 -0.03239
   0.52515 -0.05129 -0.04053
   0.54175 -0.05012 -0.04850
   0.55835 -0.04891 -0.05637
   0.57497 -0.04764 -0.06405
   0.59160 -0.04632 -0.07177
   0.60825 -0.04495 -0.07934
   0.62490 -0.04354 -0.08701
   0.64155 -0.04208 -0.09457
   0.65822 -0.04058 -0.10224
   0.67490 -0.03904 -0.10996
   0.69157 -0.03745 -0.11780
   0.70825 -0.03583 -0.12575
   0.72493 -0.03417 -0.13378
   0.74161 -0.03247 -0.14209
   0.75829 -0.03074 -0.15054
