NACA 0012 AIRFOILS                              
 Alfa =  13.40000 Re =   231570.188 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.07509
   0.99374  0.00214 -0.07630
   0.98279  0.00365 -0.07842
   0.96998  0.00540 -0.08089
   0.95565  0.00732 -0.08365
   0.94026  0.00934 -0.08660
   0.92426  0.01141 -0.08966
   0.90794  0.01348 -0.09276
   0.89145  0.01554 -0.09582
   0.87488  0.01756 -0.09881
   0.85827  0.01955 -0.10167
   0.84163  0.02150 -0.10431
   0.82498  0.02342 -0.10669
   0.80831  0.02531 -0.10891
   0.79164  0.02715 -0.11174
   0.77497  0.02896 -0.11727
   0.75829  0.03074 -0.12458
   0.74161  0.03247 -0.13313
   0.72493  0.03417 -0.14298
   0.70825  0.03583 -0.15413
   0.69157  0.03745 -0.16662
   0.67489  0.03904 -0.18050
   0.65822  0.04058 -0.19574
   0.64155  0.04208 -0.21239
   0.62490  0.04354 -0.23046
   0.60824  0.04495 -0.24993
   0.59160  0.04632 -0.27082
   0.57497  0.04764 -0.29314
   0.55835  0.04891 -0.31689
   0.54174  0.05012 -0.34205
   0.52515  0.05129 -0.36861
   0.50858  0.05239 -0.39663
   0.49203  0.05344 -0.42605
   0.47550  0.05442 -0.45691
   0.45899  0.05534 -0.48924
   0.44250  0.05618 -0.52304
   0.42604  0.05696 -0.55835
   0.40962  0.05766 -0.59524
   0.39322  0.05828 -0.63380
   0.37686  0.05881 -0.67409
   0.36055  0.05925 -0.71621
   0.34427  0.05960 -0.76028
   0.32805  0.05984 -0.80646
   0.31188  0.05999 -0.85496
   0.29576  0.06001 -0.90596
   0.27972  0.05992 -0.95980
   0.26374  0.05971 -1.01679
   0.24786  0.05936 -1.07714
   0.23206  0.05887 -1.14149
   0.21638  0.05822 -1.21032
   0.20082  0.05742 -1.28435
   0.18542  0.05645 -1.36424
   0.17020  0.05530 -1.45118
   0.15520  0.05397 -1.54589
   0.14048  0.05243 -1.64993
   0.12612  0.05070 -1.76511
   0.11223  0.04877 -1.89303
   0.09895  0.04665 -2.03609
   0.08645  0.04437 -2.19835
   0.07492  0.04198 -2.38862
   0.06448  0.03953 -2.62682
   0.05523  0.03707 -2.95496
   0.04714  0.03466 -3.44467
   0.04013  0.03232 -4.09737
   0.03407  0.03007 -4.89886
   0.02883  0.02790 -4.92455
   0.02429  0.02580 -4.94574
   0.02033  0.02378 -4.96624
   0.01687  0.02180 -4.99000
   0.01383  0.01987 -5.02304
   0.01117  0.01796 -5.07560
   0.00884  0.01607 -5.16657
   0.00681  0.01418 -5.32469
   0.00506  0.01228 -5.56489
   0.00358  0.01038 -5.86753
   0.00236  0.00847 -6.11209
   0.00140  0.00655 -6.19364
   0.00069  0.00463 -6.06502
   0.00024  0.00274 -5.70869
   0.00003  0.00090 -5.19209
   0.00003 -0.00090 -4.55626
   0.00024 -0.00274 -3.82429
   0.00069 -0.00463 -3.03572
   0.00140 -0.00655 -2.23214
   0.00236 -0.00847 -1.50014
   0.00358 -0.01038 -0.87276
   0.00506 -0.01228 -0.35949
   0.00681 -0.01418  0.04431
   0.00884 -0.01607  0.35123
   0.01117 -0.01796  0.57941
   0.01383 -0.01987  0.74379
   0.01687 -0.02180  0.85887
   0.02033 -0.02378  0.93387
   0.02429 -0.02580  0.97838
   0.02883 -0.02790  0.99786
   0.03407 -0.03007  0.99773
   0.04013 -0.03232  0.98169
   0.04714 -0.03466  0.95309
   0.05523 -0.03707  0.91460
   0.06448 -0.03953  0.86935
   0.07492 -0.04198  0.81943
   0.08645 -0.04437  0.76797
   0.09895 -0.04665  0.71707
   0.11223 -0.04877  0.66792
   0.12612 -0.05070  0.62185
   0.14048 -0.05243  0.57900
   0.15520 -0.05397  0.53958
   0.17020 -0.05530  0.50341
   0.18542 -0.05645  0.47013
   0.20082 -0.05742  0.43982
