NACA 0012 AIRFOILS                              
 Alfa =  -2.00000 Re =   115785.094 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.05626
   0.99374  0.00214  0.05589
   0.98279  0.00365  0.05536
   0.96998  0.00540  0.05472
   0.95565  0.00732  0.05392
   0.94026  0.00934  0.05295
   0.92426  0.01141  0.05176
   0.90794  0.01348  0.05034
   0.89145  0.01554  0.04863
   0.87488  0.01756  0.04660
   0.85827  0.01955  0.04420
   0.84163  0.02150  0.04139
   0.82498  0.02342  0.03810
   0.80831  0.02531  0.03430
   0.79164  0.02715  0.02998
   0.77497  0.02896  0.02513
   0.75829  0.03074  0.01987
   0.74161  0.03247  0.01414
   0.72493  0.03417  0.00789
   0.70825  0.03583  0.00113
   0.69157  0.03745 -0.00605
   0.67489  0.03904 -0.01355
   0.65822  0.04058 -0.02125
   0.64155  0.04208 -0.02905
   0.62490  0.04354 -0.03687
   0.60824  0.04495 -0.04464
   0.59160  0.04632 -0.05228
   0.57497  0.04764 -0.05982
   0.55835  0.04891 -0.06721
   0.54174  0.05012 -0.07441
   0.52515  0.05129 -0.08146
   0.50858  0.05239 -0.08831
   0.49203  0.05344 -0.09497
   0.47550  0.05442 -0.10147
   0.45899  0.05534 -0.10772
   0.44250  0.05618 -0.11378
   0.42604  0.05696 -0.11957
   0.40962  0.05766 -0.12513
   0.39322  0.05828 -0.13046
   0.37686  0.05881 -0.13542
   0.36055  0.05925 -0.14008
   0.34427  0.05960 -0.14435
   0.32805  0.05984 -0.14812
   0.31188  0.05999 -0.15148
   0.29576  0.06001 -0.15423
   0.27972  0.05992 -0.15633
   0.26374  0.05971 -0.15779
   0.24786  0.05936 -0.15818
   0.23206  0.05887 -0.15776
   0.21638  0.05822 -0.15620
   0.20082  0.05742 -0.15321
   0.18542  0.05645 -0.14865
   0.17020  0.05530 -0.14251
   0.15520  0.05397 -0.13386
   0.14048  0.05243 -0.12275
   0.12612  0.05070 -0.10869
   0.11223  0.04877 -0.09114
   0.09895  0.04665 -0.06936
   0.08645  0.04437 -0.04315
   0.07492  0.04198 -0.01189
   0.06448  0.03953  0.02422
   0.05523  0.03707  0.06537
   0.04714  0.03466  0.11104
   0.04013  0.03232  0.16110
   0.03407  0.03007  0.21527
   0.02883  0.02790  0.27422
   0.02429  0.02580  0.33752
   0.02033  0.02378  0.40501
   0.01687  0.02180  0.47783
   0.01383  0.01987  0.55419
   0.01117  0.01796  0.63515
   0.00884  0.01607  0.71945
   0.00681  0.01418  0.80161
   0.00506  0.01228  0.88064
   0.00358  0.01038  0.94567
   0.00236  0.00847  0.98928
   0.00140  0.00655  0.99815
   0.00069  0.00463  0.96160
   0.00024  0.00274  0.87402
   0.00003  0.00090  0.74098
   0.00003 -0.00090  0.56926
   0.00024 -0.00274  0.36395
   0.00069 -0.00463  0.13537
   0.00140 -0.00655 -0.08942
   0.00236 -0.00847 -0.29757
   0.00358 -0.01038 -0.47301
   0.00506 -0.01228 -0.61019
   0.00681 -0.01418 -0.71905
   0.00884 -0.01607 -0.79913
   0.01117 -0.01796 -0.85785
   0.01383 -0.01987 -0.89613
   0.01687 -0.02180 -0.92141
   0.02033 -0.02378 -0.93540
   0.02429 -0.02580 -0.94085
   0.02883 -0.02790 -0.93904
   0.03407 -0.03007 -0.93161
   0.04013 -0.03232 -0.91924
   0.04714 -0.03466 -0.90351
   0.05523 -0.03707 -0.88455
   0.06448 -0.03953 -0.86335
   0.07492 -0.04198 -0.84045
   0.08645 -0.04437 -0.81665
   0.09895 -0.04665 -0.79276
   0.11223 -0.04877 -0.76907
   0.12612 -0.05070 -0.74576
   0.14048 -0.05243 -0.72323
   0.15520 -0.05397 -0.70141
   0.17020 -0.05530 -0.68025
   0.18542 -0.05645 -0.65983
   0.20082 -0.05742 -0.63995
   0.21638 -0.05822 -0.62064
   0.23206 -0.05887 -0.60187
   0.24786 -0.05936 -0.58368
   0.26374 -0.05971 -0.56590
   0.27972 -0.05992 -0.54859
   0.29577 -0.06001 -0.53172
   0.31188 -0.05999 -0.51536
   0.32805 -0.05984 -0.49942
   0.34427 -0.05960 -0.48394
   0.36055 -0.05925 -0.46899
   0.37686 -0.05881 -0.45451
   0.39322 -0.05827 -0.44059
   0.40962 -0.05766 -0.42725
   0.42604 -0.05696 -0.41449
   0.44250 -0.05618 -0.40234
   0.45899 -0.05534 -0.39083
   0.47550 -0.05442 -0.37995
   0.49203 -0.05344 -0.36969
   0.50858 -0.05239 -0.36004
   0.52515 -0.05129 -0.35094
   0.54175 -0.05012 -0.34237
   0.55835 -0.04891 -0.33427
   0.57497 -0.04764 -0.32661
   0.59160 -0.04632 -0.31940
   0.60825 -0.04495 -0.31261
   0.62490 -0.04354 -0.30618
   0.64155 -0.04208 -0.30010
   0.65822 -0.04058 -0.29430
   0.67490 -0.03904 -0.28875
   0.69157 -0.03745 -0.28340
   0.70825 -0.03583 -0.27821
   0.72493 -0.03417 -0.27314
   0.74161 -0.03247 -0.26813
   0.75829 -0.03074 -0.26313
