NACA 0012 AIRFOILS                              
 Alfa =   7.50000 Re =   370512.313 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.13310
   0.99374  0.00214  0.12508
   0.98279  0.00365  0.10983
   0.96998  0.00540  0.09180
   0.95565  0.00732  0.07151
   0.94026  0.00934  0.04978
   0.92426  0.01141  0.02745
   0.90794  0.01348  0.00509
   0.89145  0.01554 -0.01700
   0.87488  0.01756 -0.03877
   0.85827  0.01955 -0.05997
   0.84163  0.02150 -0.08079
   0.82498  0.02342 -0.10106
   0.80831  0.02531 -0.12104
   0.79164  0.02715 -0.14046
   0.77497  0.02896 -0.15990
   0.75829  0.03074 -0.17891
   0.74161  0.03247 -0.19774
   0.72493  0.03417 -0.21660
   0.70825  0.03583 -0.23532
   0.69157  0.03745 -0.25400
   0.67489  0.03904 -0.27284
   0.65822  0.04058 -0.29171
   0.64155  0.04208 -0.31071
   0.62490  0.04354 -0.33003
   0.60824  0.04495 -0.34946
   0.59160  0.04632 -0.36912
   0.57497  0.04764 -0.38930
   0.55835  0.04891 -0.40970
   0.54174  0.05012 -0.43057
   0.52515  0.05129 -0.45178
   0.50858  0.05239 -0.47365
   0.49203  0.05344 -0.49593
   0.47550  0.05442 -0.51884
   0.45899  0.05534 -0.54239
   0.44250  0.05618 -0.56661
   0.42604  0.05696 -0.59152
   0.40962  0.05766 -0.61719
   0.39322  0.05828 -0.64383
   0.37686  0.05881 -0.67138
   0.36055  0.05925 -0.69990
   0.34427  0.05960 -0.72950
   0.32805  0.05984 -0.76021
   0.31188  0.05999 -0.79223
   0.29576  0.06001 -0.82565
   0.27972  0.05992 -0.86063
   0.26374  0.05971 -0.89752
   0.24786  0.05936 -0.93582
   0.23206  0.05887 -0.97645
   0.21638  0.05822 -1.01958
   0.20082  0.05742 -1.06515
   0.18542  0.05645 -1.11351
   0.17020  0.05530 -1.16556
   0.15520  0.05397 -1.22057
   0.14048  0.05243 -1.27904
   0.12612  0.05070 -1.34107
   0.11223  0.04877 -1.40553
   0.09895  0.04665 -1.46942
   0.08645  0.04437 -1.53885
   0.07492  0.04198 -1.68978
   0.06448  0.03953 -2.17084
   0.05523  0.03707 -2.27480
   0.04714  0.03466 -2.32582
   0.04013  0.03232 -2.38012
   0.03407  0.03007 -2.44419
   0.02883  0.02790 -2.52356
   0.02429  0.02580 -2.62092
   0.02033  0.02378 -2.73523
   0.01687  0.02180 -2.86471
   0.01383  0.01987 -3.00170
   0.01117  0.01796 -3.13651
   0.00884  0.01607 -3.25840
   0.00681  0.01418 -3.35680
   0.00506  0.01228 -3.41354
   0.00358  0.01038 -3.41619
   0.00236  0.00847 -3.33224
   0.00140  0.00655 -3.14180
   0.00069  0.00463 -2.84567
   0.00024  0.00274 -2.43985
   0.00003  0.00090 -1.98568
   0.00003 -0.00090 -1.50375
   0.00024 -0.00274 -1.00890
   0.00069 -0.00463 -0.52961
   0.00140 -0.00655 -0.09155
   0.00236 -0.00847  0.26988
   0.00358 -0.01038  0.54572
   0.00506 -0.01228  0.74326
   0.00681 -0.01418  0.87381
   0.00884 -0.01607  0.95220
   0.01117 -0.01796  0.99065
   0.01383 -0.01987  0.99984
   0.01687 -0.02180  0.98756
   0.02033 -0.02378  0.96004
   0.02429 -0.02580  0.92085
   0.02883 -0.02790  0.87393
   0.03407 -0.03007  0.82110
   0.04013 -0.03232  0.76421
   0.04714 -0.03466  0.70484
   0.05523 -0.03707  0.64469
   0.06448 -0.03953  0.58490
   0.07492 -0.04198  0.52721
   0.08645 -0.04437  0.47297
   0.09895 -0.04665  0.42317
   0.11223 -0.04877  0.37802
   0.12612 -0.05070  0.33795
   0.14048 -0.05243  0.30230
   0.15520 -0.05397  0.27099
   0.17020 -0.05530  0.24321
   0.18542 -0.05645  0.21884
   0.20082 -0.05742  0.19740
   0.21638 -0.05822  0.17840
   0.23206 -0.05887  0.16169
   0.24786 -0.05936  0.14674
   0.26374 -0.05971  0.13368
   0.27972 -0.05992  0.12211
   0.29577 -0.06001  0.11199
   0.31188 -0.05999  0.10278
   0.32805 -0.05984  0.09483
   0.34427 -0.05960  0.08784
   0.36055 -0.05925  0.08162
   0.37686 -0.05881  0.07624
   0.39322 -0.05827  0.07149
   0.40962 -0.05766  0.06736
   0.42604 -0.05696  0.06377
   0.44250 -0.05618  0.06068
   0.45899 -0.05534  0.05802
   0.47550 -0.05442  0.05587
   0.49203 -0.05344  0.05392
   0.50858 -0.05239  0.05238
   0.52515 -0.05129  0.05118
   0.54175 -0.05012  0.05027
   0.55835 -0.04891  0.04958
   0.57497 -0.04764  0.04923
   0.59160 -0.04632  0.04893
   0.60825 -0.04495  0.04904
   0.62490 -0.04354  0.04919
   0.64155 -0.04208  0.04967
   0.65822 -0.04058  0.05036
   0.67490 -0.03904  0.05119
   0.69157 -0.03745  0.05225
   0.70825 -0.03583  0.05353
   0.72493 -0.03417  0.05520
   0.74161 -0.03247  0.05696
   0.75829 -0.03074  0.05911
   0.77497 -0.02896  0.06152
   0.79165 -0.02715  0.06438
   0.80831 -0.02531  0.06761
   0.82498 -0.02342  0.07139
   0.84163 -0.02150  0.07564
   0.85827 -0.01955  0.08050
   0.87488 -0.01756  0.08612
   0.89145 -0.01554  0.09230
   0.90794 -0.01348  0.09918
   0.92426 -0.01141  0.10630
   0.94026 -0.00934  0.11337
   0.95565 -0.00732  0.11973
   0.96998 -0.00540  0.12485
   0.98279 -0.00365  0.12867
   0.99374 -0.00214  0.13155
   1.00000 -0.00126  0.13310
