NACA 0012 AIRFOILS                              
 Alfa =   1.50000 Re =   247008.203 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.17067
   0.99374  0.00214  0.15821
   0.98279  0.00365  0.13342
   0.96998  0.00540  0.10927
   0.95565  0.00732  0.08644
   0.94026  0.00934  0.06511
   0.92426  0.01141  0.04613
   0.90794  0.01348  0.02922
   0.89145  0.01554  0.01419
   0.87488  0.01756  0.00052
   0.85827  0.01955 -0.01186
   0.84163  0.02150 -0.02392
   0.82498  0.02342 -0.03658
   0.80831  0.02531 -0.05233
   0.79164  0.02715 -0.07383
   0.77497  0.02896 -0.10452
   0.75829  0.03074 -0.14401
   0.74161  0.03247 -0.18540
   0.72493  0.03417 -0.19334
   0.70825  0.03583 -0.19914
   0.69157  0.03745 -0.20513
   0.67489  0.03904 -0.21131
   0.65822  0.04058 -0.21770
   0.64155  0.04208 -0.22435
   0.62490  0.04354 -0.23128
   0.60824  0.04495 -0.23853
   0.59160  0.04632 -0.24614
   0.57497  0.04764 -0.25414
   0.55835  0.04891 -0.26256
   0.54174  0.05012 -0.27142
   0.52515  0.05129 -0.28073
   0.50858  0.05239 -0.29049
   0.49203  0.05344 -0.30068
   0.47550  0.05442 -0.31131
   0.45899  0.05534 -0.32231
   0.44250  0.05618 -0.33370
   0.42604  0.05696 -0.34543
   0.40962  0.05766 -0.35746
   0.39322  0.05828 -0.36982
   0.37686  0.05881 -0.38245
   0.36055  0.05925 -0.39532
   0.34427  0.05960 -0.40843
   0.32805  0.05984 -0.42174
   0.31188  0.05999 -0.43527
   0.29576  0.06001 -0.44898
   0.27972  0.05992 -0.46288
   0.26374  0.05971 -0.47704
   0.24786  0.05936 -0.49116
   0.23206  0.05887 -0.50551
   0.21638  0.05822 -0.52005
   0.20082  0.05742 -0.53460
   0.18542  0.05645 -0.54929
   0.17020  0.05530 -0.56405
   0.15520  0.05397 -0.57876
   0.14048  0.05243 -0.59326
   0.12612  0.05070 -0.60778
   0.11223  0.04877 -0.62187
   0.09895  0.04665 -0.63534
   0.08645  0.04437 -0.64772
   0.07492  0.04198 -0.65861
   0.06448  0.03953 -0.66750
   0.05523  0.03707 -0.67357
   0.04714  0.03466 -0.67665
   0.04013  0.03232 -0.67572
   0.03407  0.03007 -0.67033
   0.02883  0.02790 -0.65967
   0.02429  0.02580 -0.64304
   0.02033  0.02378 -0.61885
   0.01687  0.02180 -0.58589
   0.01383  0.01987 -0.54163
   0.01117  0.01796 -0.48357
   0.00884  0.01607 -0.40888
   0.00681  0.01418 -0.31470
   0.00506  0.01228 -0.19573
   0.00358  0.01038 -0.05380
   0.00236  0.00847  0.11242
   0.00140  0.00655  0.29810
   0.00069  0.00463  0.48940
   0.00024  0.00274  0.66829
   0.00003  0.00090  0.81335
   0.00003 -0.00090  0.91919
   0.00024 -0.00274  0.98262
   0.00069 -0.00463  0.99950
   0.00140 -0.00655  0.97109
   0.00236 -0.00847  0.90677
   0.00358 -0.01038  0.81953
   0.00506 -0.01228  0.72244
   0.00681 -0.01418  0.62046
   0.00884 -0.01607  0.52429
   0.01117 -0.01796  0.43169
   0.01383 -0.01987  0.34745
   0.01687 -0.02180  0.27078
   0.02033 -0.02378  0.20063
   0.02429 -0.02580  0.13712
   0.02883 -0.02790  0.07945
   0.03407 -0.03007  0.02761
   0.04013 -0.03232 -0.01920
   0.04714 -0.03466 -0.06136
   0.05523 -0.03707 -0.09875
   0.06448 -0.03953 -0.13150
   0.07492 -0.04198 -0.15966
   0.08645 -0.04437 -0.18287
   0.09895 -0.04665 -0.20204
   0.11223 -0.04877 -0.21712
   0.12612 -0.05070 -0.22850
   0.14048 -0.05243 -0.23720
   0.15520 -0.05397 -0.24323
   0.17020 -0.05530 -0.24736
   0.18542 -0.05645 -0.24961
   0.20082 -0.05742 -0.25029
   0.21638 -0.05822 -0.24990
   0.23206 -0.05887 -0.24835
   0.24786 -0.05936 -0.24608
   0.26374 -0.05971 -0.24289
   0.27972 -0.05992 -0.23907
   0.29577 -0.06001 -0.23470
   0.31188 -0.05999 -0.22992
   0.32805 -0.05984 -0.22471
   0.34427 -0.05960 -0.21909
   0.36055 -0.05925 -0.21331
   0.37686 -0.05881 -0.20713
   0.39322 -0.05827 -0.20080
   0.40962 -0.05766 -0.19428
   0.42604 -0.05696 -0.18760
   0.44250 -0.05618 -0.18076
   0.45899 -0.05534 -0.17383
   0.47550 -0.05442 -0.16674
   0.49203 -0.05344 -0.15961
   0.50858 -0.05239 -0.15237
   0.52515 -0.05129 -0.14501
   0.54175 -0.05012 -0.13758
   0.55835 -0.04891 -0.13010
   0.57497 -0.04764 -0.12248
   0.59160 -0.04632 -0.11488
   0.60825 -0.04495 -0.10714
   0.62490 -0.04354 -0.09942
   0.64155 -0.04208 -0.09163
   0.65822 -0.04058 -0.08386
   0.67490 -0.03904 -0.07619
   0.69157 -0.03745 -0.06865
   0.70825 -0.03583 -0.06134
   0.72493 -0.03417 -0.05435
   0.74161 -0.03247 -0.04779
   0.75829 -0.03074 -0.04169
   0.77497 -0.02896 -0.03608
   0.79165 -0.02715 -0.03088
   0.80831 -0.02531 -0.02608
   0.82498 -0.02342 -0.02175
   0.84163 -0.02150 -0.01789
   0.85827 -0.01955 -0.01447
   0.87488 -0.01756 -0.01145
   0.89145 -0.01554 -0.00875
   0.90794 -0.01348 -0.00634
   0.92426 -0.01141 -0.00411
   0.94026 -0.00934 -0.00201
   0.95565 -0.00732  0.00008
   0.96998 -0.00540  0.05374
   0.98279 -0.00365  0.10627
   0.99374 -0.00214  0.14857
   1.00000 -0.00126  0.17067
