NACA 0012 AIRFOILS                              
 Alfa =  11.30000 Re =   247008.203 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.06789
   0.99374  0.00214  0.06491
   0.98279  0.00365  0.05927
   0.96998  0.00540  0.05206
   0.95565  0.00732  0.04321
   0.94026  0.00934  0.03284
   0.92426  0.01141  0.02112
   0.90794  0.01348  0.00823
   0.89145  0.01554 -0.00570
   0.87488  0.01756 -0.02061
   0.85827  0.01955 -0.03637
   0.84163  0.02150 -0.05296
   0.82498  0.02342 -0.07027
   0.80831  0.02531 -0.08830
   0.79164  0.02715 -0.10689
   0.77497  0.02896 -0.12622
   0.75829  0.03074 -0.14600
   0.74161  0.03247 -0.16633
   0.72493  0.03417 -0.18718
   0.70825  0.03583 -0.20850
   0.69157  0.03745 -0.23024
   0.67489  0.03904 -0.25254
   0.65822  0.04058 -0.27522
   0.64155  0.04208 -0.29839
   0.62490  0.04354 -0.32210
   0.60824  0.04495 -0.34624
   0.59160  0.04632 -0.37090
   0.57497  0.04764 -0.39620
   0.55835  0.04891 -0.42205
   0.54174  0.05012 -0.44854
   0.52515  0.05129 -0.47567
   0.50858  0.05239 -0.50362
   0.49203  0.05344 -0.53230
   0.47550  0.05442 -0.56184
   0.45899  0.05534 -0.59231
   0.44250  0.05618 -0.62376
   0.42604  0.05696 -0.65626
   0.40962  0.05766 -0.68992
   0.39322  0.05828 -0.72492
   0.37686  0.05881 -0.76128
   0.36055  0.05925 -0.79916
   0.34427  0.05960 -0.83863
   0.32805  0.05984 -0.87993
   0.31188  0.05999 -0.92327
   0.29576  0.06001 -0.96872
   0.27972  0.05992 -1.01675
   0.26374  0.05971 -1.06757
   0.24786  0.05936 -1.12131
   0.23206  0.05887 -1.17854
   0.21638  0.05822 -1.23992
   0.20082  0.05742 -1.30568
   0.18542  0.05645 -1.37667
   0.17020  0.05530 -1.45376
   0.15520  0.05397 -1.53756
   0.14048  0.05243 -1.62901
   0.12612  0.05070 -1.72960
   0.11223  0.04877 -1.84004
   0.09895  0.04665 -1.96109
   0.08645  0.04437 -2.09488
   0.07492  0.04198 -2.24915
   0.06448  0.03953 -2.45134
   0.05523  0.03707 -2.77293
   0.04714  0.03466 -3.33338
   0.04013  0.03232 -4.12120
   0.03407  0.03007 -4.34337
   0.02883  0.02790 -4.37169
   0.02429  0.02580 -4.39856
   0.02033  0.02378 -4.42877
   0.01687  0.02180 -4.46841
   0.01383  0.01987 -4.52695
   0.01117  0.01796 -4.62014
   0.00884  0.01607 -4.76891
   0.00681  0.01418 -4.98102
   0.00506  0.01228 -5.24254
   0.00358  0.01038 -5.48173
   0.00236  0.00847 -5.61565
   0.00140  0.00655 -5.59324
   0.00069  0.00463 -5.38821
   0.00024  0.00274 -4.98426
   0.00003  0.00090 -4.45460
   0.00003 -0.00090 -3.83310
   0.00024 -0.00274 -3.13582
   0.00069 -0.00463 -2.40390
   0.00140 -0.00655 -1.67639
   0.00236 -0.00847 -1.02667
   0.00358 -0.01038 -0.47758
   0.00506 -0.01228 -0.03953
   0.00681 -0.01418  0.29680
   0.00884 -0.01607  0.54633
   0.01117 -0.01796  0.72568
   0.01383 -0.01987  0.84967
   0.01687 -0.02180  0.93003
   0.02033 -0.02378  0.97707
   0.02429 -0.02580  0.99765
   0.02883 -0.02790  0.99782
   0.03407 -0.03007  0.98169
   0.04013 -0.03232  0.95301
   0.04714 -0.03466  0.91403
   0.05523 -0.03707  0.86811
   0.06448 -0.03953  0.81686
   0.07492 -0.04198  0.76340
   0.08645 -0.04437  0.70966
   0.09895 -0.04665  0.65772
   0.11223 -0.04877  0.60858
   0.12612 -0.05070  0.56319
   0.14048 -0.05243  0.52152
   0.15520 -0.05397  0.48367
   0.17020 -0.05530  0.44925
   0.18542 -0.05645  0.41806
   0.20082 -0.05742  0.38981
   0.21638 -0.05822  0.36417
   0.23206 -0.05887  0.34083
   0.24786 -0.05936  0.31947
   0.26374 -0.05971  0.30013
   0.27972 -0.05992  0.28242
   0.29577 -0.06001  0.26634
   0.31188 -0.05999  0.25131
   0.32805 -0.05984  0.23769
   0.34427 -0.05960  0.22520
   0.36055 -0.05925  0.21361
   0.37686 -0.05881  0.20299
   0.39322 -0.05827  0.19312
   0.40962 -0.05766  0.18399
   0.42604 -0.05696  0.17550
   0.44250 -0.05618  0.16765
   0.45899 -0.05534  0.16024
   0.47550 -0.05442  0.15352
   0.49203 -0.05344  0.14703
   0.50858 -0.05239  0.14100
   0.52515 -0.05129  0.13540
   0.54175 -0.05012  0.13012
   0.55835 -0.04891  0.12511
   0.57497 -0.04764  0.12047
   0.59160 -0.04632  0.11590
   0.60825 -0.04495  0.11175
   0.62490 -0.04354  0.10765
   0.64155 -0.04208  0.10385
   0.65822 -0.04058  0.10022
   0.67490 -0.03904  0.09673
   0.69157 -0.03745  0.09337
   0.70825 -0.03583  0.09016
   0.72493 -0.03417  0.08729
   0.74161 -0.03247  0.08432
   0.75829 -0.03074  0.08164
   0.77497 -0.02896  0.07904
   0.79165 -0.02715  0.07666
   0.80831 -0.02531  0.07438
   0.82498 -0.02342  0.07241
   0.84163 -0.02150  0.07053
   0.85827 -0.01955  0.06882
   0.87488 -0.01756  0.06753
   0.89145 -0.01554  0.06643
   0.90794 -0.01348  0.06583
   0.92426 -0.01141  0.06536
   0.94026 -0.00934  0.06542
   0.95565 -0.00732  0.06603
   0.96998 -0.00540  0.06724
   0.98279 -0.00365  0.06880
   0.99374 -0.00214  0.07087
   1.00000 -0.00126  0.06789
