NACA 0012 AIRFOILS                              
 Alfa =  10.41667 Re =    53825.703 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.02619
   0.99374  0.00214 -0.02825
   0.98279  0.00365 -0.03215
   0.96998  0.00540 -0.03683
   0.95565  0.00732 -0.04259
   0.94026  0.00934 -0.04867
   0.92426  0.01141 -0.05566
   0.90794  0.01348 -0.06333
   0.89145  0.01554 -0.07123
   0.87488  0.01756 -0.07964
   0.85827  0.01955 -0.08849
   0.84163  0.02150 -0.09789
   0.82498  0.02342 -0.10756
   0.80831  0.02531 -0.11779
   0.79164  0.02715 -0.12843
   0.77497  0.02896 -0.13947
   0.75829  0.03074 -0.15099
   0.74161  0.03247 -0.16331
   0.72493  0.03417 -0.17598
   0.70825  0.03583 -0.18910
   0.69157  0.03745 -0.20293
   0.67489  0.03904 -0.21722
   0.65822  0.04058 -0.23227
   0.64155  0.04208 -0.24768
   0.62490  0.04354 -0.26356
   0.60824  0.04495 -0.28023
   0.59160  0.04632 -0.29761
   0.57497  0.04764 -0.31560
   0.55835  0.04891 -0.33445
   0.54174  0.05012 -0.35411
   0.52515  0.05129 -0.37449
   0.50858  0.05239 -0.39556
   0.49203  0.05344 -0.41789
   0.47550  0.05442 -0.44105
   0.45899  0.05534 -0.46542
   0.44250  0.05618 -0.49073
   0.42604  0.05696 -0.51738
   0.40962  0.05766 -0.54545
   0.39322  0.05828 -0.57503
   0.37686  0.05881 -0.60631
   0.36055  0.05925 -0.63963
   0.34427  0.05960 -0.67526
   0.32805  0.05984 -0.71363
   0.31188  0.05999 -0.75531
   0.29576  0.06001 -0.80109
   0.27972  0.05992 -0.85196
   0.26374  0.05971 -0.90922
   0.24786  0.05936 -0.97466
   0.23206  0.05887 -1.05089
   0.21638  0.05822 -1.14155
   0.20082  0.05742 -1.25228
   0.18542  0.05645 -1.40110
   0.17020  0.05530 -1.56309
   0.15520  0.05397 -1.76982
   0.14048  0.05243 -2.08179
   0.12612  0.05070 -2.08609
   0.11223  0.04877 -2.09650
   0.09895  0.04665 -2.10672
   0.08645  0.04437 -2.11698
   0.07492  0.04198 -2.12748
   0.06448  0.03953 -2.13849
   0.05523  0.03707 -2.15040
   0.04714  0.03466 -2.16385
   0.04013  0.03232 -2.17976
   0.03407  0.03007 -2.19952
   0.02883  0.02790 -2.22504
   0.02429  0.02580 -2.25904
   0.02033  0.02378 -2.30545
   0.01687  0.02180 -2.36976
   0.01383  0.01987 -2.45787
   0.01117  0.01796 -2.57095
   0.00884  0.01607 -2.70945
   0.00681  0.01418 -2.86105
   0.00506  0.01228 -2.99904
   0.00358  0.01038 -3.09408
   0.00236  0.00847 -3.11298
   0.00140  0.00655 -3.02798
   0.00069  0.00463 -2.82486
   0.00024  0.00274 -2.50565
   0.00003  0.00090 -2.11881
   0.00003 -0.00090 -1.68257
   0.00024 -0.00274 -1.21455
   0.00069 -0.00463 -0.74338
   0.00140 -0.00655 -0.29588
   0.00236 -0.00847  0.08677
   0.00358 -0.01038  0.39291
   0.00506 -0.01228  0.62167
   0.00681 -0.01418  0.78651
   0.00884 -0.01607  0.89321
   0.01117 -0.01796  0.96059
   0.01383 -0.01987  0.99063
   0.01687 -0.02180  0.99982
   0.02033 -0.02378  0.98925
   0.02429 -0.02580  0.96450
   0.02883 -0.02790  0.92922
   0.03407 -0.03007  0.88570
   0.04013 -0.03232  0.83627
   0.04714 -0.03466  0.78223
   0.05523 -0.03707  0.72563
   0.06448 -0.03953  0.66782
   0.07492 -0.04198  0.61077
   0.08645 -0.04437  0.55582
   0.09895 -0.04665  0.50440
   0.11223 -0.04877  0.45702
   0.12612 -0.05070  0.41406
   0.14048 -0.05243  0.37526
   0.15520 -0.05397  0.34064
   0.17020 -0.05530  0.30944
   0.18542 -0.05645  0.28150
   0.20082 -0.05742  0.25638
   0.21638 -0.05822  0.23383
   0.23206 -0.05887  0.21360
   0.24786 -0.05936  0.19506
   0.26374 -0.05971  0.17845
   0.27972 -0.05992  0.16330
   0.29577 -0.06001  0.14977
   0.31188 -0.05999  0.13719
   0.32805 -0.05984  0.12593
   0.34427 -0.05960  0.11558
   0.36055 -0.05925  0.10613
   0.37686 -0.05881  0.09733
   0.39322 -0.05827  0.08928
   0.40962 -0.05766  0.08201
   0.42604 -0.05696  0.07518
   0.44250 -0.05618  0.06898
   0.45899 -0.05534  0.06301
   0.47550 -0.05442  0.05777
   0.49203 -0.05344  0.05282
   0.50858 -0.05239  0.04799
   0.52515 -0.05129  0.04359
   0.54175 -0.05012  0.03950
   0.55835 -0.04891  0.03559
   0.57497 -0.04764  0.03185
   0.59160 -0.04632  0.02828
   0.60825 -0.04495  0.02486
   0.62490 -0.04354  0.02163
   0.64155 -0.04208  0.01863
   0.65822 -0.04058  0.01576
   0.67490 -0.03904  0.01297
   0.69157 -0.03745  0.01022
   0.70825 -0.03583  0.00749
   0.72493 -0.03417  0.00487
   0.74161 -0.03247  0.00231
   0.75829 -0.03074 -0.00030
   0.77497 -0.02896 -0.00269
   0.79165 -0.02715 -0.00496
   0.80831 -0.02531 -0.00731
   0.82498 -0.02342 -0.00916
   0.84163 -0.02150 -0.01154
   0.85827 -0.01955 -0.01324
   0.87488 -0.01756 -0.01520
   0.89145 -0.01554 -0.01706
   0.90794 -0.01348 -0.01859
   0.92426 -0.01141 -0.02014
   0.94026 -0.00934 -0.02171
   0.95565 -0.00732 -0.02302
   0.96998 -0.00540 -0.02401
   0.98279 -0.00365 -0.02484
   0.99374 -0.00214 -0.02556
   1.00000 -0.00126 -0.02913
