NACA 0012 AIRFOILS                              
 Alfa =   4.80000 Re =   222307.391 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11011
   0.99374  0.00214  0.10065
   0.98279  0.00365  0.08171
   0.96998  0.00540  0.06095
   0.95565  0.00732  0.03913
   0.94026  0.00934  0.01708
   0.92426  0.01141 -0.00436
   0.90794  0.01348 -0.02490
   0.89145  0.01554 -0.04445
   0.87488  0.01756 -0.06324
   0.85827  0.01955 -0.08108
   0.84163  0.02150 -0.09836
   0.82498  0.02342 -0.11491
   0.80831  0.02531 -0.13111
   0.79164  0.02715 -0.14663
   0.77497  0.02896 -0.16224
   0.75829  0.03074 -0.17734
   0.74161  0.03247 -0.19220
   0.72493  0.03417 -0.20714
   0.70825  0.03583 -0.22190
   0.69157  0.03745 -0.23650
   0.67489  0.03904 -0.25131
   0.65822  0.04058 -0.26603
   0.64155  0.04208 -0.28078
   0.62490  0.04354 -0.29581
   0.60824  0.04495 -0.31081
   0.59160  0.04632 -0.32586
   0.57497  0.04764 -0.34133
   0.55835  0.04891 -0.35682
   0.54174  0.05012 -0.37253
   0.52515  0.05129 -0.38834
   0.50858  0.05239 -0.40453
   0.49203  0.05344 -0.42073
   0.47550  0.05442 -0.43725
   0.45899  0.05534 -0.45382
   0.44250  0.05618 -0.47068
   0.42604  0.05696 -0.48776
   0.40962  0.05766 -0.50457
   0.39322  0.05828 -0.52178
   0.37686  0.05881 -0.53954
   0.36055  0.05925 -0.55823
   0.34427  0.05960 -0.58100
   0.32805  0.05984 -0.61502
   0.31188  0.05999 -0.66965
   0.29576  0.06001 -0.74218
   0.27972  0.05992 -0.78253
   0.26374  0.05971 -0.80194
   0.24786  0.05936 -0.82305
   0.23206  0.05887 -0.84580
   0.21638  0.05822 -0.87039
   0.20082  0.05742 -0.89714
   0.18542  0.05645 -0.92642
   0.17020  0.05530 -0.95862
   0.15520  0.05397 -0.99411
   0.14048  0.05243 -1.03327
   0.12612  0.05070 -1.07656
   0.11223  0.04877 -1.12421
   0.09895  0.04665 -1.17637
   0.08645  0.04437 -1.23303
   0.07492  0.04198 -1.29375
   0.06448  0.03953 -1.35774
   0.05523  0.03707 -1.42402
   0.04714  0.03466 -1.49160
   0.04013  0.03232 -1.55932
   0.03407  0.03007 -1.62634
   0.02883  0.02790 -1.69177
   0.02429  0.02580 -1.75472
   0.02033  0.02378 -1.81364
   0.01687  0.02180 -1.86685
   0.01383  0.01987 -1.91164
   0.01117  0.01796 -1.94394
   0.00884  0.01607 -1.95730
   0.00681  0.01418 -1.94558
   0.00506  0.01228 -1.89487
   0.00358  0.01038 -1.80151
   0.00236  0.00847 -1.64696
   0.00140  0.00655 -1.42115
   0.00069  0.00463 -1.13608
   0.00024  0.00274 -0.79932
   0.00003  0.00090 -0.45702
   0.00003 -0.00090 -0.12360
   0.00024 -0.00274  0.18941
   0.00069 -0.00463  0.46748
   0.00140 -0.00655  0.69192
   0.00236 -0.00847  0.84997
   0.00358 -0.01038  0.94683
   0.00506 -0.01228  0.99187
   0.00681 -0.01418  0.99868
   0.00884 -0.01607  0.97805
   0.01117 -0.01796  0.93940
   0.01383 -0.01987  0.88869
   0.01687 -0.02180  0.83103
   0.02033 -0.02378  0.76942
   0.02429 -0.02580  0.70546
   0.02883 -0.02790  0.64102
   0.03407 -0.03007  0.57714
   0.04013 -0.03232  0.51403
   0.04714 -0.03466  0.45249
   0.05523 -0.03707  0.39384
   0.06448 -0.03953  0.33811
   0.07492 -0.04198  0.28667
   0.08645 -0.04437  0.24002
   0.09895 -0.04665  0.19862
   0.11223 -0.04877  0.16234
   0.12612 -0.05070  0.13110
   0.14048 -0.05243  0.10414
   0.15520 -0.05397  0.08119
   0.17020 -0.05530  0.06145
   0.18542 -0.05645  0.04480
   0.20082 -0.05742  0.03068
   0.21638 -0.05822  0.01868
   0.23206 -0.05887  0.00859
   0.24786 -0.05936  0.00001
   0.26374 -0.05971 -0.00703
   0.27972 -0.05992 -0.01277
   0.29577 -0.06001 -0.01737
   0.31188 -0.05999 -0.02122
   0.32805 -0.05984 -0.02409
   0.34427 -0.05960 -0.02617
