NACA 0012 AIRFOILS                              
 Alfa =   7.33333 Re =    64590.844 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10867
   0.99374  0.00214  0.10171
   0.98279  0.00365  0.08876
   0.96998  0.00540  0.07362
   0.95565  0.00732  0.05669
   0.94026  0.00934  0.03858
   0.92426  0.01141  0.01989
   0.90794  0.01348  0.00099
   0.89145  0.01554 -0.01789
   0.87488  0.01756 -0.03670
   0.85827  0.01955 -0.05531
   0.84163  0.02150 -0.07377
   0.82498  0.02342 -0.09200
   0.80831  0.02531 -0.11012
   0.79164  0.02715 -0.12796
   0.77497  0.02896 -0.14587
   0.75829  0.03074 -0.16356
   0.74161  0.03247 -0.18116
   0.72493  0.03417 -0.19883
   0.70825  0.03583 -0.21644
   0.69157  0.03745 -0.23405
   0.67489  0.03904 -0.25181
   0.65822  0.04058 -0.26960
   0.64155  0.04208 -0.28752
   0.62490  0.04354 -0.30568
   0.60824  0.04495 -0.32395
   0.59160  0.04632 -0.34240
   0.57497  0.04764 -0.36123
   0.55835  0.04891 -0.38025
   0.54174  0.05012 -0.39958
   0.52515  0.05129 -0.41919
   0.50858  0.05239 -0.43925
   0.49203  0.05344 -0.45959
   0.47550  0.05442 -0.48035
   0.45899  0.05534 -0.50152
   0.44250  0.05618 -0.52310
   0.42604  0.05696 -0.54512
   0.40962  0.05766 -0.56757
   0.39322  0.05828 -0.59065
   0.37686  0.05881 -0.61361
   0.36055  0.05925 -0.63668
   0.34427  0.05960 -0.66024
   0.32805  0.05984 -0.68428
   0.31188  0.05999 -0.70881
   0.29576  0.06001 -0.73378
   0.27972  0.05992 -0.76002
   0.26374  0.05971 -0.78958
   0.24786  0.05936 -0.82663
   0.23206  0.05887 -0.88003
   0.21638  0.05822 -0.96540
   0.20082  0.05742 -1.10825
   0.18542  0.05645 -1.33823
   0.17020  0.05530 -1.62732
   0.15520  0.05397 -1.67436
   0.14048  0.05243 -1.69269
   0.12612  0.05070 -1.71067
   0.11223  0.04877 -1.72925
   0.09895  0.04665 -1.74933
   0.08645  0.04437 -1.77191
   0.07492  0.04198 -1.79817
   0.06448  0.03953 -1.82956
   0.05523  0.03707 -1.86781
   0.04714  0.03466 -1.91502
   0.04013  0.03232 -1.97346
   0.03407  0.03007 -2.04502
   0.02883  0.02790 -2.12972
   0.02429  0.02580 -2.22634
   0.02033  0.02378 -2.33404
   0.01687  0.02180 -2.44910
   0.01383  0.01987 -2.56586
   0.01117  0.01796 -2.67766
   0.00884  0.01607 -2.77641
   0.00681  0.01418 -2.85160
   0.00506  0.01228 -2.88863
   0.00358  0.01038 -2.87351
   0.00236  0.00847 -2.78218
   0.00140  0.00655 -2.59801
   0.00069  0.00463 -2.31773
   0.00024  0.00274 -1.94943
   0.00003  0.00090 -1.54111
   0.00003 -0.00090 -1.11087
   0.00024 -0.00274 -0.67395
   0.00069 -0.00463 -0.25351
   0.00140 -0.00655  0.12488
   0.00236 -0.00847  0.43134
   0.00358 -0.01038  0.66124
   0.00506 -0.01228  0.82147
   0.00681 -0.01418  0.92247
   0.00884 -0.01607  0.97815
   0.01117 -0.01796  0.99895
   0.01383 -0.01987  0.99498
   0.01687 -0.02180  0.97247
   0.02033 -0.02378  0.93768
   0.02429 -0.02580  0.89304
   0.02883 -0.02790  0.84228
   0.03407 -0.03007  0.78671
   0.04013 -0.03232  0.72824
   0.04714 -0.03466  0.66812
   0.05523 -0.03707  0.60766
   0.06448 -0.03953  0.54811
   0.07492 -0.04198  0.49108
   0.08645 -0.04437  0.43771
   0.09895 -0.04665  0.38883
   0.11223 -0.04877  0.34482
   0.12612 -0.05070  0.30575
   0.14048 -0.05243  0.27118
   0.15520 -0.05397  0.24083
   0.17020 -0.05530  0.21404
   0.18542 -0.05645  0.19052
   0.20082 -0.05742  0.16990
   0.21638 -0.05822  0.15167
   0.23206 -0.05887  0.13567
   0.24786 -0.05936  0.12145
   0.26374 -0.05971  0.10898
   0.27972 -0.05992  0.09800
   0.29577 -0.06001  0.08837
   0.31188 -0.05999  0.07974
   0.32805 -0.05984  0.07225
   0.34427 -0.05960  0.06569
   0.36055 -0.05925  0.05989
   0.37686 -0.05881  0.05489
   0.39322 -0.05827  0.05050
   0.40962 -0.05766  0.04672
   0.42604 -0.05696  0.04346
   0.44250 -0.05618  0.04067
   0.45899 -0.05534  0.03829
   0.47550 -0.05442  0.03637
   0.49203 -0.05344  0.03471
   0.50858 -0.05239  0.03342
   0.52515 -0.05129  0.03242
   0.54175 -0.05012  0.03171
   0.55835 -0.04891  0.03123
   0.57497 -0.04764  0.03102
   0.59160 -0.04632  0.03095
   0.60825 -0.04495  0.03118
   0.62490 -0.04354  0.03152
   0.64155 -0.04208  0.03212
   0.65822 -0.04058  0.03291
   0.67490 -0.03904  0.03386
   0.69157 -0.03745  0.03501
   0.70825 -0.03583  0.03637
   0.72493 -0.03417  0.03801
   0.74161 -0.03247  0.03979
   0.75829 -0.03074  0.04186
   0.77497 -0.02896  0.04417
   0.79165 -0.02715  0.04679
   0.80831 -0.02531  0.04972
   0.82498 -0.02342  0.05299
   0.84163 -0.02150  0.05661
   0.85827 -0.01955  0.06062
   0.87488 -0.01756  0.06509
   0.89145 -0.01554  0.06991
   0.90794 -0.01348  0.07518
   0.92426 -0.01141  0.08073
   0.94026 -0.00934  0.08651
   0.95565 -0.00732  0.09230
   0.96998 -0.00540  0.09778
   0.98279 -0.00365  0.10263
   0.99374 -0.00214  0.10668
   1.00000 -0.00126  0.10867
