  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.309 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0168   0.02368   0.01650  -0.0150   1.0000   0.0411
  -9.900  -1.0098   0.02327   0.01610  -0.0145   1.0000   0.0418
  -9.800  -1.0022   0.02295   0.01580  -0.0141   1.0000   0.0424
  -9.700  -0.9945   0.02267   0.01551  -0.0136   1.0000   0.0432
  -9.600  -0.9867   0.02239   0.01521  -0.0132   1.0000   0.0440
  -9.500  -0.9788   0.02211   0.01489  -0.0127   1.0000   0.0448
  -9.400  -0.9708   0.02182   0.01457  -0.0122   1.0000   0.0456
  -9.300  -0.9627   0.02156   0.01426  -0.0118   1.0000   0.0464
  -9.200  -0.9543   0.02134   0.01398  -0.0113   1.0000   0.0470
  -9.100  -0.9482   0.02072   0.01337  -0.0106   1.0000   0.0479
  -9.000  -0.9415   0.02026   0.01294  -0.0100   1.0000   0.0488
  -8.900  -0.9340   0.01996   0.01264  -0.0095   1.0000   0.0497
  -8.800  -0.9261   0.01970   0.01239  -0.0090   1.0000   0.0507
  -8.700  -0.9180   0.01947   0.01214  -0.0086   1.0000   0.0518
  -8.600  -0.9098   0.01924   0.01190  -0.0081   1.0000   0.0530
  -8.500  -0.9014   0.01904   0.01165  -0.0076   1.0000   0.0542
  -8.400  -0.8927   0.01888   0.01143  -0.0072   1.0000   0.0551
  -8.300  -0.8872   0.01833   0.01092  -0.0063   1.0000   0.0566
  -8.200  -0.8802   0.01800   0.01062  -0.0057   1.0000   0.0579
  -8.100  -0.8723   0.01777   0.01039  -0.0052   1.0000   0.0593
  -8.000  -0.8643   0.01756   0.01017  -0.0046   1.0000   0.0608
  -7.900  -0.8562   0.01736   0.00995  -0.0041   1.0000   0.0623
  -7.800  -0.8478   0.01719   0.00975  -0.0036   1.0000   0.0638
  -7.700  -0.8408   0.01686   0.00942  -0.0029   1.0000   0.0655
  -7.600  -0.8342   0.01653   0.00911  -0.0022   1.0000   0.0675
  -7.500  -0.8264   0.01631   0.00891  -0.0016   1.0000   0.0695
  -7.400  -0.8183   0.01613   0.00872  -0.0011   1.0000   0.0716
  -7.300  -0.8099   0.01597   0.00854  -0.0006   1.0000   0.0737
  -7.200  -0.8023   0.01573   0.00828   0.0001   1.0000   0.0760
  -7.100  -0.7955   0.01542   0.00802   0.0008   1.0000   0.0787
  -7.000  -0.7876   0.01522   0.00783   0.0014   1.0000   0.0814
  -6.900  -0.7792   0.01506   0.00766   0.0019   1.0000   0.0844
  -6.800  -0.7712   0.01488   0.00746   0.0025   1.0000   0.0874
  -6.700  -0.7642   0.01459   0.00723   0.0031   1.0000   0.0911
  -6.600  -0.7561   0.01442   0.00706   0.0037   1.0000   0.0950
  -6.500  -0.7475   0.01429   0.00691   0.0042   1.0000   0.0987
  -6.400  -0.7405   0.01401   0.00669   0.0048   1.0000   0.1035
  -6.300  -0.7324   0.01383   0.00654   0.0054   1.0000   0.1085
  -6.200  -0.7243   0.01367   0.00637   0.0059   1.0000   0.1137
  -6.100  -0.7167   0.01344   0.00621   0.0065   1.0000   0.1197
  -6.000  -0.7082   0.01331   0.00607   0.0070   1.0000   0.1260
  -5.900  -0.7007   0.01308   0.00591   0.0076   1.0000   0.1331
  -5.700  -0.6845   0.01273   0.00563   0.0087   1.0000   0.1491
  -5.600  -0.6763   0.01257   0.00551   0.0092   1.0000   0.1579
  -5.500  -0.6681   0.01240   0.00539   0.0096   1.0000   0.1677
  -5.400  -0.6600   0.01222   0.00527   0.0101   1.0000   0.1777
  -5.300  -0.6517   0.01207   0.00517   0.0106   1.0000   0.1882
  -5.200  -0.6433   0.01193   0.00507   0.0111   1.0000   0.1997
  -5.100  -0.6351   0.01176   0.00497   0.0115   1.0000   0.2113
  -5.000  -0.6267   0.01162   0.00487   0.0120   1.0000   0.2232
  -4.900  -0.6181   0.01148   0.00479   0.0124   1.0000   0.2353
  -4.700  -0.6010   0.01122   0.00464   0.0132   1.0000   0.2606
  -4.600  -0.5924   0.01110   0.00457   0.0136   1.0000   0.2734
  -4.500  -0.5837   0.01098   0.00451   0.0140   1.0000   0.2862
  -4.400  -0.5749   0.01087   0.00445   0.0143   1.0000   0.2992
  -4.200  -0.5569   0.01067   0.00436   0.0150   1.0000   0.3259
  -4.100  -0.5479   0.01057   0.00431   0.0153   1.0000   0.3392
  -4.000  -0.5389   0.01048   0.00428   0.0156   1.0000   0.3523
  -3.900  -0.5297   0.01040   0.00424   0.0158   1.0000   0.3654
  -3.800  -0.5204   0.01032   0.00422   0.0161   1.0000   0.3789
  -3.700  -0.5043   0.01021   0.00417   0.0149   0.9983   0.3954
  -3.600  -0.4882   0.01011   0.00413   0.0138   0.9965   0.4118
  -3.500  -0.4718   0.01001   0.00409   0.0126   0.9949   0.4282
  -3.400  -0.4556   0.00992   0.00406   0.0115   0.9933   0.4442
  -3.300  -0.4404   0.00981   0.00402   0.0105   0.9910   0.4598
  -3.100  -0.4088   0.00962   0.00394   0.0085   0.9867   0.4910
  -3.000  -0.3923   0.00953   0.00392   0.0073   0.9849   0.5064
  -2.900  -0.3756   0.00944   0.00388   0.0061   0.9834   0.5218
  -2.800  -0.3609   0.00934   0.00385   0.0054   0.9808   0.5363
  -2.700  -0.3464   0.00925   0.00381   0.0047   0.9779   0.5504
  -2.600  -0.3309   0.00916   0.00378   0.0038   0.9755   0.5648
  -2.500  -0.3146   0.00907   0.00374   0.0027   0.9734   0.5793
  -2.400  -0.2979   0.00898   0.00371   0.0016   0.9718   0.5938
  -2.200  -0.2676   0.00880   0.00364   0.0000   0.9668   0.6213
  -2.100  -0.2531   0.00871   0.00361  -0.0006   0.9636   0.6344
  -2.000  -0.2375   0.00863   0.00357  -0.0015   0.9612   0.6476
  -1.900  -0.2218   0.00854   0.00353  -0.0023   0.9589   0.6607
  -1.800  -0.2059   0.00845   0.00349  -0.0032   0.9568   0.6738
  -1.700  -0.1929   0.00837   0.00346  -0.0034   0.9531   0.6855
  -1.600  -0.1808   0.00829   0.00343  -0.0035   0.9485   0.6970
  -1.500  -0.1672   0.00822   0.00339  -0.0038   0.9449   0.7091
  -1.400  -0.1530   0.00813   0.00336  -0.0043   0.9419   0.7207
  -1.300  -0.1411   0.00806   0.00333  -0.0042   0.9373   0.7315
  -1.200  -0.1300   0.00800   0.00330  -0.0040   0.9318   0.7426
  -1.100  -0.1175   0.00793   0.00327  -0.0040   0.9274   0.7532
