NACA 0012 AIRFOILS                              
 Alfa =  -9.10000 Re =   115785.094 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10158
   0.99374  0.00214  0.09996
   0.98279  0.00365  0.09533
   0.96998  0.00540  0.09035
   0.95565  0.00732  0.08535
   0.94026  0.00934  0.08044
   0.92426  0.01141  0.07612
   0.90794  0.01348  0.07236
   0.89145  0.01554  0.06919
   0.87488  0.01756  0.06655
   0.85827  0.01955  0.06440
   0.84163  0.02150  0.06267
   0.82498  0.02342  0.06137
   0.80831  0.02531  0.06036
   0.79164  0.02715  0.05972
   0.77497  0.02896  0.05930
   0.75829  0.03074  0.05914
   0.74161  0.03247  0.05924
   0.72493  0.03417  0.05954
   0.70825  0.03583  0.05999
   0.69157  0.03745  0.06071
   0.67489  0.03904  0.06153
   0.65822  0.04058  0.06262
   0.64155  0.04208  0.06385
   0.62490  0.04354  0.06529
   0.60824  0.04495  0.06688
   0.59160  0.04632  0.06879
   0.57497  0.04764  0.07080
   0.55835  0.04891  0.07305
   0.54174  0.05012  0.07564
   0.52515  0.05129  0.07847
   0.50858  0.05239  0.08157
   0.49203  0.05344  0.08508
   0.47550  0.05442  0.08879
   0.45899  0.05534  0.09310
   0.44250  0.05618  0.09772
   0.42604  0.05696  0.10288
   0.40962  0.05766  0.10860
   0.39322  0.05828  0.11483
   0.37686  0.05881  0.12176
   0.36055  0.05925  0.12944
   0.34427  0.05960  0.13794
   0.32805  0.05984  0.14733
   0.31188  0.05999  0.15776
   0.29576  0.06001  0.16931
   0.27972  0.05992  0.18211
   0.26374  0.05971  0.19627
   0.24786  0.05936  0.21225
   0.23206  0.05887  0.22980
   0.21638  0.05822  0.24939
   0.20082  0.05742  0.27138
   0.18542  0.05645  0.29589
   0.17020  0.05530  0.32324
   0.15520  0.05397  0.35406
   0.14048  0.05243  0.38858
   0.12612  0.05070  0.42703
   0.11223  0.04877  0.46999
   0.09895  0.04665  0.51739
   0.08645  0.04437  0.56911
   0.07492  0.04198  0.62440
   0.06448  0.03953  0.68184
   0.05523  0.03707  0.74006
   0.04714  0.03466  0.79669
   0.04013  0.03232  0.85053
   0.03407  0.03007  0.89932
   0.02883  0.02790  0.94134
   0.02429  0.02580  0.97394
   0.02033  0.02378  0.99482
   0.01687  0.02180  0.99940
   0.01383  0.01987  0.98306
   0.01117  0.01796  0.93792
   0.00884  0.01607  0.85587
   0.00681  0.01418  0.72451
   0.00506  0.01228  0.53063
   0.00358  0.01038  0.26034
   0.00236  0.00847 -0.09649
   0.00140  0.00655 -0.54386
   0.00069  0.00463 -1.06403
   0.00024  0.00274 -1.61368
   0.00003  0.00090 -2.15763
   0.00003 -0.00090 -2.66983
   0.00024 -0.00274 -3.13359
   0.00069 -0.00463 -3.51931
   0.00140 -0.00655 -3.77551
   0.00236 -0.00847 -3.89783
   0.00358 -0.01038 -3.90356
   0.00506 -0.01228 -3.81626
   0.00681 -0.01418 -3.67362
   0.00884 -0.01607 -3.50105
   0.01117 -0.01796 -3.33021
   0.01383 -0.01987 -3.18311
   0.01687 -0.02180 -3.06551
   0.02033 -0.02378 -2.97747
   0.02429 -0.02580 -2.91400
   0.02883 -0.02790 -2.86762
   0.03407 -0.03007 -2.83241
   0.04013 -0.03232 -2.80425
   0.04714 -0.03466 -2.78015
   0.05523 -0.03707 -2.75786
   0.06448 -0.03953 -2.73540
   0.07492 -0.04198 -2.71070
   0.08645 -0.04437 -2.42345
   0.09895 -0.04665 -1.98793
   0.11223 -0.04877 -1.66781
   0.12612 -0.05070 -1.48452
   0.14048 -0.05243 -1.36818
   0.15520 -0.05397 -1.28743
   0.17020 -0.05530 -1.22359
   0.18542 -0.05645 -1.16792
   0.20082 -0.05742 -1.11677
   0.21638 -0.05822 -1.06890
   0.23206 -0.05887 -1.02334
   0.24786 -0.05936 -0.98021
   0.26374 -0.05971 -0.93881
   0.27972 -0.05992 -0.89923
   0.29577 -0.06001 -0.86133
   0.31188 -0.05999 -0.82512
   0.32805 -0.05984 -0.79023
   0.34427 -0.05960 -0.75667
   0.36055 -0.05925 -0.72445
   0.37686 -0.05881 -0.69324
   0.39322 -0.05827 -0.66318
   0.40962 -0.05766 -0.63413
   0.42604 -0.05696 -0.60601
   0.44250 -0.05618 -0.57869
   0.45899 -0.05534 -0.55225
   0.47550 -0.05442 -0.52652
   0.49203 -0.05344 -0.50151
   0.50858 -0.05239 -0.47712
   0.52515 -0.05129 -0.45328
   0.54175 -0.05012 -0.43004
   0.55835 -0.04891 -0.40736
   0.57497 -0.04764 -0.38498
   0.59160 -0.04632 -0.36322
   0.60825 -0.04495 -0.34170
   0.62490 -0.04354 -0.32068
   0.64155 -0.04208 -0.29981
   0.65822 -0.04058 -0.27931
   0.67490 -0.03904 -0.25903
   0.69157 -0.03745 -0.23904
   0.70825 -0.03583 -0.21915
   0.72493 -0.03417 -0.19947
   0.74161 -0.03247 -0.17994
   0.75829 -0.03074 -0.16052
   0.77497 -0.02896 -0.14124
   0.79165 -0.02715 -0.12205
   0.80831 -0.02531 -0.10293
   0.82498 -0.02342 -0.08392
   0.84163 -0.02150 -0.06510
   0.85827 -0.01955 -0.04636
   0.87488 -0.01756 -0.02779
   0.89145 -0.01554 -0.00952
   0.90794 -0.01348  0.00848
   0.92426 -0.01141  0.02600
   0.94026 -0.00934  0.04287
   0.95565 -0.00732  0.05874
   0.96998 -0.00540  0.07311
   0.98279 -0.00365  0.08562
   0.99374 -0.00214  0.09599
   1.00000 -0.00126  0.10158
