NACA 0012 AIRFOILS                              
 Alfa =  -8.30000 Re =   247008.203 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11879
   0.99374  0.00214  0.11675
   0.98279  0.00365  0.11204
   0.96998  0.00540  0.10639
   0.95565  0.00732  0.10018
   0.94026  0.00934  0.09373
   0.92426  0.01141  0.08770
   0.90794  0.01348  0.08223
   0.89145  0.01554  0.07741
   0.87488  0.01756  0.07325
   0.85827  0.01955  0.06967
   0.84163  0.02150  0.06662
   0.82498  0.02342  0.06409
   0.80831  0.02531  0.06192
   0.79164  0.02715  0.06019
   0.77497  0.02896  0.05873
   0.75829  0.03074  0.05756
   0.74161  0.03247  0.05671
   0.72493  0.03417  0.05605
   0.70825  0.03583  0.05559
   0.69157  0.03745  0.05541
   0.67489  0.03904  0.05532
   0.65822  0.04058  0.05555
   0.64155  0.04208  0.05590
   0.62490  0.04354  0.05646
   0.60824  0.04495  0.05719
   0.59160  0.04632  0.05825
   0.57497  0.04764  0.05937
   0.55835  0.04891  0.06073
   0.54174  0.05012  0.06244
   0.52515  0.05129  0.06438
   0.50858  0.05239  0.06657
   0.49203  0.05344  0.06919
   0.47550  0.05442  0.07192
   0.45899  0.05534  0.07533
   0.44250  0.05618  0.07895
   0.42604  0.05696  0.08314
   0.40962  0.05766  0.08786
   0.39322  0.05828  0.09305
   0.37686  0.05881  0.09893
   0.36055  0.05925  0.10556
   0.34427  0.05960  0.11295
   0.32805  0.05984  0.12123
   0.31188  0.05999  0.13049
   0.29576  0.06001  0.14086
   0.27972  0.05992  0.15248
   0.26374  0.05971  0.16535
   0.24786  0.05936  0.18008
   0.23206  0.05887  0.19635
   0.21638  0.05822  0.21458
   0.20082  0.05742  0.23526
   0.18542  0.05645  0.25837
   0.17020  0.05530  0.28434
   0.15520  0.05397  0.31378
   0.14048  0.05243  0.34700
   0.12612  0.05070  0.38418
   0.11223  0.04877  0.42600
   0.09895  0.04665  0.47252
   0.08645  0.04437  0.52363
   0.07492  0.04198  0.57879
   0.06448  0.03953  0.63661
   0.05523  0.03707  0.69603
   0.04714  0.03466  0.75492
   0.04013  0.03232  0.81162
   0.03407  0.03007  0.86511
   0.02883  0.02790  0.91246
   0.02429  0.02580  0.95276
   0.02033  0.02378  0.98247
   0.01687  0.02180  0.99850
   0.01383  0.01987  0.99586
   0.01117  0.01796  0.96805
   0.00884  0.01607  0.90603
   0.00681  0.01418  0.79957
   0.00506  0.01228  0.63289
   0.00358  0.01038  0.39523
   0.00236  0.00847  0.07271
   0.00140  0.00655 -0.33972
   0.00069  0.00463 -0.82991
   0.00024  0.00274 -1.35438
   0.00003  0.00090 -1.88544
   0.00003 -0.00090 -2.39396
   0.00024 -0.00274 -2.86680
   0.00069 -0.00463 -3.27437
   0.00140 -0.00655 -3.56221
   0.00236 -0.00847 -3.72740
   0.00358 -0.01038 -3.78084
   0.00506 -0.01228 -3.74165
   0.00681 -0.01418 -3.64611
   0.00884 -0.01607 -3.50923
   0.01117 -0.01796 -3.35390
   0.01383 -0.01987 -3.19592
   0.01687 -0.02180 -3.05358
   0.02033 -0.02378 -2.93492
   0.02429 -0.02580 -2.84075
   0.02883 -0.02790 -2.76978
   0.03407 -0.03007 -2.71561
   0.04013 -0.03232 -2.67187
   0.04714 -0.03466 -2.63320
   0.05523 -0.03707 -2.59453
   0.06448 -0.03953 -2.44623
   0.07492 -0.04198 -1.88609
   0.08645 -0.04437 -1.63437
   0.09895 -0.04665 -1.53339
   0.11223 -0.04877 -1.46258
   0.12612 -0.05070 -1.39486
   0.14048 -0.05243 -1.33055
   0.15520 -0.05397 -1.26889
   0.17020 -0.05530 -1.21079
   0.18542 -0.05645 -1.15589
   0.20082 -0.05742 -1.10426
   0.21638 -0.05822 -1.05584
   0.23206 -0.05887 -1.00997
   0.24786 -0.05936 -0.96693
   0.26374 -0.05971 -0.92590
   0.27972 -0.05992 -0.88685
   0.29577 -0.06001 -0.84964
   0.31188 -0.05999 -0.81431
   0.32805 -0.05984 -0.78033
   0.34427 -0.05960 -0.74771
   0.36055 -0.05925 -0.71649
   0.37686 -0.05881 -0.68624
   0.39322 -0.05827 -0.65717
   0.40962 -0.05766 -0.62909
   0.42604 -0.05696 -0.60197
   0.44250 -0.05618 -0.57555
   0.45899 -0.05534 -0.55006
   0.47550 -0.05442 -0.52521
   0.49203 -0.05344 -0.50107
   0.50858 -0.05239 -0.47753
   0.52515 -0.05129 -0.45450
   0.54175 -0.05012 -0.43204
   0.55835 -0.04891 -0.41010
   0.57497 -0.04764 -0.38839
   0.59160 -0.04632 -0.36732
   0.60825 -0.04495 -0.34642
   0.62490 -0.04354 -0.32594
   0.64155 -0.04208 -0.30557
   0.65822 -0.04058 -0.28550
   0.67490 -0.03904 -0.26558
   0.69157 -0.03745 -0.24585
   0.70825 -0.03583 -0.22611
   0.72493 -0.03417 -0.20645
   0.74161 -0.03247 -0.18680
   0.75829 -0.03074 -0.16712
   0.77497 -0.02896 -0.14742
   0.79165 -0.02715 -0.12757
   0.80831 -0.02531 -0.10759
   0.82498 -0.02342 -0.08749
   0.84163 -0.02150 -0.06736
   0.85827 -0.01955 -0.04703
   0.87488 -0.01756 -0.02665
   0.89145 -0.01554 -0.00638
   0.90794 -0.01348  0.01381
   0.92426 -0.01141  0.03362
   0.94026 -0.00934  0.05278
   0.95565 -0.00732  0.07083
   0.96998 -0.00540  0.08711
   0.98279 -0.00365  0.10116
   0.99374 -0.00214  0.11270
   1.00000 -0.00126  0.11879
