  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.232 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0097   0.02785   0.02020  -0.0160   1.0000   0.0472
  -9.900  -1.0020   0.02677   0.01915  -0.0158   1.0000   0.0481
  -9.800  -0.9942   0.02625   0.01866  -0.0154   1.0000   0.0489
  -9.700  -0.9864   0.02586   0.01827  -0.0150   1.0000   0.0497
  -9.600  -0.9785   0.02549   0.01789  -0.0146   1.0000   0.0505
  -9.500  -0.9707   0.02512   0.01749  -0.0142   1.0000   0.0513
  -9.400  -0.9628   0.02474   0.01707  -0.0137   1.0000   0.0522
  -9.300  -0.9548   0.02436   0.01665  -0.0132   1.0000   0.0531
  -9.200  -0.9468   0.02403   0.01625  -0.0128   1.0000   0.0541
  -9.100  -0.9386   0.02376   0.01591  -0.0123   1.0000   0.0549
  -9.000  -0.9312   0.02308   0.01523  -0.0118   1.0000   0.0561
  -8.900  -0.9238   0.02257   0.01476  -0.0113   1.0000   0.0572
  -8.800  -0.9160   0.02224   0.01445  -0.0109   1.0000   0.0584
  -8.700  -0.9080   0.02194   0.01415  -0.0104   1.0000   0.0596
  -8.600  -0.8999   0.02165   0.01384  -0.0100   1.0000   0.0609
  -8.500  -0.8918   0.02136   0.01351  -0.0095   1.0000   0.0622
  -8.400  -0.8835   0.02109   0.01319  -0.0090   1.0000   0.0635
  -8.300  -0.8753   0.02081   0.01285  -0.0085   1.0000   0.0647
  -8.200  -0.8689   0.02018   0.01229  -0.0078   1.0000   0.0664
  -8.100  -0.8614   0.01986   0.01199  -0.0073   1.0000   0.0680
  -8.000  -0.8535   0.01961   0.01175  -0.0067   1.0000   0.0697
  -7.900  -0.8455   0.01937   0.01149  -0.0062   1.0000   0.0716
  -7.800  -0.8372   0.01914   0.01123  -0.0057   1.0000   0.0735
  -7.700  -0.8291   0.01890   0.01093  -0.0051   1.0000   0.0752
  -7.600  -0.8231   0.01838   0.01048  -0.0044   1.0000   0.0774
  -7.500  -0.8157   0.01811   0.01023  -0.0038   1.0000   0.0796
  -7.400  -0.8077   0.01788   0.01001  -0.0032   1.0000   0.0821
  -7.300  -0.7995   0.01769   0.00978  -0.0027   1.0000   0.0847
  -7.200  -0.7918   0.01742   0.00949  -0.0021   1.0000   0.0873
  -7.100  -0.7854   0.01704   0.00918  -0.0013   1.0000   0.0903
  -7.000  -0.7776   0.01681   0.00896  -0.0007   1.0000   0.0934
  -6.900  -0.7694   0.01662   0.00875  -0.0002   1.0000   0.0969
  -6.800  -0.7620   0.01635   0.00848   0.0005   1.0000   0.1005
  -6.700  -0.7550   0.01605   0.00823   0.0011   1.0000   0.1045
  -6.600  -0.7469   0.01585   0.00804   0.0017   1.0000   0.1090
  -6.500  -0.7391   0.01563   0.00781   0.0023   1.0000   0.1137
  -6.400  -0.7320   0.01534   0.00760   0.0029   1.0000   0.1188
  -6.300  -0.7238   0.01517   0.00741   0.0035   1.0000   0.1247
  -6.200  -0.7165   0.01489   0.00719   0.0041   1.0000   0.1307
  -6.100  -0.7086   0.01469   0.00702   0.0047   1.0000   0.1378
  -6.000  -0.7011   0.01444   0.00682   0.0053   1.0000   0.1451
  -5.900  -0.6931   0.01425   0.00665   0.0058   1.0000   0.1536
  -5.800  -0.6856   0.01401   0.00648   0.0064   1.0000   0.1622
  -5.700  -0.6776   0.01382   0.00632   0.0070   1.0000   0.1720
  -5.600  -0.6698   0.01361   0.00618   0.0075   1.0000   0.1825
  -5.500  -0.6620   0.01340   0.00604   0.0081   1.0000   0.1934
  -5.400  -0.6540   0.01322   0.00590   0.0086   1.0000   0.2051
  -5.300  -0.6459   0.01305   0.00578   0.0091   1.0000   0.2175
  -5.200  -0.6379   0.01287   0.00566   0.0096   1.0000   0.2303
  -5.100  -0.6298   0.01269   0.00555   0.0101   1.0000   0.2432
  -5.000  -0.6217   0.01252   0.00545   0.0106   1.0000   0.2565
  -4.900  -0.6134   0.01237   0.00535   0.0110   1.0000   0.2699
  -4.800  -0.6051   0.01223   0.00526   0.0115   1.0000   0.2835
  -4.700  -0.5967   0.01209   0.00518   0.0119   1.0000   0.2975
  -4.600  -0.5882   0.01197   0.00511   0.0124   1.0000   0.3116
  -4.500  -0.5798   0.01183   0.00504   0.0128   1.0000   0.3254
  -4.400  -0.5713   0.01170   0.00497   0.0132   1.0000   0.3392
  -4.300  -0.5627   0.01159   0.00491   0.0136   1.0000   0.3528
  -4.200  -0.5541   0.01148   0.00485   0.0140   1.0000   0.3666
  -4.100  -0.5454   0.01138   0.00480   0.0144   1.0000   0.3805
  -4.000  -0.5365   0.01129   0.00476   0.0148   1.0000   0.3944
  -3.900  -0.5276   0.01120   0.00472   0.0151   1.0000   0.4084
  -3.800  -0.5187   0.01111   0.00469   0.0155   1.0000   0.4220
  -3.700  -0.5097   0.01102   0.00467   0.0158   1.0000   0.4356
  -3.600  -0.5007   0.01095   0.00464   0.0161   1.0000   0.4491
  -3.500  -0.4916   0.01088   0.00463   0.0164   1.0000   0.4628
  -3.400  -0.4824   0.01082   0.00460   0.0167   1.0000   0.4767
  -3.300  -0.4733   0.01075   0.00460   0.0170   1.0000   0.4903
  -3.200  -0.4642   0.01069   0.00460   0.0173   1.0000   0.5037
  -3.100  -0.4551   0.01064   0.00460   0.0176   1.0000   0.5171
  -3.000  -0.4460   0.01059   0.00460   0.0179   1.0000   0.5305
  -2.800  -0.4125   0.01046   0.00460   0.0155   0.9957   0.5631
  -2.700  -0.3951   0.01041   0.00460   0.0141   0.9938   0.5793
  -2.600  -0.3793   0.01033   0.00459   0.0131   0.9909   0.5948
  -2.500  -0.3629   0.01026   0.00458   0.0120   0.9880   0.6102
  -2.400  -0.3459   0.01021   0.00458   0.0108   0.9855   0.6257
  -2.300  -0.3284   0.01015   0.00458   0.0095   0.9835   0.6410
  -2.200  -0.3132   0.01008   0.00457   0.0087   0.9803   0.6552
  -2.100  -0.2980   0.01000   0.00456   0.0079   0.9768   0.6691
  -2.000  -0.2814   0.00994   0.00456   0.0069   0.9741   0.6831
  -1.900  -0.2641   0.00988   0.00455   0.0057   0.9718   0.6970
  -1.800  -0.2461   0.00983   0.00455   0.0044   0.9701   0.7109
  -1.700  -0.2335   0.00977   0.00453   0.0042   0.9652   0.7236
  -1.600  -0.2178   0.00970   0.00452   0.0034   0.9620   0.7359
  -1.500  -0.2008   0.00964   0.00451   0.0024   0.9595   0.7483
  -1.400  -0.1830   0.00959   0.00449   0.0012   0.9574   0.7607
  -1.300  -0.1659   0.00953   0.00448   0.0001   0.9553   0.7725
  -1.200  -0.1545   0.00948   0.00448   0.0003   0.9496   0.7829
  -1.100  -0.1397   0.00943   0.00445  -0.0002   0.9458   0.7939
  -1.000  -0.1240   0.00937   0.00444  -0.0009   0.9428   0.8043
  -0.900  -0.1079   0.00932   0.00442  -0.0016   0.9403   0.8139
  -0.800  -0.0981   0.00929   0.00440  -0.0011   0.9334   0.8243
  -0.700  -0.0844   0.00925   0.00440  -0.0012   0.9290   0.8326
  -0.600  -0.0701   0.00920   0.00436  -0.0016   0.9254   0.8423
  -0.500  -0.0590   0.00919   0.00438  -0.0012   0.9191   0.8500
  -0.400  -0.0473   0.00915   0.00436  -0.0010   0.9132   0.8592
  -0.300  -0.0336   0.00913   0.00435  -0.0011   0.9088   0.8660
  -0.200  -0.0240   0.00912   0.00434  -0.0005   0.9012   0.8752
  -0.100  -0.0113   0.00912   0.00435  -0.0003   0.8952   0.8811
   0.000   0.0000   0.00911   0.00434  -0.0000   0.8890   0.8890
   0.100   0.0113   0.00912   0.00435   0.0003   0.8811   0.8952
   0.200   0.0240   0.00912   0.00434   0.0005   0.8752   0.9012
   0.300   0.0336   0.00913   0.00435   0.0011   0.8661   0.9088
   0.400   0.0473   0.00915   0.00436   0.0010   0.8592   0.9132
   0.500   0.0590   0.00919   0.00438   0.0012   0.8501   0.9191
   0.600   0.0701   0.00920   0.00436   0.0016   0.8423   0.9254
   0.700   0.0844   0.00925   0.00440   0.0012   0.8326   0.9290
   0.800   0.0981   0.00929   0.00440   0.0011   0.8243   0.9334
   0.900   0.1079   0.00932   0.00441   0.0016   0.8139   0.9403
   1.000   0.1240   0.00937   0.00444   0.0009   0.8043   0.9428
   1.100   0.1397   0.00943   0.00445   0.0002   0.7939   0.9458
   1.200   0.1545   0.00948   0.00448  -0.0003   0.7829   0.9496
   1.300   0.1659   0.00953   0.00448  -0.0001   0.7726   0.9553
   1.400   0.1830   0.00959   0.00449  -0.0012   0.7607   0.9574
   1.500   0.2008   0.00964   0.00451  -0.0024   0.7483   0.9595
   1.600   0.2178   0.00970   0.00452  -0.0034   0.7358   0.9620
   1.700   0.2335   0.00977   0.00453  -0.0042   0.7236   0.9652
   1.800   0.2461   0.00983   0.00455  -0.0044   0.7109   0.9701
   1.900   0.2641   0.00988   0.00455  -0.0057   0.6970   0.9719
   2.000   0.2814   0.00994   0.00455  -0.0069   0.6831   0.9741
   2.100   0.2979   0.01000   0.00456  -0.0079   0.6691   0.9768
   2.200   0.3132   0.01007   0.00457  -0.0087   0.6552   0.9803
   2.300   0.3284   0.01015   0.00458  -0.0095   0.6411   0.9835
   2.400   0.3459   0.01020   0.00458  -0.0108   0.6257   0.9856
   2.500   0.3629   0.01026   0.00458  -0.0120   0.6102   0.9881
