NACA 0012 AIRFOILS                              
 Alfa =   9.10000 Re =   247008.203 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.11003
   0.99374  0.00214  0.10481
   0.98279  0.00365  0.09494
   0.96998  0.00540  0.08274
   0.95565  0.00732  0.06837
   0.94026  0.00934  0.05219
   0.92426  0.01141  0.03474
   0.90794  0.01348  0.01635
   0.89145  0.01554 -0.00265
   0.87488  0.01756 -0.02216
   0.85827  0.01955 -0.04190
   0.84163  0.02150 -0.06189
   0.82498  0.02342 -0.08196
   0.80831  0.02531 -0.10217
   0.79164  0.02715 -0.12230
   0.77497  0.02896 -0.14267
   0.75829  0.03074 -0.16293
   0.74161  0.03247 -0.18322
   0.72493  0.03417 -0.20367
   0.70825  0.03583 -0.22414
   0.69157  0.03745 -0.24468
   0.67489  0.03904 -0.26547
   0.65822  0.04058 -0.28634
   0.64155  0.04208 -0.30741
   0.62490  0.04354 -0.32888
   0.60824  0.04495 -0.35047
   0.59160  0.04632 -0.37241
   0.57497  0.04764 -0.39487
   0.55835  0.04891 -0.41761
   0.54174  0.05012 -0.44089
   0.52515  0.05129 -0.46461
   0.50858  0.05239 -0.48901
   0.49203  0.05344 -0.51393
   0.47550  0.05442 -0.53956
   0.45899  0.05534 -0.56594
   0.44250  0.05618 -0.59308
   0.42604  0.05696 -0.62105
   0.40962  0.05766 -0.64992
   0.39322  0.05828 -0.67991
   0.37686  0.05881 -0.71097
   0.36055  0.05925 -0.74320
   0.34427  0.05960 -0.77673
   0.32805  0.05984 -0.81162
   0.31188  0.05999 -0.84811
   0.29576  0.06001 -0.88627
   0.27972  0.05992 -0.92635
   0.26374  0.05971 -0.96865
   0.24786  0.05936 -1.01298
   0.23206  0.05887 -1.06004
   0.21638  0.05822 -1.11012
   0.20082  0.05742 -1.16337
   0.18542  0.05645 -1.22029
   0.17020  0.05530 -1.28150
   0.15520  0.05397 -1.34704
   0.14048  0.05243 -1.41712
   0.12612  0.05070 -1.49237
   0.11223  0.04877 -1.57222
   0.09895  0.04665 -1.65638
   0.08645  0.04437 -1.75311
   0.07492  0.04198 -1.90011
   0.06448  0.03953 -2.22770
   0.05523  0.03707 -2.85621
   0.04714  0.03466 -3.05672
   0.04013  0.03232 -3.09238
   0.03407  0.03007 -3.12732
   0.02883  0.02790 -3.16663
   0.02429  0.02580 -3.21601
   0.02033  0.02378 -3.28293
   0.01687  0.02180 -3.37697
   0.01383  0.01987 -3.50437
   0.01117  0.01796 -3.66495
   0.00884  0.01607 -3.84921
   0.00681  0.01418 -4.03008
   0.00506  0.01228 -4.17540
   0.00358  0.01038 -4.26050
   0.00236  0.00847 -4.24872
   0.00140  0.00655 -4.11164
   0.00069  0.00463 -3.83821
   0.00024  0.00274 -3.42248
   0.00003  0.00090 -2.93179
   0.00003 -0.00090 -2.38576
   0.00024 -0.00274 -1.80765
   0.00069 -0.00463 -1.22379
   0.00140 -0.00655 -0.66894
   0.00236 -0.00847 -0.19337
   0.00358 -0.01038  0.18928
   0.00506 -0.01228  0.47980
   0.00681 -0.01418  0.68932
   0.00884 -0.01607  0.83306
   0.01117 -0.01796  0.92432
   0.01383 -0.01987  0.97617
   0.01687 -0.02180  0.99792
   0.02033 -0.02378  0.99719
   0.02429 -0.02580  0.97926
   0.02883 -0.02790  0.94872
   0.03407 -0.03007  0.90808
   0.04013 -0.03232  0.86040
   0.04714 -0.03466  0.80712
   0.05523 -0.03707  0.75070
   0.06448 -0.03953  0.69257
   0.07492 -0.04198  0.63505
   0.08645 -0.04437  0.57957
   0.09895 -0.04665  0.52762
   0.11223 -0.04877  0.47979
   0.12612 -0.05070  0.43666
   0.14048 -0.05243  0.39769
   0.15520 -0.05397  0.36303
   0.17020 -0.05530  0.33192
   0.18542 -0.05645  0.30419
   0.20082 -0.05742  0.27952
   0.21638 -0.05822  0.25734
   0.23206 -0.05887  0.23754
   0.24786 -0.05936  0.21964
   0.26374 -0.05971  0.20366
   0.27972 -0.05992  0.18927
   0.29577 -0.06001  0.17643
   0.31188 -0.05999  0.16460
   0.32805 -0.05984  0.15409
   0.34427 -0.05960  0.14462
   0.36055 -0.05925  0.13597
   0.37686 -0.05881  0.12827
   0.39322 -0.05827  0.12122
   0.40962 -0.05766  0.11485
   0.42604 -0.05696  0.10910
   0.44250 -0.05618  0.10388
   0.45899 -0.05534  0.09913
   0.47550 -0.05442  0.09492
   0.49203 -0.05344  0.09098
   0.50858 -0.05239  0.08745
   0.52515 -0.05129  0.08431
   0.54175 -0.05012  0.08146
   0.55835 -0.04891  0.07884
   0.57497 -0.04764  0.07660
   0.59160 -0.04632  0.07440
   0.60825 -0.04495  0.07261
   0.62490 -0.04354  0.07085
   0.64155 -0.04208  0.06945
   0.65822 -0.04058  0.06819
   0.67490 -0.03904  0.06708
   0.69157 -0.03745  0.06615
   0.70825 -0.03583  0.06542
   0.72493 -0.03417  0.06500
   0.74161 -0.03247  0.06459
   0.75829 -0.03074  0.06453
   0.77497 -0.02896  0.06458
   0.79165 -0.02715  0.06502
   0.80831 -0.02531  0.06564
   0.82498 -0.02342  0.06668
   0.84163 -0.02150  0.06798
   0.85827 -0.01955  0.06967
   0.87488 -0.01756  0.07197
   0.89145 -0.01554  0.07467
   0.90794 -0.01348  0.07814
   0.92426 -0.01141  0.08210
   0.94026 -0.00934  0.08678
   0.95565 -0.00732  0.09211
   0.96998 -0.00540  0.09779
   0.98279 -0.00365  0.10330
   0.99374 -0.00214  0.10837
   1.00000 -0.00126  0.11003
