  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.185 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0055   0.03114   0.02342  -0.0170   1.0000   0.0535
  -9.900  -0.9989   0.03058   0.02275  -0.0164   1.0000   0.0542
  -9.800  -0.9922   0.03009   0.02213  -0.0157   1.0000   0.0548
  -9.700  -0.9851   0.02938   0.02131  -0.0152   1.0000   0.0555
  -9.600  -0.9765   0.02833   0.02029  -0.0150   1.0000   0.0564
  -9.500  -0.9683   0.02777   0.01976  -0.0147   1.0000   0.0573
  -9.400  -0.9602   0.02735   0.01935  -0.0144   1.0000   0.0583
  -9.300  -0.9523   0.02697   0.01896  -0.0140   1.0000   0.0594
  -9.200  -0.9444   0.02659   0.01854  -0.0135   1.0000   0.0605
  -9.100  -0.9364   0.02619   0.01809  -0.0131   1.0000   0.0618
  -9.000  -0.9284   0.02581   0.01763  -0.0126   1.0000   0.0630
  -8.900  -0.9204   0.02548   0.01720  -0.0120   1.0000   0.0640
  -8.800  -0.9122   0.02475   0.01645  -0.0116   1.0000   0.0652
  -8.700  -0.9041   0.02412   0.01587  -0.0113   1.0000   0.0666
  -8.600  -0.8960   0.02372   0.01550  -0.0109   1.0000   0.0679
  -8.500  -0.8878   0.02339   0.01517  -0.0105   1.0000   0.0693
  -8.400  -0.8797   0.02307   0.01483  -0.0100   1.0000   0.0710
  -8.300  -0.8714   0.02276   0.01447  -0.0095   1.0000   0.0728
  -8.200  -0.8631   0.02250   0.01412  -0.0090   1.0000   0.0744
  -8.100  -0.8554   0.02189   0.01353  -0.0085   1.0000   0.0762
  -8.000  -0.8478   0.02143   0.01313  -0.0080   1.0000   0.0780
  -7.900  -0.8399   0.02111   0.01284  -0.0075   1.0000   0.0799
  -7.800  -0.8319   0.02082   0.01254  -0.0070   1.0000   0.0820
  -7.700  -0.8237   0.02055   0.01222  -0.0064   1.0000   0.0844
  -7.600  -0.8152   0.02035   0.01194  -0.0059   1.0000   0.0865
  -7.500  -0.8087   0.01974   0.01143  -0.0053   1.0000   0.0892
  -7.400  -0.8012   0.01945   0.01116  -0.0047   1.0000   0.0918
  -7.300  -0.7932   0.01919   0.01090  -0.0041   1.0000   0.0947
  -7.200  -0.7850   0.01897   0.01063  -0.0036   1.0000   0.0978
  -7.100  -0.7781   0.01854   0.01024  -0.0029   1.0000   0.1010
  -7.000  -0.7709   0.01823   0.00998  -0.0023   1.0000   0.1044
  -6.900  -0.7630   0.01799   0.00974  -0.0017   1.0000   0.1084
  -6.800  -0.7547   0.01779   0.00948  -0.0011   1.0000   0.1125
  -6.700  -0.7484   0.01737   0.00916  -0.0004   1.0000   0.1168
  -6.600  -0.7406   0.01713   0.00893   0.0002   1.0000   0.1218
  -6.500  -0.7326   0.01689   0.00868   0.0008   1.0000   0.1272
  -6.400  -0.7258   0.01656   0.00843   0.0015   1.0000   0.1327
  -6.300  -0.7176   0.01636   0.00821   0.0020   1.0000   0.1395
  -6.200  -0.7108   0.01603   0.00797   0.0027   1.0000   0.1460
  -6.100  -0.7028   0.01582   0.00777   0.0033   1.0000   0.1540
  -6.000  -0.6958   0.01552   0.00755   0.0039   1.0000   0.1620
  -5.900  -0.6879   0.01530   0.00735   0.0045   1.0000   0.1715
  -5.800  -0.6806   0.01504   0.00716   0.0051   1.0000   0.1813
  -5.700  -0.6731   0.01479   0.00698   0.0057   1.0000   0.1918
  -5.600  -0.6653   0.01457   0.00681   0.0063   1.0000   0.2034
  -5.500  -0.6575   0.01437   0.00665   0.0068   1.0000   0.2160
  -5.400  -0.6500   0.01413   0.00651   0.0074   1.0000   0.2286
  -5.300  -0.6423   0.01392   0.00637   0.0080   1.0000   0.2418
  -5.200  -0.6344   0.01373   0.00625   0.0085   1.0000   0.2554
  -5.100  -0.6265   0.01354   0.00613   0.0091   1.0000   0.2694
  -5.000  -0.6185   0.01337   0.00601   0.0096   1.0000   0.2837
  -4.900  -0.6104   0.01321   0.00590   0.0101   1.0000   0.2983
  -4.800  -0.6023   0.01306   0.00581   0.0106   1.0000   0.3130
  -4.700  -0.5941   0.01291   0.00572   0.0111   1.0000   0.3276
  -4.600  -0.5859   0.01276   0.00564   0.0116   1.0000   0.3420
  -4.500  -0.5777   0.01262   0.00556   0.0121   1.0000   0.3563
  -4.400  -0.5694   0.01249   0.00549   0.0125   1.0000   0.3706
  -4.300  -0.5610   0.01237   0.00543   0.0130   1.0000   0.3849
  -4.200  -0.5525   0.01226   0.00536   0.0135   1.0000   0.3991
  -4.100  -0.5440   0.01215   0.00531   0.0139   1.0000   0.4134
  -4.000  -0.5354   0.01205   0.00526   0.0143   1.0000   0.4277
  -3.900  -0.5267   0.01196   0.00521   0.0148   1.0000   0.4420
  -3.800  -0.5182   0.01186   0.00518   0.0152   1.0000   0.4559
  -3.700  -0.5094   0.01177   0.00515   0.0156   1.0000   0.4697
  -3.600  -0.5006   0.01169   0.00512   0.0160   1.0000   0.4836
  -3.500  -0.4917   0.01161   0.00510   0.0164   1.0000   0.4975
  -3.400  -0.4827   0.01154   0.00508   0.0167   1.0000   0.5116
  -3.300  -0.4737   0.01148   0.00506   0.0171   1.0000   0.5257
  -3.200  -0.4647   0.01142   0.00506   0.0174   1.0000   0.5395
  -3.100  -0.4557   0.01136   0.00506   0.0178   1.0000   0.5531
