  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012 AIRFOILS                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.276 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0128   0.02505   0.01781  -0.0157   1.0000   0.0433
  -9.900  -1.0052   0.02472   0.01746  -0.0153   1.0000   0.0441
  -9.800  -0.9976   0.02440   0.01709  -0.0148   1.0000   0.0449
  -9.700  -0.9898   0.02407   0.01672  -0.0143   1.0000   0.0457
  -9.600  -0.9819   0.02377   0.01635  -0.0138   1.0000   0.0464
  -9.500  -0.9738   0.02352   0.01603  -0.0134   1.0000   0.0470
  -9.400  -0.9671   0.02278   0.01529  -0.0128   1.0000   0.0479
  -9.300  -0.9601   0.02227   0.01481  -0.0123   1.0000   0.0488
  -9.200  -0.9525   0.02192   0.01447  -0.0118   1.0000   0.0496
  -9.100  -0.9447   0.02162   0.01417  -0.0114   1.0000   0.0504
  -9.000  -0.9367   0.02134   0.01388  -0.0109   1.0000   0.0514
  -8.900  -0.9287   0.02107   0.01358  -0.0104   1.0000   0.0525
  -8.800  -0.9205   0.02081   0.01329  -0.0100   1.0000   0.0536
  -8.700  -0.9120   0.02060   0.01302  -0.0095   1.0000   0.0547
  -8.600  -0.9046   0.02020   0.01259  -0.0089   1.0000   0.0557
  -8.500  -0.8984   0.01968   0.01212  -0.0082   1.0000   0.0571
  -8.400  -0.8908   0.01938   0.01184  -0.0077   1.0000   0.0583
  -8.300  -0.8829   0.01913   0.01159  -0.0072   1.0000   0.0596
  -8.200  -0.8749   0.01890   0.01134  -0.0067   1.0000   0.0610
  -8.100  -0.8668   0.01867   0.01109  -0.0061   1.0000   0.0625
  -8.000  -0.8583   0.01848   0.01085  -0.0057   1.0000   0.0639
  -7.900  -0.8516   0.01808   0.01046  -0.0049   1.0000   0.0655
  -7.800  -0.8450   0.01771   0.01013  -0.0042   1.0000   0.0674
  -7.700  -0.8373   0.01748   0.00991  -0.0037   1.0000   0.0692
  -7.600  -0.8293   0.01728   0.00969  -0.0031   1.0000   0.0712
  -7.500  -0.8211   0.01709   0.00948  -0.0026   1.0000   0.0732
  -7.400  -0.8127   0.01692   0.00927  -0.0021   1.0000   0.0751
  -7.300  -0.8068   0.01648   0.00889  -0.0012   1.0000   0.0777
  -7.200  -0.7992   0.01624   0.00867  -0.0006   1.0000   0.0802
  -7.100  -0.7911   0.01606   0.00849  -0.0001   1.0000   0.0829
  -7.000  -0.7826   0.01591   0.00830   0.0004   1.0000   0.0857
  -6.900  -0.7758   0.01559   0.00801   0.0011   1.0000   0.0889
  -6.800  -0.7683   0.01534   0.00781   0.0018   1.0000   0.0923
  -6.700  -0.7601   0.01517   0.00762   0.0023   1.0000   0.0961
  -6.600  -0.7520   0.01499   0.00743   0.0029   1.0000   0.0998
  -6.500  -0.7450   0.01470   0.00720   0.0035   1.0000   0.1043
  -6.400  -0.7369   0.01452   0.00704   0.0041   1.0000   0.1092
  -6.300  -0.7290   0.01432   0.00684   0.0047   1.0000   0.1143
  -6.200  -0.7215   0.01409   0.00667   0.0053   1.0000   0.1200
  -6.000  -0.7057   0.01369   0.00633   0.0064   1.0000   0.1330
  -5.800  -0.6898   0.01331   0.00603   0.0075   1.0000   0.1487
  -5.700  -0.6817   0.01314   0.00588   0.0080   1.0000   0.1575
  -5.600  -0.6737   0.01295   0.00575   0.0085   1.0000   0.1672
  -5.500  -0.6657   0.01276   0.00562   0.0090   1.0000   0.1771
  -5.400  -0.6575   0.01260   0.00550   0.0095   1.0000   0.1878
  -5.300  -0.6493   0.01243   0.00539   0.0100   1.0000   0.1995
  -5.200  -0.6412   0.01226   0.00528   0.0105   1.0000   0.2112
  -5.100  -0.6330   0.01210   0.00518   0.0110   1.0000   0.2232
  -5.000  -0.6246   0.01195   0.00508   0.0114   1.0000   0.2356
  -4.800  -0.6077   0.01167   0.00491   0.0123   1.0000   0.2616
  -4.700  -0.5992   0.01153   0.00483   0.0127   1.0000   0.2748
  -4.600  -0.5907   0.01140   0.00476   0.0131   1.0000   0.2878
  -4.500  -0.5820   0.01129   0.00470   0.0135   1.0000   0.3009
  -4.400  -0.5733   0.01118   0.00464   0.0139   1.0000   0.3144
  -4.200  -0.5558   0.01096   0.00453   0.0146   1.0000   0.3417
  -4.100  -0.5468   0.01086   0.00449   0.0149   1.0000   0.3550
  -4.000  -0.5378   0.01077   0.00445   0.0152   1.0000   0.3684
  -3.900  -0.5288   0.01068   0.00441   0.0155   1.0000   0.3819
  -3.800  -0.5196   0.01061   0.00438   0.0158   1.0000   0.3955
  -3.700  -0.5105   0.01054   0.00436   0.0161   1.0000   0.4090
  -3.600  -0.5014   0.01046   0.00434   0.0164   1.0000   0.4224
  -3.500  -0.4923   0.01038   0.00433   0.0167   1.0000   0.4357
  -3.400  -0.4766   0.01029   0.00429   0.0156   0.9983   0.4518
  -3.300  -0.4601   0.01020   0.00427   0.0144   0.9964   0.4683
  -3.200  -0.4435   0.01012   0.00425   0.0132   0.9946   0.4847
  -3.100  -0.4273   0.01003   0.00422   0.0121   0.9926   0.5006
  -3.000  -0.4117   0.00994   0.00419   0.0111   0.9901   0.5160
  -2.900  -0.3957   0.00985   0.00416   0.0101   0.9877   0.5314
  -2.800  -0.3792   0.00977   0.00414   0.0089   0.9855   0.5470
  -2.700  -0.3622   0.00969   0.00412   0.0077   0.9838   0.5624
  -2.600  -0.3463   0.00962   0.00410   0.0067   0.9815   0.5774
  -2.400  -0.3163   0.00944   0.00404   0.0051   0.9755   0.6061
  -2.300  -0.2998   0.00936   0.00402   0.0040   0.9733   0.6204
  -2.200  -0.2829   0.00928   0.00399   0.0029   0.9715   0.6346
  -2.100  -0.2654   0.00920   0.00397   0.0016   0.9700   0.6488
  -2.000  -0.2530   0.00912   0.00394   0.0014   0.9656   0.6614
  -1.800  -0.2214   0.00896   0.00388  -0.0003   0.9602   0.6878
  -1.700  -0.2049   0.00888   0.00385  -0.0013   0.9581   0.7005
  -1.600  -0.1884   0.00880   0.00382  -0.0022   0.9561   0.7129
  -1.500  -0.1768   0.00873   0.00379  -0.0022   0.9511   0.7248
  -1.400  -0.1634   0.00865   0.00377  -0.0024   0.9471   0.7361
  -1.300  -0.1490   0.00858   0.00374  -0.0029   0.9438   0.7472
  -1.200  -0.1340   0.00851   0.00369  -0.0035   0.9410   0.7588
  -1.100  -0.1233   0.00845   0.00369  -0.0032   0.9353   0.7690
  -1.000  -0.1112   0.00839   0.00366  -0.0031   0.9303   0.7792
  -0.900  -0.0980   0.00833   0.00363  -0.0033   0.9263   0.7899
  -0.800  -0.0865   0.00828   0.00361  -0.0031   0.9210   0.7991
  -0.700  -0.0758   0.00824   0.00359  -0.0027   0.9146   0.8092
  -0.600  -0.0637   0.00819   0.00357  -0.0026   0.9098   0.8179
  -0.500  -0.0532   0.00816   0.00356  -0.0022   0.9032   0.8272
  -0.400  -0.0425   0.00813   0.00355  -0.0017   0.8965   0.8358
  -0.300  -0.0310   0.00810   0.00353  -0.0015   0.8911   0.8444
  -0.200  -0.0212   0.00809   0.00354  -0.0009   0.8828   0.8526
