NACA 0012 AIRFOILS                              
 Alfa =  10.30000 Re =   370512.313 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.10047
   0.99374  0.00214  0.09638
   0.98279  0.00365  0.08856
   0.96998  0.00540  0.07857
   0.95565  0.00732  0.06643
   0.94026  0.00934  0.05235
   0.92426  0.01141  0.03667
   0.90794  0.01348  0.01973
   0.89145  0.01554  0.00178
   0.87488  0.01756 -0.01703
   0.85827  0.01955 -0.03645
   0.84163  0.02150 -0.05644
   0.82498  0.02342 -0.07680
   0.80831  0.02531 -0.09756
   0.79164  0.02715 -0.11845
   0.77497  0.02896 -0.13978
   0.75829  0.03074 -0.16114
   0.74161  0.03247 -0.18272
   0.72493  0.03417 -0.20450
   0.70825  0.03583 -0.22646
   0.69157  0.03745 -0.24851
   0.67489  0.03904 -0.27094
   0.65822  0.04058 -0.29347
   0.64155  0.04208 -0.31629
   0.62490  0.04354 -0.33951
   0.60824  0.04495 -0.36300
   0.59160  0.04632 -0.38684
   0.57497  0.04764 -0.41123
   0.55835  0.04891 -0.43605
   0.54174  0.05012 -0.46140
   0.52515  0.05129 -0.48729
   0.50858  0.05239 -0.51393
   0.49203  0.05344 -0.54121
   0.47550  0.05442 -0.56927
   0.45899  0.05534 -0.59819
   0.44250  0.05618 -0.62798
   0.42604  0.05696 -0.65877
   0.40962  0.05766 -0.69058
   0.39322  0.05828 -0.72371
   0.37686  0.05881 -0.75801
   0.36055  0.05925 -0.79377
   0.34427  0.05960 -0.83105
   0.32805  0.05984 -0.86991
   0.31188  0.05999 -0.91072
   0.29576  0.06001 -0.95350
   0.27972  0.05992 -0.99858
   0.26374  0.05971 -1.04645
   0.24786  0.05936 -1.09678
   0.23206  0.05887 -1.15053
   0.21638  0.05822 -1.20804
   0.20082  0.05742 -1.26972
   0.18542  0.05645 -1.33621
   0.17020  0.05530 -1.40857
   0.15520  0.05397 -1.48714
   0.14048  0.05243 -1.57295
   0.12612  0.05070 -1.66765
   0.11223  0.04877 -1.77166
   0.09895  0.04665 -1.88507
   0.08645  0.04437 -2.00756
   0.07492  0.04198 -2.13664
   0.06448  0.03953 -2.27225
   0.05523  0.03707 -2.43457
   0.04714  0.03466 -2.73082
   0.04013  0.03232 -3.38371
   0.03407  0.03007 -3.97705
   0.02883  0.02790 -4.02041
   0.02429  0.02580 -4.06107
   0.02033  0.02378 -4.10754
   0.01687  0.02180 -4.16957
   0.01383  0.01987 -4.26126
   0.01117  0.01796 -4.39936
   0.00884  0.01607 -4.58859
   0.00681  0.01418 -4.82153
   0.00506  0.01228 -5.04571
   0.00358  0.01038 -5.21281
   0.00236  0.00847 -5.27029
   0.00140  0.00655 -5.18254
   0.00069  0.00463 -4.92944
   0.00024  0.00274 -4.49715
   0.00003  0.00090 -3.96434
   0.00003 -0.00090 -3.35098
   0.00024 -0.00274 -2.68109
   0.00069 -0.00463 -1.99028
   0.00140 -0.00655 -1.31520
   0.00236 -0.00847 -0.72014
   0.00358 -0.01038 -0.22769
   0.00506 -0.01228  0.15959
   0.00681 -0.01418  0.45230
   0.00884 -0.01607  0.66289
   0.01117 -0.01796  0.81052
   0.01383 -0.01987  0.90713
   0.01687 -0.02180  0.96559
   0.02033 -0.02378  0.99392
   0.02429 -0.02580  0.99955
   0.02883 -0.02790  0.98731
   0.03407 -0.03007  0.96145
   0.04013 -0.03232  0.92461
   0.04714 -0.03466  0.87974
   0.05523 -0.03707  0.82896
   0.06448 -0.03953  0.77467
   0.07492 -0.04198  0.71899
   0.08645 -0.04437  0.66418
   0.09895 -0.04665  0.61184
   0.11223 -0.04877  0.56288
   0.12612 -0.05070  0.51809
   0.14048 -0.05243  0.47726
   0.15520 -0.05397  0.44049
   0.17020 -0.05530  0.40716
   0.18542 -0.05645  0.37726
   0.20082 -0.05742  0.35033
   0.21638 -0.05822  0.32593
   0.23206 -0.05887  0.30400
   0.24786 -0.05936  0.28392
   0.26374 -0.05971  0.26590
   0.27972 -0.05992  0.24949
   0.29577 -0.06001  0.23468
   0.31188 -0.05999  0.22095
   0.32805 -0.05984  0.20856
   0.34427 -0.05960  0.19730
   0.36055 -0.05925  0.18691
   0.37686 -0.05881  0.17748
   0.39322 -0.05827  0.16878
   0.40962 -0.05766  0.16081
   0.42604 -0.05696  0.15346
   0.44250 -0.05618  0.14671
   0.45899 -0.05534  0.14042
   0.47550 -0.05442  0.13480
   0.49203 -0.05344  0.12937
   0.50858 -0.05239  0.12444
   0.52515 -0.05129  0.11988
   0.54175 -0.05012  0.11568
   0.55835 -0.04891  0.11171
   0.57497 -0.04764  0.10812
   0.59160 -0.04632  0.10460
   0.60825 -0.04495  0.10153
   0.62490 -0.04354  0.09849
   0.64155 -0.04208  0.09573
   0.65822 -0.04058  0.09321
   0.67490 -0.03904  0.09079
   0.69157 -0.03745  0.08854
   0.70825 -0.03583  0.08647
   0.72493 -0.03417  0.08474
   0.74161 -0.03247  0.08298
   0.75829 -0.03074  0.08151
   0.77497 -0.02896  0.08017
   0.79165 -0.02715  0.07912
   0.80831 -0.02531  0.07822
   0.82498 -0.02342  0.07770
   0.84163 -0.02150  0.07734
   0.85827 -0.01955  0.07731
   0.87488 -0.01756  0.07777
   0.89145 -0.01554  0.07860
   0.90794 -0.01348  0.08010
   0.92426 -0.01141  0.08190
   0.94026 -0.00934  0.08451
   0.95565 -0.00732  0.08783
   0.96998 -0.00540  0.09184
   0.98279 -0.00365  0.09618
   0.99374 -0.00214  0.10070
   1.00000 -0.00126  0.10047
