NACA 0012 AIRFOILS                              
 Alfa =  -6.90000 Re =   231570.188 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.12469
   0.99374  0.00214  0.12315
   0.98279  0.00365  0.12033
   0.96998  0.00540  0.11667
   0.95565  0.00732  0.11196
   0.94026  0.00934  0.10616
   0.92426  0.01141  0.09963
   0.90794  0.01348  0.09278
   0.89145  0.01554  0.08602
   0.87488  0.01756  0.07958
   0.85827  0.01955  0.07363
   0.84163  0.02150  0.06819
   0.82498  0.02342  0.06332
   0.80831  0.02531  0.05889
   0.79164  0.02715  0.05499
   0.77497  0.02896  0.05145
   0.75829  0.03074  0.04829
   0.74161  0.03247  0.04551
   0.72493  0.03417  0.04298
   0.70825  0.03583  0.04071
   0.69157  0.03745  0.03874
   0.67489  0.03904  0.03694
   0.65822  0.04058  0.03544
   0.64155  0.04208  0.03409
   0.62490  0.04354  0.03297
   0.60824  0.04495  0.03200
   0.59160  0.04632  0.03137
   0.57497  0.04764  0.03081
   0.55835  0.04891  0.03048
   0.54174  0.05012  0.03046
   0.52515  0.05129  0.03067
   0.50858  0.05239  0.03110
   0.49203  0.05344  0.03191
   0.47550  0.05442  0.03285
   0.45899  0.05534  0.03439
   0.44250  0.05618  0.03612
   0.42604  0.05696  0.03837
   0.40962  0.05766  0.04109
   0.39322  0.05828  0.04424
   0.37686  0.05881  0.04802
   0.36055  0.05925  0.05246
   0.34427  0.05960  0.05762
   0.32805  0.05984  0.06360
   0.31188  0.05999  0.07044
   0.29576  0.06001  0.07836
   0.27972  0.05992  0.08738
   0.26374  0.05971  0.09760
   0.24786  0.05936  0.10956
   0.23206  0.05887  0.12295
   0.21638  0.05822  0.13820
   0.20082  0.05742  0.15577
   0.18542  0.05645  0.17568
   0.17020  0.05530  0.19834
   0.15520  0.05397  0.22438
   0.14048  0.05243  0.25414
   0.12612  0.05070  0.28786
   0.11223  0.04877  0.32632
   0.09895  0.04665  0.36965
   0.08645  0.04437  0.41805
   0.07492  0.04198  0.47113
   0.06448  0.03953  0.52804
   0.05523  0.03707  0.58778
   0.04714  0.03466  0.64865
   0.04013  0.03232  0.70959
   0.03407  0.03007  0.76945
   0.02883  0.02790  0.82660
   0.02429  0.02580  0.87950
   0.02033  0.02378  0.92691
   0.01687  0.02180  0.96495
   0.01383  0.01987  0.99122
   0.01117  0.01796  0.99990
   0.00884  0.01607  0.98415
   0.00681  0.01418  0.93443
   0.00506  0.01228  0.83903
   0.00358  0.01038  0.68491
   0.00236  0.00847  0.46000
   0.00140  0.00655  0.15444
   0.00069  0.00463 -0.22423
   0.00024  0.00274 -0.64930
   0.00003  0.00090 -1.09390
   0.00003 -0.00090 -1.53523
   0.00024 -0.00274 -1.96298
   0.00069 -0.00463 -2.34879
   0.00140 -0.00655 -2.64889
   0.00236 -0.00847 -2.84778
   0.00358 -0.01038 -2.95465
   0.00506 -0.01228 -2.98150
   0.00681 -0.01418 -2.95741
   0.00884 -0.01607 -2.89111
   0.01117 -0.01796 -2.80190
   0.01383 -0.01987 -2.69567
   0.01687 -0.02180 -2.58239
   0.02033 -0.02378 -2.46674
   0.02429 -0.02580 -2.35394
   0.02883 -0.02790 -2.24825
   0.03407 -0.03007 -2.15328
   0.04013 -0.03232 -2.06972
   0.04714 -0.03466 -1.99902
   0.05523 -0.03707 -1.94013
   0.06448 -0.03953 -1.89014
   0.07492 -0.04198 -1.84553
   0.08645 -0.04437 -1.80222
   0.09895 -0.04665 -1.69183
   0.11223 -0.04877 -1.33032
   0.12612 -0.05070 -1.20159
   0.14048 -0.05243 -1.15333
   0.15520 -0.05397 -1.11432
   0.17020 -0.05530 -1.07388
   0.18542 -0.05645 -1.03328
   0.20082 -0.05742 -0.99384
   0.21638 -0.05822 -0.95461
   0.23206 -0.05887 -0.91701
   0.24786 -0.05936 -0.88130
   0.26374 -0.05971 -0.84680
   0.27972 -0.05992 -0.81363
   0.29577 -0.06001 -0.78179
   0.31188 -0.05999 -0.75142
   0.32805 -0.05984 -0.72196
   0.34427 -0.05960 -0.69357
   0.36055 -0.05925 -0.66626
   0.37686 -0.05881 -0.63969
   0.39322 -0.05827 -0.61408
   0.40962 -0.05766 -0.58927
   0.42604 -0.05696 -0.56524
   0.44250 -0.05618 -0.54173
   0.45899 -0.05534 -0.51908
   0.47550 -0.05442 -0.49690
   0.49203 -0.05344 -0.47535
   0.50858 -0.05239 -0.45427
   0.52515 -0.05129 -0.43363
   0.54175 -0.05012 -0.41347
   0.55835 -0.04891 -0.39379
   0.57497 -0.04764 -0.37423
   0.59160 -0.04632 -0.35533
   0.60825 -0.04495 -0.33645
   0.62490 -0.04354 -0.31805
   0.64155 -0.04208 -0.29962
   0.65822 -0.04058 -0.28149
   0.67490 -0.03904 -0.26348
   0.69157 -0.03745 -0.24563
   0.70825 -0.03583 -0.22768
   0.72493 -0.03417 -0.20980
   0.74161 -0.03247 -0.19184
   0.75829 -0.03074 -0.17378
   0.77497 -0.02896 -0.15561
   0.79165 -0.02715 -0.13717
   0.80831 -0.02531 -0.11841
   0.82498 -0.02342 -0.09934
   0.84163 -0.02150 -0.08002
   0.85827 -0.01955 -0.06014
   0.87488 -0.01756 -0.03982
   0.89145 -0.01554 -0.01919
   0.90794 -0.01348  0.00196
   0.92426 -0.01141  0.02328
   0.94026 -0.00934  0.04460
   0.95565 -0.00732  0.06541
   0.96998 -0.00540  0.08483
   0.98279 -0.00365  0.10219
   0.99374 -0.00214  0.11694
   1.00000 -0.00126  0.12469
