  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.129 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8930   0.03780   0.03045  -0.0426   1.0000   0.0866
  -9.917  -0.8908   0.03730   0.02989  -0.0416   1.0000   0.0873
  -9.833  -0.8889   0.03677   0.02929  -0.0407   1.0000   0.0881
  -9.750  -0.8873   0.03623   0.02864  -0.0397   1.0000   0.0888
  -9.667  -0.8860   0.03567   0.02797  -0.0386   1.0000   0.0896
  -9.583  -0.8847   0.03512   0.02727  -0.0375   1.0000   0.0904
  -9.500  -0.8836   0.03460   0.02660  -0.0364   1.0000   0.0911
  -9.417  -0.8819   0.03407   0.02592  -0.0353   1.0000   0.0917
  -9.333  -0.8763   0.03337   0.02528  -0.0350   1.0000   0.0926
  -9.250  -0.8707   0.03297   0.02493  -0.0345   1.0000   0.0934
  -9.167  -0.8656   0.03265   0.02463  -0.0340   1.0000   0.0942
  -9.083  -0.8607   0.03233   0.02431  -0.0334   1.0000   0.0951
  -9.000  -0.8561   0.03201   0.02397  -0.0327   1.0000   0.0960
  -8.917  -0.8514   0.03169   0.02362  -0.0321   1.0000   0.0970
  -8.833  -0.8469   0.03134   0.02323  -0.0314   1.0000   0.0981
  -8.750  -0.8426   0.03097   0.02279  -0.0307   1.0000   0.0992
  -8.667  -0.8386   0.03059   0.02231  -0.0299   1.0000   0.1003
  -8.583  -0.8347   0.03023   0.02181  -0.0291   1.0000   0.1014
  -8.500  -0.8310   0.02991   0.02135  -0.0282   1.0000   0.1024
  -8.417  -0.8248   0.02927   0.02078  -0.0280   1.0000   0.1035
  -8.333  -0.8187   0.02894   0.02050  -0.0276   1.0000   0.1046
  -8.250  -0.8129   0.02868   0.02028  -0.0271   1.0000   0.1057
  -8.167  -0.8073   0.02843   0.02003  -0.0266   1.0000   0.1069
  -8.083  -0.8019   0.02818   0.01975  -0.0260   1.0000   0.1082
  -8.000  -0.7965   0.02791   0.01944  -0.0255   1.0000   0.1096
  -7.917  -0.7912   0.02764   0.01910  -0.0249   1.0000   0.1111
  -7.833  -0.7859   0.02737   0.01873  -0.0243   1.0000   0.1126
  -7.750  -0.7808   0.02715   0.01837  -0.0236   1.0000   0.1140
  -7.667  -0.7744   0.02662   0.01791  -0.0233   1.0000   0.1154
  -7.583  -0.7681   0.02634   0.01770  -0.0230   1.0000   0.1168
  -7.500  -0.7619   0.02613   0.01753  -0.0226   1.0000   0.1183
  -7.417  -0.7558   0.02593   0.01733  -0.0221   1.0000   0.1199
  -7.333  -0.7497   0.02573   0.01711  -0.0217   1.0000   0.1217
