  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.386 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -6.700  -0.5071   0.01392   0.00717  -0.0545   0.9591   0.1126
  -6.600  -0.4920   0.01372   0.00699  -0.0554   0.9582   0.1162
  -6.500  -0.4773   0.01352   0.00682  -0.0562   0.9572   0.1202
  -6.400  -0.4621   0.01337   0.00668  -0.0570   0.9563   0.1243
  -6.300  -0.4471   0.01322   0.00653  -0.0578   0.9554   0.1283
  -6.200  -0.4326   0.01301   0.00637  -0.0586   0.9545   0.1329
  -6.100  -0.4252   0.01292   0.00628  -0.0578   0.9501   0.1365
  -6.000  -0.4129   0.01282   0.00617  -0.0580   0.9477   0.1404
  -5.900  -0.4006   0.01262   0.00601  -0.0582   0.9456   0.1453
  -5.800  -0.3875   0.01247   0.00589  -0.0586   0.9438   0.1504
  -5.600  -0.3607   0.01216   0.00562  -0.0595   0.9408   0.1610
  -5.500  -0.3471   0.01202   0.00550  -0.0600   0.9394   0.1669
  -5.400  -0.3377   0.01194   0.00541  -0.0596   0.9357   0.1716
  -5.300  -0.3280   0.01179   0.00531  -0.0592   0.9322   0.1771
  -5.200  -0.3164   0.01168   0.00520  -0.0593   0.9294   0.1831
  -5.100  -0.3043   0.01155   0.00509  -0.0594   0.9271   0.1890
  -5.000  -0.2922   0.01140   0.00497  -0.0595   0.9249   0.1956
  -4.900  -0.2796   0.01130   0.00487  -0.0597   0.9230   0.2021
  -4.800  -0.2702   0.01118   0.00479  -0.0593   0.9192   0.2082
  -4.700  -0.2603   0.01108   0.00471  -0.0590   0.9153   0.2148
  -4.600  -0.2491   0.01098   0.00461  -0.0590   0.9120   0.2213
  -4.500  -0.2379   0.01084   0.00451  -0.0589   0.9092   0.2285
  -4.400  -0.2261   0.01075   0.00442  -0.0589   0.9067   0.2358
  -4.300  -0.2154   0.01063   0.00434  -0.0588   0.9035   0.2428
  -4.200  -0.2056   0.01055   0.00428  -0.0585   0.8990   0.2502
  -4.100  -0.1950   0.01046   0.00420  -0.0583   0.8952   0.2574
  -4.000  -0.1840   0.01034   0.00411  -0.0581   0.8918   0.2653
  -3.800  -0.1620   0.01015   0.00396  -0.0579   0.8850   0.2812
  -3.700  -0.1517   0.01009   0.00390  -0.0577   0.8804   0.2894
  -3.600  -0.1413   0.00999   0.00384  -0.0575   0.8763   0.2975
  -3.500  -0.1300   0.00991   0.00376  -0.0574   0.8728   0.3064
  -3.400  -0.1188   0.00981   0.00368  -0.0573   0.8695   0.3150
  -3.300  -0.1088   0.00974   0.00364  -0.0570   0.8644   0.3240
  -3.200  -0.0983   0.00966   0.00358  -0.0568   0.8597   0.3327
  -3.100  -0.0874   0.00958   0.00352  -0.0567   0.8556   0.3423
  -3.000  -0.0762   0.00950   0.00344  -0.0566   0.8521   0.3516
  -2.900  -0.0660   0.00943   0.00341  -0.0564   0.8469   0.3615
  -2.800  -0.0556   0.00935   0.00336  -0.0562   0.8419   0.3711
  -2.700  -0.0447   0.00928   0.00330  -0.0560   0.8375   0.3818
  -2.600  -0.0337   0.00920   0.00323  -0.0559   0.8336   0.3927
  -2.500  -0.0235   0.00913   0.00320  -0.0557   0.8280   0.4038
  -2.400  -0.0131   0.00905   0.00316  -0.0554   0.8228   0.4161
  -2.300  -0.0024   0.00897   0.00311  -0.0553   0.8182   0.4285
  -2.200   0.0082   0.00891   0.00307  -0.0551   0.8136   0.4422
  -2.100   0.0185   0.00883   0.00304  -0.0548   0.8079   0.4566
  -2.000   0.0289   0.00876   0.00301  -0.0546   0.8027   0.4711
  -1.900   0.0395   0.00869   0.00296  -0.0544   0.7980   0.4862
  -1.800   0.0498   0.00863   0.00295  -0.0542   0.7924   0.5016
  -1.700   0.0602   0.00857   0.00292  -0.0540   0.7868   0.5173
  -1.600   0.0707   0.00852   0.00289  -0.0537   0.7816   0.5330
  -1.500   0.0810   0.00846   0.00288  -0.0535   0.7765   0.5485
  -1.400   0.0913   0.00840   0.00287  -0.0532   0.7705   0.5637
  -1.300   0.1017   0.00836   0.00285  -0.0530   0.7649   0.5789
  -1.200   0.1123   0.00833   0.00282  -0.0527   0.7599   0.5940
  -1.100   0.1225   0.00828   0.00283  -0.0525   0.7538   0.6092
  -1.000   0.1328   0.00824   0.00282  -0.0522   0.7480   0.6237
  -0.900   0.1432   0.00821   0.00280  -0.0519   0.7428   0.6380
  -0.800   0.1536   0.00818   0.00280  -0.0517   0.7367   0.6520
  -0.700   0.1639   0.00815   0.00280  -0.0514   0.7307   0.6662
  -0.600   0.1742   0.00813   0.00280  -0.0511   0.7253   0.6797
  -0.500   0.1845   0.00810   0.00280  -0.0508   0.7195   0.6931
  -0.400   0.1949   0.00809   0.00281  -0.0506   0.7133   0.7069
  -0.300   0.2051   0.00807   0.00281  -0.0502   0.7077   0.7199
  -0.200   0.2154   0.00806   0.00282  -0.0499   0.7020   0.7331
  -0.100   0.2257   0.00805   0.00283  -0.0496   0.6958   0.7465
   0.000   0.2358   0.00804   0.00284  -0.0493   0.6901   0.7590
   0.100   0.2461   0.00804   0.00286  -0.0490   0.6846   0.7715
   0.200   0.2564   0.00804   0.00288  -0.0486   0.6784   0.7845
   0.300   0.2665   0.00804   0.00290  -0.0483   0.6726   0.7965
   0.400   0.2767   0.00806   0.00291  -0.0479   0.6674   0.8083
   0.500   0.2869   0.00806   0.00294  -0.0476   0.6613   0.8205
   0.600   0.2971   0.00807   0.00297  -0.0472   0.6555   0.8316
   0.800   0.3175   0.00812   0.00303  -0.0465   0.6445   0.8536
   0.900   0.3276   0.00815   0.00306  -0.0461   0.6388   0.8644
   1.000   0.3378   0.00820   0.00309  -0.0457   0.6335   0.8745
   1.100   0.3481   0.00823   0.00313  -0.0454   0.6281   0.8842
   1.200   0.3587   0.00827   0.00317  -0.0451   0.6223   0.8934
   1.300   0.3690   0.00832   0.00320  -0.0448   0.6170   0.9024
   1.400   0.3800   0.00838   0.00325  -0.0445   0.6120   0.9105
   1.500   0.3904   0.00842   0.00329  -0.0442   0.6064   0.9192
   1.600   0.4026   0.00848   0.00333  -0.0443   0.6008   0.9255
   1.700   0.4135   0.00856   0.00337  -0.0441   0.5959   0.9333
   1.800   0.4261   0.00861   0.00342  -0.0443   0.5905   0.9392
   1.900   0.4393   0.00868   0.00347  -0.0446   0.5849   0.9447
   2.000   0.4502   0.00875   0.00351  -0.0444   0.5798   0.9518
   2.100   0.4650   0.00883   0.00356  -0.0451   0.5746   0.9555
   2.200   0.4799   0.00889   0.00361  -0.0458   0.5689   0.9595
   2.300   0.4934   0.00897   0.00365  -0.0462   0.5634   0.9642
   2.400   0.5069   0.00906   0.00370  -0.0466   0.5585   0.9686
   2.500   0.5238   0.00911   0.00375  -0.0478   0.5528   0.9708
   2.600   0.5407   0.00918   0.00380  -0.0490   0.5471   0.9731
   2.700   0.5570   0.00928   0.00384  -0.0500   0.5418   0.9756
   2.800   0.5726   0.00934   0.00389  -0.0510   0.5366   0.9788
   2.900   0.5880   0.00940   0.00394  -0.0518   0.5310   0.9817
   3.000   0.6054   0.00948   0.00398  -0.0532   0.5255   0.9833
   3.100   0.6225   0.00955   0.00402  -0.0544   0.5203   0.9851
   3.200   0.6395   0.00960   0.00407  -0.0557   0.5144   0.9873
   3.300   0.6557   0.00967   0.00411  -0.0568   0.5088   0.9897
   3.400   0.6714   0.00977   0.00415  -0.0577   0.5036   0.9922
   3.500   0.6885   0.00980   0.00419  -0.0590   0.4977   0.9940
   3.600   0.7059   0.00986   0.00423  -0.0604   0.4916   0.9957
   3.800   0.7419   0.00999   0.00431  -0.0634   0.4796   0.9997
   3.900   0.7516   0.01003   0.00434  -0.0631   0.4743   1.0000
   4.000   0.7596   0.01009   0.00436  -0.0626   0.4695   1.0000
   4.100   0.7678   0.01014   0.00439  -0.0620   0.4649   1.0000
   4.200   0.7762   0.01017   0.00442  -0.0615   0.4598   1.0000
   4.300   0.7843   0.01022   0.00446  -0.0610   0.4548   1.0000
   4.400   0.7921   0.01030   0.00450  -0.0603   0.4502   1.0000
   4.500   0.8005   0.01033   0.00454  -0.0598   0.4453   1.0000
   4.600   0.8088   0.01038   0.00458  -0.0593   0.4400   1.0000
   4.700   0.8166   0.01045   0.00462  -0.0586   0.4349   1.0000
   4.800   0.8246   0.01052   0.00466  -0.0580   0.4301   1.0000
   4.900   0.8330   0.01056   0.00471  -0.0575   0.4247   1.0000
   5.000   0.8410   0.01063   0.00476  -0.0569   0.4192   1.0000
   5.100   0.8485   0.01073   0.00481  -0.0562   0.4142   1.0000
   5.200   0.8571   0.01077   0.00487  -0.0557   0.4088   1.0000
   5.300   0.8652   0.01084   0.00492  -0.0551   0.4030   1.0000
   5.400   0.8727   0.01093   0.00498  -0.0544   0.3976   1.0000
   5.500   0.8810   0.01100   0.00504  -0.0538   0.3921   1.0000
   5.600   0.8891   0.01107   0.00509  -0.0532   0.3860   1.0000
   5.700   0.8966   0.01117   0.00516  -0.0525   0.3802   1.0000
   5.800   0.9048   0.01124   0.00523  -0.0520   0.3743   1.0000
   5.900   0.9128   0.01133   0.00530  -0.0514   0.3678   1.0000
   6.100   0.9285   0.01152   0.00544  -0.0501   0.3553   1.0000
   6.200   0.9362   0.01163   0.00552  -0.0494   0.3486   1.0000
   6.300   0.9437   0.01175   0.00560  -0.0487   0.3425   1.0000
   6.400   0.9519   0.01183   0.00569  -0.0482   0.3358   1.0000
   6.500   0.9592   0.01196   0.00577  -0.0474   0.3291   1.0000
   6.600   0.9672   0.01207   0.00587  -0.0468   0.3227   1.0000
   6.700   0.9751   0.01219   0.00596  -0.0462   0.3158   1.0000
   6.800   0.9823   0.01234   0.00607  -0.0455   0.3093   1.0000
   6.900   0.9907   0.01244   0.00616  -0.0450   0.3024   1.0000
   7.000   0.9980   0.01259   0.00627  -0.0443   0.2953   1.0000
   7.100   1.0061   0.01272   0.00638  -0.0437   0.2886   1.0000
   7.200   1.0138   0.01286   0.00650  -0.0431   0.2813   1.0000
   7.300   1.0213   0.01302   0.00662  -0.0425   0.2745   1.0000
   7.400   1.0294   0.01316   0.00674  -0.0420   0.2671   1.0000
   7.600   1.0447   0.01348   0.00701  -0.0408   0.2529   1.0000
   7.700   1.0518   0.01367   0.00715  -0.0401   0.2456   1.0000
   7.800   1.0597   0.01383   0.00729  -0.0395   0.2387   1.0000
   7.900   1.0671   0.01401   0.00743  -0.0389   0.2313   1.0000
   8.000   1.0745   0.01420   0.00759  -0.0383   0.2245   1.0000
   8.100   1.0820   0.01437   0.00774  -0.0377   0.2173   1.0000
   8.200   1.0888   0.01459   0.00791  -0.0370   0.2107   1.0000
   8.300   1.0966   0.01476   0.00807  -0.0365   0.2039   1.0000
   8.400   1.1031   0.01499   0.00825  -0.0357   0.1972   1.0000
   8.500   1.1107   0.01517   0.00841  -0.0352   0.1909   1.0000
   8.600   1.1175   0.01539   0.00860  -0.0345   0.1844   1.0000
   8.700   1.1242   0.01561   0.00879  -0.0338   0.1785   1.0000
   8.800   1.1313   0.01580   0.00897  -0.0331   0.1724   1.0000
   8.900   1.1370   0.01607   0.00918  -0.0323   0.1667   1.0000
   9.000   1.1439   0.01625   0.00936  -0.0316   0.1613   1.0000
   9.100   1.1497   0.01647   0.00956  -0.0308   0.1559   1.0000
   9.200   1.1546   0.01674   0.00979  -0.0298   0.1510   1.0000
   9.300   1.1613   0.01693   0.00998  -0.0291   0.1462   1.0000
   9.400   1.1666   0.01718   0.01021  -0.0282   0.1414   1.0000
   9.500   1.1716   0.01746   0.01046  -0.0272   0.1370   1.0000
   9.600   1.1782   0.01766   0.01067  -0.0265   0.1327   1.0000
   9.700   1.1835   0.01793   0.01091  -0.0257   0.1284   1.0000
   9.800   1.1879   0.01826   0.01120  -0.0247   0.1246   1.0000
   9.900   1.1946   0.01847   0.01142  -0.0241   0.1209   1.0000
  10.000   1.2002   0.01874   0.01169  -0.0233   0.1172   1.0000
  10.100   1.2045   0.01908   0.01200  -0.0224   0.1138   1.0000
  10.200   1.2102   0.01936   0.01228  -0.0217   0.1107   1.0000
  10.300   1.2163   0.01961   0.01254  -0.0210   0.1076   1.0000
  10.400   1.2213   0.01993   0.01285  -0.0202   0.1046   1.0000
  10.500   1.2249   0.02033   0.01321  -0.0193   0.1018   1.0000
  10.600   1.2306   0.02062   0.01352  -0.0186   0.0993   1.0000
  10.700   1.2365   0.02090   0.01381  -0.0180   0.0967   1.0000
  10.800   1.2414   0.02124   0.01415  -0.0173   0.0942   1.0000
  10.900   1.2450   0.02166   0.01454  -0.0164   0.0919   1.0000
  11.000   1.2488   0.02208   0.01496  -0.0156   0.0898   1.0000
  11.100   1.2550   0.02236   0.01527  -0.0151   0.0877   1.0000
  11.200   1.2602   0.02270   0.01562  -0.0144   0.0856   1.0000
  11.300   1.2645   0.02310   0.01602  -0.0137   0.0837   1.0000
  11.400   1.2674   0.02359   0.01649  -0.0129   0.0820   1.0000
  11.500   1.2702   0.02410   0.01700  -0.0121   0.0803   1.0000
  11.600   1.2761   0.02442   0.01736  -0.0116   0.0787   1.0000
  11.700   1.2812   0.02479   0.01775  -0.0110   0.0771   1.0000
  11.800   1.2855   0.02522   0.01819  -0.0104   0.0755   1.0000
  11.900   1.2889   0.02573   0.01869  -0.0098   0.0741   1.0000
  12.000   1.2907   0.02634   0.01929  -0.0090   0.0727   1.0000
  12.100   1.2931   0.02692   0.01989  -0.0083   0.0715   1.0000
  12.200   1.2984   0.02732   0.02032  -0.0079   0.0702   1.0000
  12.300   1.3031   0.02776   0.02079  -0.0074   0.0689   1.0000
  12.400   1.3072   0.02825   0.02130  -0.0069   0.0677   1.0000
  12.500   1.3104   0.02881   0.02187  -0.0064   0.0666   1.0000
  12.600   1.3127   0.02945   0.02251  -0.0058   0.0656   1.0000
  12.700   1.3135   0.03022   0.02327  -0.0052   0.0646   1.0000
  12.800   1.3149   0.03094   0.02401  -0.0046   0.0636   1.0000
  12.900   1.3196   0.03144   0.02455  -0.0043   0.0626   1.0000
  13.000   1.3235   0.03199   0.02514  -0.0039   0.0617   1.0000
  13.100   1.3270   0.03259   0.02576  -0.0035   0.0607   1.0000
  13.200   1.3301   0.03322   0.02642  -0.0031   0.0598   1.0000
  13.300   1.3325   0.03392   0.02713  -0.0028   0.0590   1.0000
  13.400   1.3340   0.03472   0.02793  -0.0024   0.0583   1.0000
  13.500   1.3344   0.03561   0.02883  -0.0020   0.0576   1.0000
  13.600   1.3331   0.03665   0.02987  -0.0015   0.0568   1.0000
  13.700   1.3360   0.03735   0.03061  -0.0012   0.0562   1.0000
  13.800   1.3394   0.03803   0.03134  -0.0010   0.0555   1.0000
  13.900   1.3422   0.03875   0.03210  -0.0008   0.0548   1.0000
  14.000   1.3447   0.03952   0.03290  -0.0005   0.0541   1.0000
  14.100   1.3468   0.04033   0.03373  -0.0003   0.0534   1.0000
  14.200   1.3487   0.04116   0.03459  -0.0002   0.0528   1.0000
  14.300   1.3499   0.04206   0.03551   0.0000   0.0522   1.0000
  14.400   1.3505   0.04304   0.03649   0.0002   0.0516   1.0000
  14.500   1.3500   0.04412   0.03759   0.0004   0.0511   1.0000
  14.600   1.3486   0.04530   0.03877   0.0006   0.0505   1.0000
  14.700   1.3485   0.04637   0.03986   0.0008   0.0500   1.0000
  14.800   1.3509   0.04723   0.04078   0.0008   0.0495   1.0000
  14.900   1.3528   0.04814   0.04173   0.0009   0.0490   1.0000
  15.000   1.3543   0.04910   0.04274   0.0009   0.0485   1.0000
  15.100   1.3555   0.05009   0.04375   0.0009   0.0480   1.0000
  15.200   1.3565   0.05111   0.04481   0.0009   0.0475   1.0000
  15.300   1.3573   0.05217   0.04589   0.0009   0.0471   1.0000
  15.400   1.3580   0.05324   0.04700   0.0009   0.0466   1.0000
  15.500   1.3583   0.05437   0.04814   0.0008   0.0462   1.0000
  15.600   1.3585   0.05551   0.04931   0.0008   0.0458   1.0000
  15.700   1.3580   0.05672   0.05053   0.0007   0.0454   1.0000
  15.800   1.3571   0.05798   0.05179   0.0006   0.0450   1.0000
  15.900   1.3556   0.05925   0.05306   0.0007   0.0446   1.0000
  16.000   1.3551   0.06046   0.05429   0.0007   0.0442   1.0000
  16.100   1.3559   0.06161   0.05550   0.0005   0.0439   1.0000
  16.200   1.3566   0.06277   0.05672   0.0003   0.0435   1.0000
  16.300   1.3569   0.06398   0.05798   0.0001   0.0431   1.0000
  16.400   1.3572   0.06520   0.05924  -0.0001   0.0427   1.0000
  16.500   1.3574   0.06643   0.06050  -0.0003   0.0424   1.0000
  16.600   1.3573   0.06770   0.06181  -0.0005   0.0420   1.0000
  16.700   1.3573   0.06897   0.06311  -0.0008   0.0416   1.0000
  16.800   1.3573   0.07024   0.06441  -0.0010   0.0413   1.0000
  16.900   1.3570   0.07156   0.06575  -0.0013   0.0409   1.0000
  17.000   1.3567   0.07287   0.06708  -0.0016   0.0406   1.0000
  17.100   1.3563   0.07417   0.06839  -0.0019   0.0403   1.0000
  17.200   1.3555   0.07551   0.06975  -0.0021   0.0400   1.0000
  17.300   1.3548   0.07680   0.07104  -0.0023   0.0397   1.0000
  17.400   1.3545   0.07795   0.07217  -0.0023   0.0393   1.0000
  17.500   1.3542   0.07921   0.07346  -0.0025   0.0390   1.0000
  17.600   1.3533   0.08071   0.07502  -0.0029   0.0388   1.0000
  17.700   1.3524   0.08218   0.07655  -0.0034   0.0385   1.0000
  17.800   1.3517   0.08364   0.07806  -0.0038   0.0382   1.0000
  17.900   1.3508   0.08511   0.07959  -0.0042   0.0380   1.0000
  18.000   1.3499   0.08659   0.08111  -0.0046   0.0377   1.0000
  18.100   1.3491   0.08805   0.08261  -0.0051   0.0374   1.0000
  18.200   1.3484   0.08950   0.08410  -0.0055   0.0371   1.0000
  18.300   1.3474   0.09097   0.08561  -0.0060   0.0369   1.0000
  18.400   1.3467   0.09242   0.08709  -0.0064   0.0366   1.0000
  18.500   1.3462   0.09384   0.08853  -0.0069   0.0364   1.0000
  18.600   1.3456   0.09527   0.08999  -0.0073   0.0361   1.0000
  18.700   1.3450   0.09671   0.09145  -0.0078   0.0359   1.0000
  18.800   1.3446   0.09811   0.09286  -0.0083   0.0356   1.0000
  18.900   1.3444   0.09946   0.09423  -0.0087   0.0354   1.0000
  19.000   1.3445   0.10074   0.09552  -0.0091   0.0352   1.0000
  19.100   1.3449   0.10195   0.09673  -0.0094   0.0349   1.0000
  19.200   1.3463   0.10288   0.09764  -0.0094   0.0346   1.0000
  19.300   1.3468   0.10395   0.09872  -0.0095   0.0343   1.0000
  19.400   1.3442   0.10582   0.10066  -0.0104   0.0342   1.0000
  19.500   1.3420   0.10761   0.10251  -0.0111   0.0340   1.0000
  19.600   1.3396   0.10944   0.10440  -0.0119   0.0338   1.0000
  19.700   1.3369   0.11132   0.10634  -0.0128   0.0336   1.0000
  19.800   1.3346   0.11315   0.10822  -0.0136   0.0334   1.0000
  19.900   1.3324   0.11496   0.11009  -0.0144   0.0332   1.0000
  20.000   1.3302   0.11677   0.11196  -0.0153   0.0330   1.0000
  20.100   1.3282   0.11854   0.11377  -0.0161   0.0328   1.0000
  20.200   1.3266   0.12026   0.11552  -0.0169   0.0325   1.0000
  20.300   1.3249   0.12201   0.11732  -0.0178   0.0323   1.0000
  20.400   1.3233   0.12373   0.11907  -0.0186   0.0321   1.0000
  20.500   1.3222   0.12536   0.12074  -0.0194   0.0319   1.0000
  20.600   1.3214   0.12694   0.12234  -0.0202   0.0317   1.0000
  20.700   1.3207   0.12850   0.12392  -0.0210   0.0315   1.0000
  20.800   1.3202   0.13003   0.12547  -0.0218   0.0313   1.0000
  20.900   1.3202   0.13144   0.12689  -0.0225   0.0312   1.0000
  21.000   1.3206   0.13276   0.12823  -0.0232   0.0310   1.0000
  21.100   1.3215   0.13396   0.12944  -0.0237   0.0308   1.0000
  21.200   1.3227   0.13507   0.13054  -0.0242   0.0306   1.0000
  21.300   1.3244   0.13602   0.13148  -0.0246   0.0304   1.0000
  21.400   1.3264   0.13676   0.13222  -0.0247   0.0301   1.0000
  21.500   1.3223   0.13905   0.13457  -0.0260   0.0300   1.0000
  21.600   1.3181   0.14140   0.13699  -0.0275   0.0299   1.0000
  21.700   1.3140   0.14373   0.13939  -0.0289   0.0298   1.0000
  21.800   1.3092   0.14622   0.14195  -0.0305   0.0297   1.0000
  21.900   1.3047   0.14866   0.14446  -0.0320   0.0296   1.0000
  22.000   1.3004   0.15106   0.14693  -0.0335   0.0295   1.0000
  22.100   1.2954   0.15365   0.14958  -0.0352   0.0293   1.0000
  22.200   1.2904   0.15623   0.15223  -0.0369   0.0292   1.0000
  22.300   1.2851   0.15892   0.15499  -0.0387   0.0291   1.0000
  22.400   1.2794   0.16172   0.15786  -0.0406   0.0289   1.0000
  22.500   1.2741   0.16443   0.16064  -0.0424   0.0288   1.0000
  22.600   1.2674   0.16746   0.16374  -0.0445   0.0287   1.0000
  22.700   1.2608   0.17052   0.16687  -0.0466   0.0286   1.0000
  22.800   1.2526   0.17401   0.17043  -0.0491   0.0285   1.0000
  22.900   1.2436   0.17770   0.17420  -0.0517   0.0284   1.0000
  23.000   1.2304   0.18249   0.17909  -0.0551   0.0283   1.0000
  24.700   1.0310   0.29383   0.29098  -0.1227   0.0272   1.0000
  24.800   1.0344   0.29470   0.29186  -0.1234   0.0270   1.0000
  24.900   1.0378   0.29553   0.29269  -0.1241   0.0268   1.0000
  25.000   1.0413   0.29628   0.29345  -0.1248   0.0267   1.0000
