NACA 2415                                       
 Alfa =  16.37500 Re =    86121.125 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00157 -0.18128
   0.99318  0.00326 -0.18234
   0.98173  0.00600 -0.18415
   0.96880  0.00906 -0.18621
   0.95446  0.01238 -0.18853
   0.93889  0.01591 -0.19110
   0.92241  0.01956 -0.19387
   0.90530  0.02327 -0.19681
   0.88776  0.02697 -0.19991
   0.86990  0.03064 -0.20314
   0.85186  0.03426 -0.20651
   0.83372  0.03780 -0.20999
   0.81551  0.04126 -0.21359
   0.79724  0.04464 -0.21733
   0.77892  0.04793 -0.22120
   0.76059  0.05113 -0.22521
   0.74224  0.05423 -0.22937
   0.72388  0.05724 -0.23369
   0.70551  0.06016 -0.23819
   0.68713  0.06297 -0.24287
   0.66875  0.06569 -0.24775
   0.65038  0.06831 -0.25284
   0.63203  0.07083 -0.25816
   0.61369  0.07324 -0.26374
   0.59536  0.07554 -0.26959
   0.57704  0.07773 -0.27575
   0.55874  0.07980 -0.28223
   0.54048  0.08177 -0.28908
   0.52226  0.08361 -0.29631
   0.50409  0.08532 -0.30399
   0.48596  0.08690 -0.31215
   0.46787  0.08835 -0.32086
   0.44982  0.08966 -0.33019
   0.43188  0.09084 -0.34019
   0.41408  0.09185 -0.35092
   0.39645  0.09270 -0.36247
   0.37898  0.09336 -0.37497
   0.36163  0.09382 -0.38861
   0.34440  0.09409 -0.40356
   0.32729  0.09415 -0.42007
   0.31030  0.09400 -0.43844
   0.29344  0.09362 -0.45905
   0.27672  0.09303 -0.48241
   0.26016  0.09221 -0.50922
   0.24379  0.09116 -0.54046
   0.22763  0.08988 -0.57766
   0.21174  0.08836 -0.62355
   0.19615  0.08660 -0.68468
   0.18090  0.08460 -0.80267
   0.16606  0.08238 -0.80746
   0.15171  0.07995 -0.80873
   0.13796  0.07734 -0.80991
   0.12489  0.07456 -0.81101
   0.11257  0.07165 -0.81203
   0.10108  0.06865 -0.81299
   0.09046  0.06560 -0.81390
   0.08074  0.06256 -0.81479
   0.07191  0.05954 -0.81574
   0.06392  0.05658 -0.81688
   0.05672  0.05368 -0.81835
