  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.086 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8138   0.05297   0.04587  -0.0492   1.0000   0.1136
  -9.875  -0.8231   0.05119   0.04390  -0.0471   1.0000   0.1139
  -9.750  -0.8297   0.04948   0.04202  -0.0452   1.0000   0.1143
  -9.625  -0.8218   0.04839   0.04102  -0.0446   1.0000   0.1156
  -9.500  -0.8063   0.04840   0.04123  -0.0445   1.0000   0.1174
  -9.375  -0.8023   0.04766   0.04048  -0.0433   1.0000   0.1188
  -9.250  -0.8022   0.04658   0.03931  -0.0418   1.0000   0.1199
  -9.125  -0.8034   0.04533   0.03793  -0.0403   1.0000   0.1211
  -9.000  -0.8048   0.04400   0.03643  -0.0386   1.0000   0.1222
  -8.875  -0.8062   0.04262   0.03486  -0.0370   1.0000   0.1234
  -8.750  -0.8071   0.04125   0.03325  -0.0353   1.0000   0.1246
  -8.625  -0.8077   0.03995   0.03167  -0.0336   1.0000   0.1259
  -8.500  -0.8064   0.03871   0.03021  -0.0321   1.0000   0.1273
  -8.375  -0.7979   0.03792   0.02951  -0.0315   1.0000   0.1291
  -8.250  -0.7897   0.03743   0.02907  -0.0308   1.0000   0.1310
  -8.125  -0.7825   0.03685   0.02848  -0.0299   1.0000   0.1331
  -8.000  -0.7767   0.03608   0.02761  -0.0288   1.0000   0.1353
  -7.875  -0.7717   0.03518   0.02652  -0.0277   1.0000   0.1375
  -7.750  -0.7673   0.03429   0.02534  -0.0264   1.0000   0.1398
  -7.625  -0.7600   0.03339   0.02440  -0.0256   1.0000   0.1420
  -7.500  -0.7510   0.03291   0.02401  -0.0250   1.0000   0.1444
  -7.375  -0.7426   0.03246   0.02355  -0.0243   1.0000   0.1472
  -7.250  -0.7347   0.03190   0.02291  -0.0235   1.0000   0.1501
  -7.125  -0.7274   0.03125   0.02205  -0.0226   1.0000   0.1533
  -7.000  -0.7193   0.03052   0.02121  -0.0218   1.0000   0.1563
  -6.875  -0.7097   0.03008   0.02089  -0.0213   1.0000   0.1594
  -6.750  -0.7007   0.02971   0.02052  -0.0206   1.0000   0.1629
  -6.625  -0.6920   0.02925   0.01995  -0.0199   1.0000   0.1668
  -6.500  -0.6834   0.02873   0.01922  -0.0192   1.0000   0.1709
  -6.375  -0.6732   0.02827   0.01891  -0.0188   1.0000   0.1745
  -6.250  -0.6636   0.02797   0.01863  -0.0183   1.0000   0.1788
  -6.125  -0.6541   0.02760   0.01813  -0.0177   1.0000   0.1838
