  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.108 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8537   0.04443   0.03744  -0.0466   1.0000   0.0973
  -9.875  -0.8555   0.04328   0.03615  -0.0448   1.0000   0.0982
  -9.750  -0.8574   0.04207   0.03478  -0.0430   1.0000   0.0992
  -9.625  -0.8592   0.04085   0.03335  -0.0412   1.0000   0.1001
  -9.500  -0.8605   0.03966   0.03192  -0.0393   1.0000   0.1011
  -9.375  -0.8615   0.03854   0.03054  -0.0374   1.0000   0.1020
  -9.250  -0.8579   0.03737   0.02927  -0.0362   1.0000   0.1030
  -9.125  -0.8501   0.03666   0.02862  -0.0355   1.0000   0.1044
  -9.000  -0.8427   0.03615   0.02815  -0.0347   1.0000   0.1058
  -8.875  -0.8355   0.03565   0.02765  -0.0338   1.0000   0.1074
  -8.750  -0.8296   0.03502   0.02694  -0.0327   1.0000   0.1091
  -8.625  -0.8246   0.03427   0.02606  -0.0315   1.0000   0.1108
  -8.500  -0.8201   0.03347   0.02505  -0.0302   1.0000   0.1125
  -8.375  -0.8158   0.03275   0.02405  -0.0288   1.0000   0.1140
  -8.250  -0.8071   0.03185   0.02324  -0.0283   1.0000   0.1158
  -8.125  -0.7984   0.03140   0.02285  -0.0276   1.0000   0.1176
  -8.000  -0.7904   0.03098   0.02242  -0.0268   1.0000   0.1197
  -7.875  -0.7826   0.03051   0.02189  -0.0259   1.0000   0.1220
  -7.750  -0.7751   0.02996   0.02119  -0.0250   1.0000   0.1244
  -7.625  -0.7681   0.02944   0.02043  -0.0239   1.0000   0.1267
  -7.500  -0.7586   0.02870   0.01980  -0.0235   1.0000   0.1290
  -7.375  -0.7494   0.02834   0.01951  -0.0229   1.0000   0.1314
  -7.250  -0.7406   0.02799   0.01914  -0.0222   1.0000   0.1342
  -7.125  -0.7319   0.02760   0.01864  -0.0214   1.0000   0.1373
  -7.000  -0.7234   0.02722   0.01806  -0.0206   1.0000   0.1403
  -6.875  -0.7132   0.02662   0.01757  -0.0202   1.0000   0.1432
  -6.750  -0.7036   0.02633   0.01735  -0.0197   1.0000   0.1464
  -6.625  -0.6941   0.02604   0.01703  -0.0191   1.0000   0.1500
  -6.500  -0.6848   0.02574   0.01658  -0.0185   1.0000   0.1540
  -6.375  -0.6747   0.02527   0.01614  -0.0181   1.0000   0.1576
  -6.250  -0.6649   0.02501   0.01597  -0.0176   1.0000   0.1613
  -6.125  -0.6552   0.02478   0.01572  -0.0171   1.0000   0.1658
  -6.000  -0.6456   0.02455   0.01532  -0.0165   1.0000   0.1707
  -5.875  -0.6356   0.02416   0.01509  -0.0161   1.0000   0.1748
  -5.750  -0.6258   0.02397   0.01493  -0.0156   1.0000   0.1796
  -5.625  -0.6161   0.02380   0.01464  -0.0151   1.0000   0.1854
  -5.500  -0.6062   0.02348   0.01441  -0.0147   1.0000   0.1903
  -5.375  -0.5964   0.02331   0.01430  -0.0143   1.0000   0.1958
  -5.250  -0.5858   0.02319   0.01404  -0.0140   0.9998   0.2026
  -5.125  -0.5640   0.02291   0.01394  -0.0158   0.9967   0.2109
  -5.000  -0.5411   0.02276   0.01373  -0.0178   0.9937   0.2213
  -4.875  -0.5205   0.02257   0.01365  -0.0194   0.9900   0.2308
  -4.750  -0.4993   0.02238   0.01348  -0.0211   0.9863   0.2414
  -4.625  -0.4761   0.02231   0.01337  -0.0231   0.9831   0.2541
  -4.500  -0.4561   0.02210   0.01332  -0.0245   0.9793   0.2649
  -4.375  -0.4366   0.02193   0.01317  -0.0258   0.9749   0.2771
  -4.250  -0.4144   0.02182   0.01307  -0.0276   0.9714   0.2914
  -4.125  -0.3913   0.02170   0.01303  -0.0296   0.9684   0.3058
  -4.000  -0.3758   0.02149   0.01293  -0.0301   0.9628   0.3178
  -3.875  -0.3550   0.02133   0.01283  -0.0316   0.9587   0.3329
  -3.750  -0.3319   0.02118   0.01274  -0.0335   0.9557   0.3498
  -3.625  -0.3152   0.02105   0.01265  -0.0342   0.9505   0.3653
  -3.500  -0.2973   0.02088   0.01256  -0.0351   0.9455   0.3812
  -3.375  -0.2755   0.02069   0.01248  -0.0367   0.9419   0.3996
  -3.250  -0.2516   0.02051   0.01239  -0.0386   0.9392   0.4201
  -3.125  -0.2401   0.02036   0.01236  -0.0383   0.9324   0.4352
  -3.000  -0.2210   0.02019   0.01228  -0.0393   0.9278   0.4554
  -2.875  -0.1985   0.02000   0.01220  -0.0409   0.9246   0.4785
  -2.750  -0.1768   0.01981   0.01216  -0.0422   0.9215   0.5012
  -2.625  -0.1667   0.01970   0.01214  -0.0415   0.9139   0.5201
  -2.500  -0.1465   0.01952   0.01209  -0.0425   0.9100   0.5449
  -2.375  -0.1236   0.01933   0.01200  -0.0440   0.9072   0.5733
  -2.250  -0.1072   0.01919   0.01200  -0.0442   0.9025   0.5972
  -2.125  -0.0942   0.01908   0.01200  -0.0438   0.8959   0.6208
  -1.875  -0.0511   0.01872   0.01187  -0.0457   0.8899   0.6774
  -1.750  -0.0284   0.01853   0.01177  -0.0468   0.8878   0.7062
  -1.625  -0.0231   0.01857   0.01188  -0.0448   0.8785   0.7272
  -1.500  -0.0045   0.01843   0.01183  -0.0450   0.8748   0.7512
  -1.375   0.0161   0.01828   0.01175  -0.0454   0.8721   0.7753
  -1.250   0.0376   0.01814   0.01166  -0.0459   0.8699   0.7986
  -1.125   0.0432   0.01826   0.01182  -0.0439   0.8605   0.8173
  -1.000   0.0625   0.01818   0.01177  -0.0440   0.8568   0.8375
  -0.875   0.0848   0.01809   0.01167  -0.0446   0.8540   0.8560
  -0.750   0.1097   0.01799   0.01157  -0.0457   0.8519   0.8725
  -0.625   0.1207   0.01816   0.01175  -0.0448   0.8428   0.8881
  -0.500   0.1447   0.01811   0.01167  -0.0459   0.8389   0.9028
  -0.375   0.1742   0.01802   0.01154  -0.0480   0.8361   0.9146
  -0.250   0.2068   0.01790   0.01137  -0.0508   0.8337   0.9241
  -0.125   0.2252   0.01803   0.01150  -0.0515   0.8250   0.9367
   0.000   0.2613   0.01792   0.01134  -0.0552   0.8208   0.9431
   0.125   0.2915   0.01776   0.01112  -0.0577   0.8171   0.9525
   0.250   0.3257   0.01770   0.01103  -0.0615   0.8105   0.9584
   0.375   0.3528   0.01760   0.01090  -0.0638   0.8038   0.9677
   0.500   0.3878   0.01736   0.01060  -0.0675   0.7990   0.9734
   0.625   0.4152   0.01729   0.01051  -0.0701   0.7912   0.9820
   0.750   0.4467   0.01710   0.01027  -0.0734   0.7841   0.9887
   0.875   0.4777   0.01685   0.00995  -0.0765   0.7786   0.9954
   1.000   0.4990   0.01679   0.00989  -0.0783   0.7689   1.0000
   1.125   0.5099   0.01665   0.00968  -0.0778   0.7625   1.0000
   1.250   0.5185   0.01663   0.00964  -0.0771   0.7542   1.0000
   1.375   0.5285   0.01657   0.00953  -0.0764   0.7469   1.0000
   1.500   0.5399   0.01648   0.00938  -0.0760   0.7407   1.0000
   1.625   0.5480   0.01652   0.00941  -0.0751   0.7320   1.0000
   1.750   0.5595   0.01645   0.00927  -0.0746   0.7258   1.0000
   1.875   0.5684   0.01649   0.00929  -0.0738   0.7181   1.0000
   2.000   0.5784   0.01649   0.00926  -0.0731   0.7108   1.0000
   2.250   0.5985   0.01655   0.00925  -0.0717   0.6967   1.0000
   2.375   0.6098   0.01655   0.00919  -0.0712   0.6903   1.0000
   2.500   0.6203   0.01660   0.00920  -0.0705   0.6836   1.0000
   2.625   0.6295   0.01667   0.00926  -0.0697   0.6759   1.0000
   2.750   0.6419   0.01667   0.00918  -0.0692   0.6701   1.0000
   2.875   0.6507   0.01678   0.00931  -0.0683   0.6624   1.0000
   3.000   0.6612   0.01684   0.00933  -0.0676   0.6555   1.0000
   3.125   0.6743   0.01686   0.00926  -0.0672   0.6499   1.0000
   3.250   0.6819   0.01700   0.00944  -0.0662   0.6417   1.0000
   3.375   0.6936   0.01704   0.00942  -0.0656   0.6352   1.0000
   3.500   0.7044   0.01714   0.00948  -0.0650   0.6287   1.0000
   3.625   0.7137   0.01725   0.00960  -0.0641   0.6211   1.0000
   3.750   0.7265   0.01729   0.00956  -0.0637   0.6151   1.0000
   3.875   0.7354   0.01744   0.00973  -0.0627   0.6076   1.0000
   4.000   0.7461   0.01753   0.00979  -0.0620   0.6006   1.0000
   4.125   0.7593   0.01759   0.00976  -0.0617   0.5947   1.0000
   4.250   0.7671   0.01775   0.00997  -0.0606   0.5866   1.0000
   4.375   0.7791   0.01782   0.00999  -0.0600   0.5800   1.0000
   4.500   0.7896   0.01796   0.01010  -0.0593   0.5731   1.0000
   4.625   0.7993   0.01808   0.01023  -0.0585   0.5654   1.0000
   4.750   0.8127   0.01815   0.01020  -0.0581   0.5593   1.0000
   4.875   0.8207   0.01832   0.01042  -0.0570   0.5511   1.0000
   5.000   0.8322   0.01841   0.01046  -0.0564   0.5440   1.0000
   5.125   0.8430   0.01854   0.01057  -0.0557   0.5370   1.0000
   5.250   0.8524   0.01867   0.01071  -0.0548   0.5289   1.0000
   5.375   0.8658   0.01875   0.01068  -0.0545   0.5224   1.0000
   5.500   0.8733   0.01892   0.01092  -0.0533   0.5139   1.0000
   5.625   0.8851   0.01901   0.01095  -0.0527   0.5066   1.0000
   5.750   0.8947   0.01917   0.01111  -0.0519   0.4988   1.0000
   5.875   0.9050   0.01928   0.01121  -0.0511   0.4908   1.0000
   6.000   0.9164   0.01942   0.01129  -0.0505   0.4836   1.0000
   6.125   0.9252   0.01956   0.01147  -0.0495   0.4749   1.0000
   6.250   0.9380   0.01968   0.01147  -0.0491   0.4679   1.0000
   6.375   0.9454   0.01985   0.01172  -0.0479   0.4588   1.0000
   6.500   0.9572   0.01996   0.01175  -0.0473   0.4511   1.0000
   6.625   0.9654   0.02013   0.01197  -0.0463   0.4423   1.0000
   6.750   0.9763   0.02025   0.01204  -0.0456   0.4341   1.0000
   6.875   0.9850   0.02043   0.01224  -0.0446   0.4253   1.0000
   7.000   0.9952   0.02056   0.01232  -0.0439   0.4168   1.0000
   7.125   1.0040   0.02074   0.01251  -0.0429   0.4078   1.0000
   7.250   1.0137   0.02088   0.01261  -0.0420   0.3990   1.0000
