  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.618 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9042   0.01660   0.01047  -0.0453   0.9880   0.0486
  -9.900  -0.8909   0.01643   0.01030  -0.0458   0.9870   0.0494
  -9.800  -0.8773   0.01627   0.01012  -0.0465   0.9862   0.0503
  -9.700  -0.8634   0.01613   0.00995  -0.0471   0.9854   0.0511
  -9.600  -0.8495   0.01597   0.00977  -0.0478   0.9847   0.0518
  -9.500  -0.8366   0.01564   0.00945  -0.0484   0.9840   0.0529
  -9.400  -0.8228   0.01542   0.00925  -0.0491   0.9834   0.0539
  -9.300  -0.8086   0.01525   0.00908  -0.0499   0.9828   0.0549
  -9.200  -0.7942   0.01509   0.00891  -0.0506   0.9824   0.0559
  -9.100  -0.7795   0.01495   0.00876  -0.0514   0.9819   0.0570
  -9.000  -0.7679   0.01484   0.00862  -0.0516   0.9803   0.0579
  -8.900  -0.7574   0.01459   0.00838  -0.0516   0.9783   0.0591
  -8.800  -0.7451   0.01438   0.00819  -0.0519   0.9768   0.0604
  -8.700  -0.7318   0.01422   0.00803  -0.0525   0.9757   0.0617
  -8.600  -0.7179   0.01407   0.00789  -0.0531   0.9748   0.0630
  -8.500  -0.7036   0.01395   0.00774  -0.0538   0.9740   0.0643
  -8.400  -0.6893   0.01379   0.00757  -0.0545   0.9732   0.0656
  -8.300  -0.6754   0.01354   0.00735  -0.0552   0.9725   0.0674
  -8.200  -0.6609   0.01337   0.00719  -0.0560   0.9719   0.0691
  -8.100  -0.6462   0.01323   0.00705  -0.0568   0.9712   0.0708
  -8.000  -0.6315   0.01311   0.00691  -0.0575   0.9705   0.0724
  -7.900  -0.6174   0.01291   0.00672  -0.0582   0.9698   0.0743
  -7.800  -0.6032   0.01271   0.00655  -0.0589   0.9690   0.0764
  -7.700  -0.5940   0.01259   0.00643  -0.0586   0.9660   0.0781
  -7.600  -0.5827   0.01247   0.00631  -0.0586   0.9636   0.0800
  -7.500  -0.5703   0.01238   0.00619  -0.0588   0.9617   0.0816
  -7.400  -0.5584   0.01217   0.00601  -0.0590   0.9599   0.0841
  -7.300  -0.5458   0.01201   0.00587  -0.0593   0.9584   0.0865
  -7.200  -0.5330   0.01188   0.00575  -0.0597   0.9570   0.0889
  -7.100  -0.5201   0.01178   0.00563  -0.0600   0.9557   0.0910
  -7.000  -0.5082   0.01162   0.00548  -0.0602   0.9542   0.0937
  -6.900  -0.4997   0.01149   0.00538  -0.0596   0.9506   0.0962
  -6.800  -0.4892   0.01138   0.00528  -0.0594   0.9478   0.0988
  -6.700  -0.4779   0.01129   0.00518  -0.0594   0.9454   0.1014
  -6.600  -0.4668   0.01115   0.00504  -0.0594   0.9432   0.1044
  -6.500  -0.4556   0.01101   0.00492  -0.0594   0.9412   0.1077
  -6.400  -0.4438   0.01090   0.00482  -0.0595   0.9394   0.1109
  -6.300  -0.4337   0.01082   0.00474  -0.0592   0.9363   0.1136
  -6.200  -0.4239   0.01070   0.00463  -0.0589   0.9329   0.1170
  -6.100  -0.4136   0.01058   0.00453  -0.0587   0.9298   0.1207
  -6.000  -0.4028   0.01048   0.00444  -0.0586   0.9271   0.1244
  -5.900  -0.3915   0.01039   0.00434  -0.0585   0.9247   0.1278
  -5.800  -0.3805   0.01026   0.00423  -0.0585   0.9225   0.1323
