  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.278 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9462   0.02391   0.01682  -0.0347   1.0000   0.0611
  -9.900  -0.9408   0.02369   0.01659  -0.0338   1.0000   0.0618
  -9.800  -0.9353   0.02347   0.01635  -0.0330   1.0000   0.0625
  -9.700  -0.9297   0.02326   0.01609  -0.0321   1.0000   0.0633
  -9.600  -0.9241   0.02306   0.01583  -0.0312   1.0000   0.0641
  -9.500  -0.9183   0.02289   0.01559  -0.0304   1.0000   0.0648
  -9.400  -0.9126   0.02254   0.01523  -0.0296   1.0000   0.0656
  -9.300  -0.9070   0.02217   0.01491  -0.0289   1.0000   0.0664
  -9.200  -0.9009   0.02194   0.01470  -0.0281   1.0000   0.0672
  -9.100  -0.8946   0.02175   0.01452  -0.0274   1.0000   0.0680
  -9.000  -0.8882   0.02158   0.01434  -0.0267   1.0000   0.0689
  -8.900  -0.8747   0.02135   0.01410  -0.0274   0.9990   0.0702
  -8.800  -0.8602   0.02114   0.01383  -0.0282   0.9978   0.0716
  -8.700  -0.8454   0.02097   0.01358  -0.0291   0.9965   0.0729
  -8.600  -0.8321   0.02050   0.01316  -0.0298   0.9954   0.0744
  -8.500  -0.8177   0.02024   0.01293  -0.0307   0.9942   0.0758
  -8.400  -0.8026   0.02005   0.01275  -0.0317   0.9932   0.0774
  -8.300  -0.7892   0.01986   0.01254  -0.0323   0.9916   0.0791
  -8.200  -0.7753   0.01968   0.01231  -0.0330   0.9900   0.0807
  -8.100  -0.7614   0.01943   0.01203  -0.0337   0.9883   0.0824
  -8.000  -0.7481   0.01907   0.01172  -0.0344   0.9869   0.0842
  -7.900  -0.7334   0.01887   0.01155  -0.0353   0.9855   0.0861
  -7.800  -0.7182   0.01871   0.01138  -0.0362   0.9843   0.0883
  -7.700  -0.7024   0.01856   0.01119  -0.0372   0.9832   0.0905
  -7.600  -0.6871   0.01829   0.01091  -0.0382   0.9823   0.0927
  -7.500  -0.6740   0.01801   0.01068  -0.0388   0.9806   0.0949
  -7.400  -0.6619   0.01783   0.01051  -0.0391   0.9781   0.0971
  -7.300  -0.6479   0.01768   0.01034  -0.0398   0.9761   0.0997
  -7.200  -0.6329   0.01756   0.01017  -0.0406   0.9744   0.1022
  -7.100  -0.6188   0.01720   0.00989  -0.0414   0.9730   0.1052
  -7.000  -0.6033   0.01702   0.00972  -0.0424   0.9717   0.1081
  -6.900  -0.5871   0.01687   0.00955  -0.0435   0.9706   0.1115
  -6.800  -0.5706   0.01670   0.00936  -0.0446   0.9697   0.1148
  -6.700  -0.5548   0.01641   0.00914  -0.0458   0.9688   0.1185
  -6.600  -0.5460   0.01627   0.00901  -0.0453   0.9648   0.1215
  -6.500  -0.5321   0.01614   0.00886  -0.0459   0.9625   0.1252
  -6.400  -0.5178   0.01591   0.00865  -0.0466   0.9607   0.1291
  -6.300  -0.5028   0.01570   0.00848  -0.0475   0.9593   0.1334
  -6.200  -0.4868   0.01556   0.00833  -0.0485   0.9580   0.1381
  -6.100  -0.4708   0.01535   0.00814  -0.0496   0.9570   0.1429
  -6.000  -0.4546   0.01514   0.00799  -0.0507   0.9561   0.1482
  -5.900  -0.4375   0.01501   0.00784  -0.0519   0.9553   0.1538
  -5.800  -0.4210   0.01478   0.00766  -0.0531   0.9546   0.1595
  -5.700  -0.4144   0.01466   0.00757  -0.0522   0.9497   0.1638
  -5.600  -0.4004   0.01456   0.00744  -0.0527   0.9475   0.1696
  -5.500  -0.3859   0.01433   0.00728  -0.0535   0.9458   0.1756
  -5.400  -0.3706   0.01418   0.00715  -0.0544   0.9443   0.1824
  -5.300  -0.3553   0.01401   0.00699  -0.0552   0.9430   0.1891
  -5.200  -0.3401   0.01382   0.00685  -0.0560   0.9418   0.1962
  -5.100  -0.3243   0.01369   0.00671  -0.0569   0.9406   0.2036
  -5.000  -0.3092   0.01348   0.00657  -0.0578   0.9395   0.2111
  -4.900  -0.2993   0.01339   0.00648  -0.0575   0.9358   0.2178
  -4.800  -0.2890   0.01325   0.00638  -0.0573   0.9322   0.2244
  -4.700  -0.2761   0.01310   0.00626  -0.0576   0.9297   0.2322
  -4.600  -0.2625   0.01295   0.00613  -0.0580   0.9276   0.2400
  -4.500  -0.2488   0.01279   0.00601  -0.0585   0.9258   0.2484
  -4.400  -0.2346   0.01264   0.00588  -0.0590   0.9241   0.2569
  -4.300  -0.2206   0.01247   0.00575  -0.0596   0.9226   0.2658
  -4.200  -0.2126   0.01242   0.00570  -0.0588   0.9175   0.2730
  -4.100  -0.2020   0.01227   0.00561  -0.0587   0.9138   0.2811
  -4.000  -0.1896   0.01216   0.00550  -0.0588   0.9111   0.2902
  -3.900  -0.1772   0.01199   0.00538  -0.0590   0.9087   0.2991
  -3.700  -0.1535   0.01173   0.00518  -0.0591   0.9030   0.3176
  -3.600  -0.1440   0.01166   0.00512  -0.0587   0.8983   0.3266
  -3.500  -0.1331   0.01152   0.00503  -0.0585   0.8947   0.3358
  -3.300  -0.1091   0.01125   0.00481  -0.0586   0.8890   0.3561
  -3.200  -0.0987   0.01117   0.00474  -0.0584   0.8850   0.3662
  -3.100  -0.0891   0.01106   0.00469  -0.0580   0.8801   0.3763
  -3.000  -0.0782   0.01094   0.00460  -0.0578   0.8761   0.3870
  -2.900  -0.0668   0.01082   0.00451  -0.0578   0.8727   0.3990
  -2.700  -0.0460   0.01061   0.00438  -0.0573   0.8641   0.4228
  -2.600  -0.0358   0.01050   0.00432  -0.0570   0.8594   0.4360
  -2.500  -0.0250   0.01038   0.00425  -0.0568   0.8555   0.4498
  -2.400  -0.0135   0.01027   0.00417  -0.0567   0.8522   0.4644
  -2.300  -0.0040   0.01020   0.00414  -0.0563   0.8466   0.4791
