  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.129 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8930   0.03780   0.03045  -0.0426   1.0000   0.0866
  -9.875  -0.8898   0.03704   0.02959  -0.0412   1.0000   0.0877
  -9.750  -0.8873   0.03623   0.02864  -0.0397   1.0000   0.0888
  -9.625  -0.8853   0.03539   0.02762  -0.0381   1.0000   0.0900
  -9.500  -0.8836   0.03460   0.02660  -0.0364   1.0000   0.0911
  -9.375  -0.8791   0.03365   0.02554  -0.0352   1.0000   0.0922
  -9.250  -0.8707   0.03297   0.02494  -0.0345   1.0000   0.0934
  -9.125  -0.8631   0.03249   0.02448  -0.0337   1.0000   0.0946
  -9.000  -0.8561   0.03201   0.02397  -0.0327   1.0000   0.0960
  -8.875  -0.8491   0.03152   0.02343  -0.0317   1.0000   0.0975
  -8.750  -0.8426   0.03097   0.02279  -0.0307   1.0000   0.0992
  -8.625  -0.8366   0.03041   0.02206  -0.0295   1.0000   0.1009
  -8.500  -0.8310   0.02991   0.02135  -0.0282   1.0000   0.1024
  -8.375  -0.8217   0.02909   0.02063  -0.0278   1.0000   0.1041
  -8.250  -0.8129   0.02868   0.02028  -0.0271   1.0000   0.1057
  -8.125  -0.8046   0.02830   0.01990  -0.0263   1.0000   0.1075
  -8.000  -0.7965   0.02791   0.01944  -0.0255   1.0000   0.1096
  -7.875  -0.7885   0.02750   0.01892  -0.0246   1.0000   0.1119
  -7.750  -0.7808   0.02715   0.01837  -0.0236   1.0000   0.1140
  -7.625  -0.7712   0.02646   0.01779  -0.0232   1.0000   0.1161
  -7.500  -0.7619   0.02613   0.01753  -0.0226   1.0000   0.1183
  -7.375  -0.7528   0.02583   0.01722  -0.0219   1.0000   0.1208
  -7.250  -0.7437   0.02552   0.01684  -0.0212   1.0000   0.1236
  -7.125  -0.7347   0.02525   0.01640  -0.0205   1.0000   0.1264
  -7.000  -0.7248   0.02471   0.01593  -0.0201   1.0000   0.1291
  -6.875  -0.7152   0.02443   0.01573  -0.0195   1.0000   0.1319
  -6.750  -0.7057   0.02419   0.01549  -0.0190   1.0000   0.1351
  -6.625  -0.6961   0.02395   0.01515  -0.0183   1.0000   0.1386
  -6.500  -0.6864   0.02358   0.01475  -0.0178   1.0000   0.1420
  -6.375  -0.6767   0.02330   0.01456  -0.0174   1.0000   0.1453
  -6.250  -0.6671   0.02311   0.01438  -0.0168   1.0000   0.1492
  -6.125  -0.6574   0.02293   0.01411  -0.0163   1.0000   0.1534
  -6.000  -0.6451   0.02258   0.01380  -0.0163   0.9994   0.1578
