  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.371 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9661   0.02115   0.01444  -0.0315   1.0000   0.0548
  -9.900  -0.9571   0.02094   0.01422  -0.0313   0.9996   0.0555
  -9.800  -0.9434   0.02071   0.01396  -0.0320   0.9987   0.0565
  -9.700  -0.9296   0.02050   0.01370  -0.0327   0.9977   0.0573
  -9.600  -0.9156   0.02030   0.01344  -0.0334   0.9966   0.0581
  -9.500  -0.9035   0.01982   0.01300  -0.0340   0.9956   0.0592
  -9.400  -0.8899   0.01956   0.01276  -0.0347   0.9946   0.0602
  -9.300  -0.8757   0.01936   0.01256  -0.0356   0.9938   0.0613
  -9.200  -0.8615   0.01918   0.01237  -0.0363   0.9929   0.0625
  -9.100  -0.8486   0.01899   0.01215  -0.0368   0.9915   0.0636
  -9.000  -0.8351   0.01884   0.01194  -0.0374   0.9901   0.0647
  -8.900  -0.8225   0.01850   0.01161  -0.0379   0.9887   0.0659
  -8.800  -0.8096   0.01819   0.01133  -0.0386   0.9873   0.0672
  -8.700  -0.7956   0.01799   0.01114  -0.0393   0.9861   0.0685
  -8.600  -0.7811   0.01782   0.01096  -0.0401   0.9851   0.0700
  -8.500  -0.7663   0.01766   0.01078  -0.0410   0.9841   0.0715
  -8.400  -0.7510   0.01754   0.01061  -0.0419   0.9833   0.0729
  -8.300  -0.7372   0.01717   0.01027  -0.0427   0.9825   0.0747
  -8.200  -0.7223   0.01695   0.01008  -0.0436   0.9818   0.0764
  -8.100  -0.7116   0.01678   0.00991  -0.0436   0.9793   0.0779
  -8.000  -0.6987   0.01663   0.00975  -0.0440   0.9774   0.0797
  -7.900  -0.6847   0.01650   0.00958  -0.0447   0.9759   0.0814
  -7.800  -0.6715   0.01620   0.00931  -0.0453   0.9744   0.0835
  -7.700  -0.6573   0.01598   0.00911  -0.0460   0.9732   0.0857
  -7.600  -0.6422   0.01582   0.00895  -0.0469   0.9722   0.0879
  -7.500  -0.6266   0.01568   0.00879  -0.0479   0.9712   0.0903
  -7.400  -0.6112   0.01547   0.00858  -0.0488   0.9704   0.0927
  -7.300  -0.5960   0.01521   0.00837  -0.0498   0.9697   0.0954
  -7.200  -0.5799   0.01505   0.00821  -0.0509   0.9691   0.0983
  -7.100  -0.5698   0.01493   0.00808  -0.0507   0.9659   0.1006
  -7.000  -0.5573   0.01477   0.00790  -0.0510   0.9636   0.1032
  -6.900  -0.5439   0.01452   0.00771  -0.0516   0.9619   0.1065
  -6.800  -0.5290   0.01435   0.00755  -0.0524   0.9605   0.1097
  -6.700  -0.5135   0.01423   0.00741  -0.0533   0.9595   0.1131
  -6.600  -0.4983   0.01400   0.00721  -0.0542   0.9585   0.1169
  -6.500  -0.4830   0.01381   0.00705  -0.0551   0.9576   0.1209
  -6.400  -0.4675   0.01367   0.00691  -0.0560   0.9567   0.1250
  -6.300  -0.4524   0.01348   0.00673  -0.0569   0.9559   0.1292
  -6.200  -0.4375   0.01329   0.00658  -0.0577   0.9550   0.1338
  -6.100  -0.4268   0.01318   0.00648  -0.0576   0.9522   0.1378
  -6.000  -0.4164   0.01307   0.00636  -0.0574   0.9490   0.1417
  -5.900  -0.4042   0.01287   0.00621  -0.0576   0.9467   0.1465
  -5.800  -0.3909   0.01274   0.00609  -0.0581   0.9448   0.1517
  -5.700  -0.3773   0.01260   0.00595  -0.0585   0.9432   0.1567
  -5.600  -0.3640   0.01241   0.00581  -0.0590   0.9417   0.1624
  -5.500  -0.3500   0.01228   0.00569  -0.0595   0.9403   0.1683
  -5.400  -0.3364   0.01212   0.00555  -0.0600   0.9390   0.1741
  -5.300  -0.3287   0.01202   0.00548  -0.0593   0.9345   0.1792
  -5.200  -0.3177   0.01192   0.00538  -0.0592   0.9313   0.1849
  -5.100  -0.3061   0.01177   0.00526  -0.0592   0.9287   0.1910
  -5.000  -0.2938   0.01163   0.00515  -0.0594   0.9264   0.1977
  -4.900  -0.2811   0.01152   0.00504  -0.0596   0.9244   0.2041
