  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.309 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9527   0.02282   0.01577  -0.0335   1.0000   0.0588
  -9.900  -0.9477   0.02251   0.01549  -0.0327   1.0000   0.0594
  -9.800  -0.9423   0.02227   0.01527  -0.0318   1.0000   0.0600
  -9.700  -0.9367   0.02207   0.01507  -0.0310   1.0000   0.0606
  -9.600  -0.9308   0.02189   0.01488  -0.0302   1.0000   0.0613
  -9.500  -0.9248   0.02171   0.01469  -0.0294   1.0000   0.0621
  -9.400  -0.9186   0.02153   0.01448  -0.0287   1.0000   0.0629
  -9.300  -0.9085   0.02134   0.01425  -0.0287   0.9995   0.0639
  -9.200  -0.8940   0.02117   0.01399  -0.0295   0.9984   0.0650
  -9.100  -0.8814   0.02068   0.01355  -0.0301   0.9973   0.0662
  -9.000  -0.8676   0.02039   0.01329  -0.0309   0.9961   0.0674
  -8.900  -0.8533   0.02018   0.01308  -0.0317   0.9950   0.0686
  -8.800  -0.8387   0.01998   0.01287  -0.0326   0.9940   0.0699
  -8.700  -0.8238   0.01980   0.01265  -0.0335   0.9931   0.0714
  -8.600  -0.8104   0.01964   0.01243  -0.0341   0.9915   0.0727
  -8.500  -0.7980   0.01925   0.01206  -0.0346   0.9899   0.0742
  -8.400  -0.7848   0.01897   0.01182  -0.0352   0.9884   0.0757
  -8.300  -0.7707   0.01878   0.01164  -0.0360   0.9870   0.0773
  -8.200  -0.7561   0.01860   0.01145  -0.0368   0.9857   0.0790
  -8.100  -0.7409   0.01845   0.01125  -0.0377   0.9845   0.0808
  -8.000  -0.7262   0.01820   0.01098  -0.0386   0.9835   0.0826
  -7.900  -0.7117   0.01788   0.01073  -0.0395   0.9826   0.0846
  -7.800  -0.6960   0.01772   0.01057  -0.0406   0.9818   0.0867
  -7.700  -0.6848   0.01755   0.01039  -0.0407   0.9792   0.0887
  -7.600  -0.6714   0.01741   0.01021  -0.0412   0.9772   0.0907
  -7.500  -0.6581   0.01713   0.00994  -0.0418   0.9754   0.0929
  -7.400  -0.6440   0.01688   0.00974  -0.0425   0.9739   0.0954
  -7.300  -0.6288   0.01672   0.00958  -0.0434   0.9726   0.0980
  -7.200  -0.6131   0.01658   0.00941  -0.0444   0.9715   0.1008
  -7.100  -0.5975   0.01635   0.00919  -0.0454   0.9705   0.1037
  -7.000  -0.5819   0.01610   0.00898  -0.0465   0.9697   0.1068
  -6.900  -0.5654   0.01594   0.00883  -0.0476   0.9689   0.1101
  -6.800  -0.5561   0.01582   0.00869  -0.0473   0.9652   0.1127
  -6.700  -0.5433   0.01560   0.00848  -0.0477   0.9629   0.1160
  -6.600  -0.5293   0.01538   0.00831  -0.0484   0.9611   0.1196
  -6.500  -0.5140   0.01523   0.00816  -0.0492   0.9597   0.1235
  -6.400  -0.4982   0.01509   0.00799  -0.0502   0.9585   0.1275
  -6.300  -0.4829   0.01483   0.00780  -0.0512   0.9575   0.1320
  -6.200  -0.4666   0.01467   0.00765  -0.0523   0.9566   0.1368
  -6.100  -0.4500   0.01452   0.00748  -0.0534   0.9559   0.1415
  -6.000  -0.4339   0.01428   0.00731  -0.0545   0.9552   0.1469
  -5.900  -0.4175   0.01414   0.00717  -0.0556   0.9545   0.1525
  -5.800  -0.4108   0.01404   0.00707  -0.0547   0.9496   0.1562
  -5.700  -0.3982   0.01384   0.00693  -0.0550   0.9473   0.1616
  -5.600  -0.3840   0.01370   0.00680  -0.0556   0.9455   0.1676
  -5.500  -0.3696   0.01353   0.00664  -0.0563   0.9440   0.1735
  -5.400  -0.3551   0.01335   0.00651  -0.0570   0.9426   0.1799
  -5.200  -0.3256   0.01302   0.00623  -0.0585   0.9401   0.1934
  -5.100  -0.3107   0.01288   0.00610  -0.0592   0.9390   0.2007
  -5.000  -0.3038   0.01278   0.00602  -0.0583   0.9338   0.2059
  -4.900  -0.2923   0.01263   0.00592  -0.0583   0.9309   0.2128
  -4.700  -0.2666   0.01234   0.00568  -0.0589   0.9265   0.2274
  -4.600  -0.2529   0.01221   0.00555  -0.0594   0.9247   0.2354
  -4.500  -0.2395   0.01204   0.00543  -0.0597   0.9230   0.2432
