  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.232 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9382   0.02605   0.01859  -0.0360   1.0000   0.0659
  -9.900  -0.9324   0.02569   0.01827  -0.0353   1.0000   0.0666
  -9.800  -0.9266   0.02543   0.01803  -0.0345   1.0000   0.0673
  -9.700  -0.9209   0.02520   0.01781  -0.0337   1.0000   0.0680
  -9.600  -0.9152   0.02497   0.01757  -0.0329   1.0000   0.0688
  -9.500  -0.9095   0.02474   0.01732  -0.0321   1.0000   0.0697
  -9.400  -0.9038   0.02449   0.01703  -0.0312   1.0000   0.0706
  -9.300  -0.8980   0.02425   0.01673  -0.0304   1.0000   0.0715
  -9.200  -0.8922   0.02403   0.01644  -0.0296   1.0000   0.0724
  -9.100  -0.8862   0.02382   0.01615  -0.0288   1.0000   0.0732
  -9.000  -0.8800   0.02330   0.01569  -0.0281   1.0000   0.0742
  -8.900  -0.8736   0.02302   0.01545  -0.0275   1.0000   0.0751
  -8.800  -0.8671   0.02282   0.01527  -0.0268   1.0000   0.0760
  -8.700  -0.8605   0.02264   0.01509  -0.0262   1.0000   0.0771
  -8.600  -0.8538   0.02246   0.01489  -0.0255   1.0000   0.0782
  -8.500  -0.8470   0.02227   0.01467  -0.0249   1.0000   0.0795
  -8.400  -0.8401   0.02210   0.01444  -0.0242   1.0000   0.0807
  -8.300  -0.8294   0.02195   0.01420  -0.0243   0.9994   0.0819
  -8.200  -0.8161   0.02141   0.01375  -0.0251   0.9982   0.0836
  -8.100  -0.8014   0.02117   0.01355  -0.0260   0.9968   0.0853
  -8.000  -0.7862   0.02098   0.01336  -0.0270   0.9954   0.0872
  -7.900  -0.7707   0.02080   0.01314  -0.0280   0.9941   0.0893
  -7.800  -0.7550   0.02066   0.01291  -0.0290   0.9929   0.0913
  -7.700  -0.7423   0.02022   0.01253  -0.0296   0.9912   0.0933
  -7.600  -0.7284   0.01997   0.01233  -0.0304   0.9893   0.0954
  -7.500  -0.7137   0.01979   0.01215  -0.0312   0.9875   0.0977
  -7.400  -0.6983   0.01963   0.01195  -0.0322   0.9859   0.1003
  -7.300  -0.6826   0.01945   0.01171  -0.0332   0.9844   0.1028
  -7.200  -0.6678   0.01909   0.01144  -0.0342   0.9832   0.1055
  -7.100  -0.6514   0.01892   0.01129  -0.0354   0.9821   0.1084
  -7.000  -0.6381   0.01876   0.01110  -0.0359   0.9798   0.1113
  -6.900  -0.6244   0.01864   0.01092  -0.0364   0.9773   0.1141
  -6.800  -0.6111   0.01826   0.01063  -0.0371   0.9752   0.1173
  -6.700  -0.5958   0.01809   0.01048  -0.0381   0.9735   0.1207
  -6.600  -0.5796   0.01794   0.01031  -0.0391   0.9720   0.1247
  -6.500  -0.5635   0.01771   0.01008  -0.0402   0.9707   0.1286
  -6.400  -0.5472   0.01748   0.00991  -0.0414   0.9696   0.1327
  -6.300  -0.5330   0.01734   0.00976  -0.0421   0.9675   0.1369
  -6.100  -0.5080   0.01692   0.00939  -0.0428   0.9618   0.1453
  -6.000  -0.4927   0.01677   0.00925  -0.0437   0.9599   0.1503
  -5.900  -0.4765   0.01664   0.00909  -0.0448   0.9584   0.1557
  -5.800  -0.4608   0.01637   0.00891  -0.0458   0.9571   0.1613
  -5.700  -0.4438   0.01624   0.00877  -0.0470   0.9560   0.1676
  -5.600  -0.4270   0.01602   0.00859  -0.0483   0.9550   0.1739
  -5.500  -0.4166   0.01587   0.00848  -0.0482   0.9516   0.1792
  -5.400  -0.4045   0.01578   0.00836  -0.0483   0.9483   0.1853
  -5.300  -0.3905   0.01555   0.00821  -0.0490   0.9461   0.1917
  -5.200  -0.3747   0.01540   0.00807  -0.0500   0.9445   0.1992
  -5.100  -0.3585   0.01521   0.00792  -0.0510   0.9431   0.2067
  -5.000  -0.3417   0.01504   0.00778  -0.0522   0.9419   0.2149
  -4.900  -0.3248   0.01486   0.00763  -0.0534   0.9410   0.2232
  -4.800  -0.3080   0.01468   0.00749  -0.0545   0.9400   0.2319
  -4.700  -0.2914   0.01451   0.00734  -0.0557   0.9390   0.2407
  -4.600  -0.2857   0.01441   0.00729  -0.0545   0.9332   0.2468
  -4.500  -0.2722   0.01429   0.00716  -0.0550   0.9305   0.2555
  -4.400  -0.2580   0.01410   0.00704  -0.0556   0.9284   0.2642
  -4.300  -0.2429   0.01396   0.00690  -0.0563   0.9267   0.2738
  -4.200  -0.2279   0.01376   0.00678  -0.0570   0.9251   0.2833
  -4.100  -0.2125   0.01360   0.00663  -0.0578   0.9237   0.2933
  -4.000  -0.1973   0.01343   0.00651  -0.0586   0.9224   0.3035
  -3.900  -0.1914   0.01337   0.00646  -0.0575   0.9161   0.3110
  -3.800  -0.1793   0.01321   0.00636  -0.0576   0.9129   0.3207
  -3.700  -0.1659   0.01306   0.00623  -0.0579   0.9105   0.3307
  -3.600  -0.1523   0.01290   0.00611  -0.0583   0.9084   0.3416
  -3.500  -0.1384   0.01272   0.00598  -0.0588   0.9065   0.3522
  -3.400  -0.1274   0.01261   0.00589  -0.0586   0.9029   0.3629
  -3.300  -0.1185   0.01249   0.00583  -0.0581   0.8979   0.3723
  -3.100  -0.0945   0.01219   0.00560  -0.0582   0.8917   0.3956
  -3.000  -0.0816   0.01202   0.00548  -0.0584   0.8893   0.4080
  -2.900  -0.0706   0.01191   0.00540  -0.0583   0.8856   0.4208
  -2.800  -0.0620   0.01180   0.00536  -0.0577   0.8803   0.4327
  -2.700  -0.0510   0.01166   0.00527  -0.0575   0.8764   0.4463
  -2.600  -0.0391   0.01152   0.00517  -0.0575   0.8732   0.4612
  -2.500  -0.0269   0.01137   0.00507  -0.0575   0.8704   0.4771
  -2.400  -0.0182   0.01128   0.00505  -0.0569   0.8649   0.4914
  -2.300  -0.0082   0.01117   0.00500  -0.0566   0.8601   0.5069
  -2.200   0.0028   0.01104   0.00492  -0.0564   0.8562   0.5232
  -2.100   0.0144   0.01092   0.00484  -0.0562   0.8529   0.5401
  -2.000   0.0240   0.01084   0.00481  -0.0558   0.8478   0.5564
  -1.800   0.0445   0.01065   0.00472  -0.0551   0.8380   0.5895
  -1.700   0.0558   0.01054   0.00466  -0.0549   0.8345   0.6061
  -1.600   0.0652   0.01048   0.00465  -0.0544   0.8288   0.6218
  -1.500   0.0751   0.01041   0.00463  -0.0539   0.8233   0.6376
  -1.400   0.0859   0.01033   0.00458  -0.0536   0.8189   0.6534
  -1.200   0.1062   0.01022   0.00455  -0.0528   0.8084   0.6840
  -1.100   0.1164   0.01016   0.00453  -0.0524   0.8031   0.6986
  -1.000   0.1274   0.01010   0.00449  -0.0521   0.7988   0.7132
  -0.900   0.1374   0.01007   0.00448  -0.0517   0.7933   0.7278
  -0.800   0.1471   0.01003   0.00449  -0.0511   0.7872   0.7417
  -0.700   0.1576   0.00999   0.00447  -0.0507   0.7823   0.7553
  -0.600   0.1683   0.00997   0.00445  -0.0504   0.7775   0.7689
  -0.500   0.1778   0.00996   0.00448  -0.0498   0.7711   0.7823
  -0.400   0.1881   0.00994   0.00448  -0.0494   0.7656   0.7947
  -0.300   0.1990   0.00994   0.00446  -0.0490   0.7610   0.8076
  -0.200   0.2086   0.00994   0.00450  -0.0485   0.7546   0.8198
  -0.100   0.2188   0.00995   0.00452  -0.0480   0.7487   0.8313
   0.100   0.2398   0.00999   0.00455  -0.0471   0.7379   0.8538
   0.200   0.2499   0.01001   0.00458  -0.0467   0.7317   0.8649
   0.300   0.2611   0.01005   0.00459  -0.0464   0.7265   0.8747
   0.400   0.2720   0.01010   0.00461  -0.0460   0.7210   0.8847
   0.500   0.2832   0.01014   0.00467  -0.0458   0.7146   0.8937
   0.600   0.2946   0.01019   0.00468  -0.0456   0.7092   0.9029
   0.700   0.3077   0.01026   0.00471  -0.0457   0.7040   0.9104
   0.800   0.3184   0.01031   0.00476  -0.0454   0.6975   0.9196
   0.900   0.3331   0.01038   0.00479  -0.0459   0.6917   0.9254
   1.000   0.3460   0.01045   0.00481  -0.0460   0.6869   0.9330
   1.100   0.3599   0.01051   0.00487  -0.0464   0.6802   0.9390
   1.200   0.3757   0.01058   0.00491  -0.0472   0.6741   0.9440
   1.300   0.3894   0.01067   0.00492  -0.0475   0.6692   0.9505
   1.400   0.4056   0.01073   0.00498  -0.0484   0.6627   0.9549
   1.500   0.4234   0.01080   0.00502  -0.0497   0.6564   0.9584
   1.600   0.4408   0.01088   0.00503  -0.0508   0.6511   0.9624
   1.700   0.4555   0.01095   0.00509  -0.0515   0.6448   0.9678
   1.800   0.4753   0.01100   0.00512  -0.0533   0.6384   0.9701
   1.900   0.4943   0.01108   0.00512  -0.0548   0.6330   0.9728
   2.000   0.5120   0.01113   0.00516  -0.0562   0.6265   0.9765
   2.100   0.5277   0.01119   0.00520  -0.0571   0.6204   0.9812
   2.200   0.5471   0.01125   0.00519  -0.0588   0.6148   0.9834
   2.300   0.5660   0.01128   0.00522  -0.0604   0.6083   0.9863
   2.400   0.5840   0.01133   0.00524  -0.0618   0.6019   0.9897
   2.500   0.6013   0.01140   0.00525  -0.0631   0.5965   0.9930
