  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.086 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5652   0.02498   0.01545  -0.0136   1.0000   0.2365
  -4.750  -0.5455   0.02456   0.01517  -0.0128   1.0000   0.2510
  -4.500  -0.5258   0.02420   0.01490  -0.0120   1.0000   0.2671
  -4.250  -0.5049   0.02391   0.01468  -0.0116   0.9996   0.2855
  -4.000  -0.4584   0.02371   0.01460  -0.0158   0.9921   0.3142
  -3.750  -0.4132   0.02354   0.01451  -0.0196   0.9835   0.3469
  -3.500  -0.3716   0.02331   0.01446  -0.0228   0.9741   0.3805
  -3.250  -0.3292   0.02311   0.01446  -0.0260   0.9651   0.4181
  -3.000  -0.2858   0.02291   0.01448  -0.0292   0.9559   0.4604
  -2.750  -0.2504   0.02270   0.01453  -0.0308   0.9448   0.5023
  -2.500  -0.2105   0.02254   0.01459  -0.0330   0.9352   0.5531
  -2.250  -0.1724   0.02234   0.01468  -0.0346   0.9250   0.6057
  -2.000  -0.1416   0.02222   0.01481  -0.0346   0.9132   0.6589
  -1.750  -0.0986   0.02207   0.01490  -0.0363   0.9057   0.7205
  -1.500  -0.0741   0.02210   0.01510  -0.0346   0.8925   0.7723
  -1.250  -0.0416   0.02218   0.01529  -0.0339   0.8823   0.8255
  -1.000   0.0028   0.02232   0.01547  -0.0351   0.8736   0.8725
  -0.750   0.0746   0.02241   0.01549  -0.0414   0.8700   0.9108
  -0.500   0.1374   0.02263   0.01563  -0.0471   0.8589   0.9398
  -0.250   0.2346   0.02230   0.01519  -0.0591   0.8549   0.9580
   0.000   0.3180   0.02186   0.01467  -0.0692   0.8467   0.9765
   0.250   0.3989   0.02112   0.01386  -0.0790   0.8373   0.9934
   0.500   0.4415   0.02065   0.01333  -0.0823   0.8230   1.0000
   0.750   0.4613   0.02035   0.01297  -0.0811   0.8084   1.0000
   1.000   0.4863   0.01994   0.01247  -0.0804   0.7962   1.0000
   1.250   0.5044   0.01982   0.01229  -0.0788   0.7809   1.0000
   1.500   0.5214   0.01981   0.01223  -0.0769   0.7657   1.0000
   1.750   0.5402   0.01980   0.01216  -0.0752   0.7514   1.0000
   2.000   0.5633   0.01968   0.01196  -0.0740   0.7389   1.0000
   2.250   0.5853   0.01963   0.01185  -0.0727   0.7255   1.0000
   2.500   0.6031   0.01980   0.01198  -0.0708   0.7108   1.0000
   2.750   0.6233   0.01993   0.01206  -0.0692   0.6970   1.0000
   3.000   0.6480   0.01992   0.01196  -0.0681   0.6847   1.0000
   3.250   0.6696   0.02003   0.01203  -0.0666   0.6708   1.0000
   3.500   0.6886   0.02028   0.01226  -0.0648   0.6562   1.0000
   3.750   0.7100   0.02048   0.01241  -0.0634   0.6424   1.0000
   4.000   0.7349   0.02056   0.01241  -0.0623   0.6294   1.0000
   4.250   0.7575   0.02073   0.01252  -0.0609   0.6153   1.0000
   4.500   0.7770   0.02102   0.01282  -0.0592   0.6002   1.0000
   4.750   0.7980   0.02129   0.01306  -0.0576   0.5855   1.0000
   5.000   0.8208   0.02150   0.01322  -0.0563   0.5711   1.0000
   5.250   0.8455   0.02165   0.01329  -0.0552   0.5567   1.0000
   5.500   0.8682   0.02186   0.01344  -0.0538   0.5413   1.0000
   5.750   0.8880   0.02215   0.01373  -0.0521   0.5250   1.0000
   6.000   0.9085   0.02244   0.01401  -0.0505   0.5085   1.0000
   6.250   0.9293   0.02272   0.01427  -0.0489   0.4919   1.0000
   6.500   0.9502   0.02301   0.01453  -0.0473   0.4750   1.0000
   6.750   0.9709   0.02330   0.01479  -0.0457   0.4577   1.0000
   7.000   0.9911   0.02359   0.01505  -0.0441   0.4399   1.0000
   7.250   1.0108   0.02390   0.01532  -0.0424   0.4217   1.0000
   7.500   1.0298   0.02423   0.01560  -0.0406   0.4030   1.0000
   7.750   1.0482   0.02457   0.01590  -0.0387   0.3839   1.0000
   8.000   1.0660   0.02495   0.01620  -0.0368   0.3646   1.0000
   8.250   1.0834   0.02540   0.01654  -0.0349   0.3451   1.0000
   8.500   1.0978   0.02598   0.01708  -0.0326   0.3251   1.0000
   8.750   1.1110   0.02664   0.01772  -0.0302   0.3049   1.0000
   9.000   1.1240   0.02738   0.01840  -0.0278   0.2853   1.0000
   9.250   1.1368   0.02821   0.01914  -0.0255   0.2667   1.0000
   9.500   1.1492   0.02912   0.01998  -0.0233   0.2491   1.0000
   9.750   1.1613   0.03013   0.02092  -0.0210   0.2328   1.0000
  10.000   1.1730   0.03122   0.02195  -0.0188   0.2178   1.0000
  10.250   1.1848   0.03239   0.02308  -0.0167   0.2042   1.0000
  10.500   1.1979   0.03362   0.02424  -0.0148   0.1919   1.0000
  10.750   1.2152   0.03491   0.02534  -0.0137   0.1803   1.0000
  11.000   1.2197   0.03616   0.02678  -0.0106   0.1709   1.0000
  11.250   1.2336   0.03766   0.02825  -0.0091   0.1619   1.0000
  11.500   1.2486   0.03898   0.02951  -0.0077   0.1535   1.0000
  11.750   1.2561   0.04072   0.03141  -0.0055   0.1467   1.0000
  12.000   1.2737   0.04215   0.03275  -0.0046   0.1396   1.0000
  12.250   1.2805   0.04411   0.03488  -0.0025   0.1342   1.0000
  12.500   1.2858   0.04585   0.03677  -0.0003   0.1292   1.0000
  12.750   1.3084   0.04780   0.03861  -0.0003   0.1237   1.0000
  13.000   1.3007   0.05002   0.04117   0.0030   0.1205   1.0000
